sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
166331,1681010400,4.90,5.80,47,35,1031.96
166331,1681079400,1.60,2.00,67.6,12,1031.224
166331,1681027800,4.50,5.50,41.8,42,1033.404
166331,1681045800,5.70,6.60,51,34.2,1036.022
166331,1681077000,2.20,2.60,69,11,1031.41
166331,1681082400,2.40,2.80,63,14.4,1031.07
166331,1681053000,2.20,2.60,69.8,13.8,1035.636
166331,1681015800,14.20,15.60,44,41.4,1032.54
166331,1681035000,4.50,4.90,39.4,44.4,1034.588
166331,1681050600,3.00,3.50,66.8,18,1035.868
166331,1681071600,1.40,2.10,70.8,10.8,1032.04
166331,1681026600,5.30,6.00,41.6,42,1033.358
166331,1681020000,67.90,71.20,42.2,41.8,1032.98
166331,1681044600,4.70,5.20,46.8,38.4,1036.198
166331,1681021200,4.20,4.80,43,40,1033.036
166331,1681019400,7.10,8.20,42,42.2,1032.934
166331,1681070400,1.50,1.80,70,10,1032.442
166331,1681042200,4.90,5.30,42.8,44.4,1036.286
166331,1681005000,13.40,14.00,49,29,1031.606
166331,1681029600,4.00,4.70,41.4,42,1033.648
166331,1681068000,1.40,1.90,72.8,10,1032.996
166331,1681083600,10.10,10.60,61.6,16.2,1030.994
166331,1681071000,1.50,1.80,71,10.4,1032.244
166331,1681041000,4.70,5.10,40.8,46.4,1036.19
166331,1681033800,4.70,5.20,40,44,1034.374
166331,1680925200,1.00,1.30,43.4,38,1031.372
166331,1680927000,0.90,1.40,43.6,39,1031.71
166331,1680958200,1.40,2.10,47.4,39,1035.78
166331,1680934200,1.10,1.50,42.8,41,1032.346
166331,1680985200,1.20,1.60,66.4,10.8,1030.332
166331,1680953400,1.60,2.00,38.8,52.2,1035.008
166331,1680988200,1.40,1.80,66,11,1030.214
166331,1680959400,1.30,1.60,51,33,1035.254
166331,1680969600,1.30,1.80,65,15.4,1034.828
166331,1680917400,1.10,1.40,46.8,33.6,1030.716
166331,1680982200,1.30,1.70,66.6,11.6,1030.954
166331,1680929400,1.10,1.40,42.4,39,1031.404
166331,1680946800,1.40,1.80,38,50.6,1033.62
166331,1680957000,1.60,2.10,45,44.8,1035.574
166331,1680984000,1.30,1.60,66.2,10.4,1030.512
166331,1680988800,1.30,1.80,66,11,1030.082
166331,1680938400,1.30,1.80,41.6,42.2,1032.522
166331,1680918000,1.10,1.40,46,34,1030.864
