id,time_stamp,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b,temperature,humidity,pressure
166331,1696257000,9.50,10.30,14.97,16.93,14.97,16.93,93.2,33.6,1025
166331,1696249800,9.20,10.30,14.99,18.38,14.99,18.38,71.2,65.6,1025.168
166331,1696290000,10.30,11.50,16.97,19.81,17.18,20.28,72,53,1022.488
166331,1696369800,11.60,12.70,18.62,21.26,18.62,21.26,88,45,1019.672
166331,1696340400,8.10,9.20,12.45,14.63,12.45,14.63,83.2,39.6,1023.082
166331,1696338000,8.90,9.70,13.60,16.20,13.60,16.20,75.6,49,1023.156
166331,1696327200,6.30,7.20,10.61,12.97,10.61,12.97,61,68,1022.802
166331,1696323600,5.70,7.10,9.70,12.82,9.70,12.82,61,68,1022.696
166331,1696297800,7.50,8.20,12.10,14.95,12.10,14.95,66.8,60,1022.574
166331,1696296600,5.40,6.00,8.18,10.28,8.18,10.28,66.4,59.2,1022.154
166331,1696377000,12.10,13.40,19.34,23.44,19.34,23.45,78.8,58.6,1019.532
166331,1696279800,4.50,5.00,6.67,7.69,6.67,7.69,86,30.6,1022.316
166331,1696372800,11.40,12.20,18.02,21.23,18.02,21.23,84.4,51.2,1019.88
166331,1696357200,9.40,10.40,14.93,17.84,14.93,17.84,94.8,33.2,1020.502
166331,1696375800,12.60,13.70,20.33,24.05,20.33,24.05,79,57.8,1018.864
166331,1696276800,4.50,5.10,6.54,7.97,6.54,7.97,87.6,28.2,1021.45
166331,1696287600,8.50,9.40,13.98,15.78,13.98,15.78,75,49.4,1022.104
166331,1696250400,9.10,10.00,14.80,17.59,14.80,17.59,73.6,61,1025.052
166331,1696235400,9.80,11.20,17.36,20.10,17.36,20.10,65.833,70,1024.562
166331,1696282800,4.50,5.10,6.56,8.16,6.56,8.16,82.6,37,1021.72
166331,1696246800,8.70,10.60,15.99,19.05,15.99,19.05,65,71,1024.906
166331,1696365600,9.40,10.80,14.71,17.36,14.71,17.36,91,38,1019.672
166331,1696350000,8.40,8.90,12.70,14.86,12.70,14.86,95.8,30.4,1021.536
166331,1696311000,5.60,6.50,9.39,10.75,9.39,10.75,62.6,65,1022.946
166331,1696376400,12.20,12.90,19.25,22.74,19.25,22.74,80,58.8,1020.51
166331,1696275000,6.40,6.80,10.38,11.54,10.38,11.58,89,27,1022.462
166331,1696359000,9.00,9.80,13.85,16.62,13.85,16.62,94.2,35,1020.2
166331,1696351800,8.50,9.50,13.38,15.55,13.38,15.55,97,31,1021.16
166331,1696334400,7.60,8.80,12.80,15.48,12.80,15.48,62.4,68.2,1022.642
166331,1696328400,6.40,7.50,11.09,13.55,11.09,13.55,60.4,68.6,1022.58
166331,1696295400,5.40,6.10,8.35,10.64,8.35,10.64,67.4,58,1022.324
166331,1696247400,8.70,10.20,15.27,18.97,15.27,18.97,65,71,1024.942
166331,1696245000,11.70,13.20,21.96,25.12,21.96,25.12,63.8,71,1024.528
166331,1696238400,9.10,11.00,15.74,19.45,15.74,19.45,64,70,1023.89
166331,1696276200,4.20,4.70,6.30,7.19,6.30,7.19,88.4,28.4,1022.43
166331,1696347600,7.90,8.80,12.07,14.20,12.07,14.20,91.6,32.8,1022.024
166331,1696324200,6.40,7.40,11.46,13.05,11.46,13.05,61,68,1022.726
166331,1696306200,4.00,5.00,6.07,7.90,6.07,7.90,63.6,62,1022.41
166331,1696300800,4.40,5.20,6.67,8.91,6.67,8.91,66,61.8,1022.662
166331,1696234800,9.60,11.20,16.48,19.92,16.48,19.92,65.5,70,1024.04
166331,1696289400,13.80,15.00,21.01,23.23,23.65,26.59,72.6,52,1022.324
166331,1696354800,9.10,9.90,13.86,16.05,13.86,16.05,96.4,31.6,1020.412
166331,1696338600,8.90,9.10,13.63,15.85,13.63,15.85,77.6,46.6,1023.194
166331,1696336800,9.10,10.50,14.87,17.64,14.87,17.64,72.2,56,1023.418
166331,1696320600,6.00,7.10,10.22,12.75,10.22,12.75,61,68,1022.552
166331,1696308600,5.40,6.50,9.15,10.50,9.15,10.50,63.2,64,1023.166
166331,1696297200,6.30,6.90,9.67,12.03,9.67,12.03,66.8,59.8,1022.468
166331,1696290600,6.80,8.10,11.07,12.99,11.07,13.03,71.2,54,1022.652
166331,1696366200,9.60,11.10,14.95,17.90,14.95,17.90,90.4,38.6,1019.168
166331,1696362000,8.90,9.90,13.89,15.92,13.89,15.92,94,35.2,1019.906
166331,1696357800,9.40,10.60,14.67,17.21,14.67,17.21,94.2,34.4,1019.978
166331,1696326600,6.10,7.50,10.76,13.18,10.76,13.18,61,68,1022.758
166331,1696310400,5.60,6.20,8.72,10.36,8.72,10.36,63,65,1023.342
166331,1696305600,4.30,5.40,6.53,8.92,6.53,8.92,64,62.8,1022.832
166331,1696237800,9.90,11.40,17.56,20.64,17.56,20.64,65,70.4,1024.33
166331,1696253400,10.40,11.80,16.74,20.42,16.74,20.42,85.2,44,1025.266
166331,1696265400,5.10,5.60,7.14,8.32,7.14,8.32,96.8,21.4,1023.7
166331,1696374000,13.00,14.50,21.18,24.45,21.18,24.45,82.6,54.6,1020.11
