sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
166331,1691388600,9.80,10.40,74,63,1014.622
166331,1691427600,9.00,9.70,79.8,65.4,1010.864
166331,1691436600,5.90,6.80,82,61,1009.615
166331,1691378400,12.30,12.90,76,57,1015.338
166331,1691396400,9.30,9.80,72.8,65,1013.628
166331,1691401200,8.90,10.50,72.8,65.8,1013.314
166331,1691407200,20.70,22.30,75,70,1013.59
166331,1691374800,9.60,10.90,78.4,47.4,1015.148
166331,1691385000,10.10,11.00,74,61,1015.05
166331,1691445000,8.80,9.60,80.8,63.2,1007.708
166331,1691409600,18.90,21.10,75,68.6,1013.43
166331,1691417400,14.50,16.40,76,70,1012.598
166331,1691412000,20.20,22.00,76,71,1013.12
166331,1691389200,9.40,10.30,74,63,1014.578
166331,1691392200,8.80,10.10,72.8,63.4,1014.166
166331,1691387400,9.60,10.60,73.8,62,1014.356
166331,1691382000,10.40,12.00,75,59,1015.15
166331,1691451600,15.00,16.20,82,63,1007.032
166331,1691390400,9.30,10.20,73,63,1014.608
166331,1691367000,8.10,9.40,83,41.6,1015.1
166331,1691437800,4.60,5.30,81,65.2,1009.21
166331,1691444400,7.30,8.20,80.6,63.8,1007.638
166331,1691413200,18.50,20.20,75.2,70.8,1013.072
166331,1691447400,11.80,13.20,82,62.4,1007.746
166331,1691439000,2.50,3.20,80.6,65.6,1008.726
166331,1691403000,9.40,10.50,73,66,1013.256
166331,1691406000,18.60,20.30,74,70,1013.542
166331,1691434800,6.50,7.60,82,61,1010.042
166331,1691377200,11.20,12.10,77,57,1015.144
166331,1691383200,10.60,11.30,75,61,1015.026
166331,1691421000,10.60,11.70,77,69.6,1012.17
166331,1691406600,20.50,22.20,74.8,70.2,1013.564
166331,1691443200,5.10,5.90,80.4,64.2,1008.056
166331,1691369400,15.30,16.70,80.8,44,1015.396
166331,1691446200,10.90,11.80,81.6,62.6,1007.592
166331,1691398800,9.30,10.20,73,65.6,1013.432
166331,1691394600,8.70,10.10,73,64,1013.976
166331,1691404800,10.20,11.20,73,68,1013.418
166331,1691490000,2.40,3.00,77,69,1004.272
166331,1691488200,2.30,2.70,77,69,1004.304
166331,1691496000,2.60,3.60,79.4,64.4,1003.292
166331,1691491200,2.50,2.70,76.2,69,1003.778
166331,1691459400,10.70,12.20,80.2,69.8,1006.984
166331,1691487000,2.20,2.80,76.6,69.2,1003.962
166331,1691485200,2.00,2.50,77,69.8,1004.406
166331,1691481600,1.90,2.50,77,70,1004.254
166331,1691453400,14.50,16.30,81.4,64.4,1006.3
166331,1691484600,1.90,2.30,76.8,70,1004.332
166331,1691461800,11.30,12.50,79.5,71,1005.678
166331,1691463600,11.40,12.60,79.8,72,1005.358
166331,1691458200,10.40,11.90,80.2,68.4,1006.746
166331,1691331600,12.50,13.50,88.4,42.8,1018.024
166331,1691350800,7.20,7.90,96.2,23,1015.484
166331,1691349000,7.00,8.20,97,28,1016.18
166331,1691310000,20.30,22.90,70,70,1018.188
166331,1691308800,20.80,23.60,70,69.2,1017.952
166331,1691341800,7.60,8.80,96.8,30,1016.638
166331,1691328600,15.10,16.50,78.6,56.4,1018.082
166331,1691303400,21.20,24.20,71,69.8,1017.648
166331,1691321400,17.50,19.80,69.8,68.8,1019.066
166331,1691334000,11.20,12.30,91.8,35.8,1017.66
166331,1691343600,7.30,8.70,97,27.8,1016.71
166331,1691307000,20.10,22.90,70.2,68.6,1017.69
166331,1691314200,17.80,20.10,69,68.6,1018.406
166331,1691323800,16.90,18.90,71,66.6,1018.852
166331,1691297400,24.20,27.50,71,64.6,1017.438
166331,1691314800,18.00,20.10,69,69,1018.584
166331,1691353200,7.40,8.70,95,28.6,1015.442
166331,1691296800,24.90,28.30,71.6,64,1017.456
166331,1691351400,6.90,8.30,95.4,23.2,1015.822
166331,1691242800,11.60,12.30,78.8,58.4,1016.938
166331,1691243400,11.60,12.70,80.4,57.2,1017.064
166331,1691253600,12.30,13.60,94,34,1016.338
166331,1691274000,20.30,22.60,88,43.2,1015.082
166331,1691257200,13.00,14.80,92,35,1015.936
166331,1691250600,12.90,13.80,91.5,38,1015.277
166331,1691275800,20.00,22.50,86.8,41.2,1015.456
166331,1691274600,19.90,22.40,88,42.8,1015.276
166331,1691239200,12.00,13.20,74.4,66.8,1016.312
166331,1691241000,11.30,12.50,77,62.6,1016.97
166331,1691239800,12.10,13.40,75.4,66,1016.728
166331,1691262600,14.70,16.10,89.6,42.4,1015.308
166331,1691393400,9.10,10.10,73,63.8,1014.206
166331,1691401800,9.40,10.10,73,65.6,1013.246
166331,1691407800,20.80,23.00,75,70.4,1013.54
166331,1691410200,19.00,20.80,76,69,1013.438
166331,1691379000,11.60,12.50,76,58,1015.268
166331,1691443800,6.10,7.40,81,64,1008
166331,1691431200,8.50,8.70,82,62,1010.442
166331,1691436000,5.70,6.70,81.8,61,1009.432
166331,1691380800,11.90,13.10,75,58.8,1015.168
166331,1691452200,14.90,16.10,82,63.25,1006.962
166331,1691420400,10.80,11.70,76.2,69.8,1012.22
166331,1691388000,9.50,10.70,74,62.4,1014.648
166331,1691398200,8.90,9.90,72.8,65.2,1013.482
166331,1691419200,11.60,12.80,76,70,1012.432
166331,1691433600,6.90,8.20,82,60.4,1009.194
166331,1691409000,20.00,22.70,75.2,70,1013.364
166331,1691392800,9.30,10.30,73,64,1014.136
166331,1691410800,19.60,22.20,76,69.8,1013.51
166331,1691412600,19.20,21.10,76,71.4,1013.064
166331,1691431800,7.60,8.90,81.8,61.4,1010.134
166331,1691391000,9.40,10.20,73,63,1014.558
166331,1691397600,9.10,10.00,73,65.8,1013.626
166331,1691371200,10.60,11.30,80,45.4,1015.292
166331,1691375400,12.20,13.50,78,51.2,1015.056
166331,1691384400,10.00,10.90,74.8,61,1014.958
166331,1691437200,5.60,6.90,81.833,63.5,1009.41
166331,1691466000,11.60,13.50,78.2,72.8,1004.07
166331,1691473200,3.40,4.00,77.8,73,1004.464
166331,1691464800,11.60,13.30,79.4,72.4,1005.244
166331,1691483400,1.90,2.70,77,69.8,1004.278
166331,1691486400,2.00,2.70,77,69.4,1004.472
166331,1691495400,2.60,3.50,79.4,65.2,1004.084
166331,1691462400,11.40,12.50,80,71.6,1006.092
166331,1691493000,2.80,3.00,77.4,68,1003.866
166331,1691496600,2.80,3.60,80.6,63.4,1003.904
166331,1691474400,3.20,4.10,78,72,1004.556
166331,1691478600,2.50,2.80,77,71,1004.316
166331,1691469000,8.30,8.60,79,72,1004.342
166331,1691470800,4.50,5.30,78,73,1004.116
166331,1691487600,2.10,2.90,77,69,1004.406
166331,1691479200,2.00,2.60,77,70.8,1004.392
166331,1691479800,2.10,2.60,76.8,71,1004.102
166331,1691494200,2.50,3.10,79,66.4,1004.14
166331,1691333400,11.20,12.40,91.6,37,1017.728
166331,1691346000,6.30,7.70,97,23.2,1016.404
166331,1691298600,24.60,27.60,71,65.8,1017.466
166331,1691355000,7.20,8.70,94,30.6,1015.204
166331,1691316600,17.60,19.70,68,69,1018.6
166331,1691329200,14.70,15.80,80.6,54.4,1018.422
166331,1691302800,22.20,25.50,70.6,70,1017.336
166331,1691364000,8.90,10.40,86.6,36.6,1014.674
166331,1691343000,7.80,8.90,96.8,28.4,1016.844
166331,1691290200,23.40,26.20,75,58.2,1017.248
166331,1691361600,7.40,8.80,89.4,31.4,1014.712
166331,1691344200,7.10,8.20,97,28.4,1016.622
166331,1691296200,25.40,27.90,72,63.6,1017.414
166331,1691356800,7.50,8.70,93,30.8,1015.006
166331,1691340600,8.40,9.90,97,29.6,1016.984
166331,1691295000,31.60,34.70,73,62.4,1017.488
166331,1691338800,8.90,10.10,96.25,31.5,1017.027
166331,1691332200,11.60,13.30,89.6,40.4,1017.98
166331,1691300400,23.90,26.70,70.6,67,1017.118
166331,1691304000,21.70,24.20,71,69,1017.748
166331,1691344800,7.00,8.20,97,28.8,1016.698
166331,1691316000,17.40,19.90,68.8,69,1018.602
166331,1691290800,23.90,26.50,75,58,1017.154
166331,1691248200,12.90,13.90,88.6,42.8,1016.43
166331,1691255400,12.10,13.60,93.6,36.4,1016.09
166331,1691265000,14.90,16.50,90,44.5,1015.56
166331,1691260800,15.10,16.50,88.8,44.4,1015.656
166331,1691269200,17.30,19.20,91,41.25,1015.39
166331,1691256000,12.80,14.00,93.8,35,1015.978
166331,1691271000,18.90,21.10,90,40,1015.39
166331,1691272800,20.20,22.70,88.4,40.2,1014.952
166331,1691247600,13.30,13.60,88.5,43.5,1017.057
166331,1691271600,19.50,21.60,90,39,1015.414
166331,1691264400,15.10,16.20,90,45,1015.65
166331,1691265600,15.60,16.30,90,44,1015.62
166331,1691259000,13.60,15.20,91.4,41,1015.96
166331,1691266200,14.20,17.10,90,42,1015.51
166331,1691260200,14.90,15.50,89.2,44,1015.768
166331,1691268600,16.50,18.80,90.8,39,1015.348
166331,1691279400,20.90,23.40,83.8,47.6,1015.588
166331,1691379600,11.20,12.20,75.2,58,1015.284
166331,1691370000,10.00,11.40,80.4,44.2,1015.424
166331,1691418600,12.50,14.30,76,70,1012.426
166331,1691423400,8.50,9.10,78.4,67.8,1011.722
166331,1691442600,4.10,4.70,80.2,64,1008.24
166331,1691439600,2.00,2.50,81,65,1008.61
166331,1691381400,11.40,12.90,75,58.6,1015.132
166331,1691399400,8.90,10.10,72.8,65,1013.22
166331,1691414400,17.40,19.50,75,71,1012.94
166331,1691374200,10.30,11.00,79,46.8,1015.246
166331,1691451000,15.10,16.10,82,63,1007.268
166331,1691449800,14.40,15.80,82,62.8,1007.748
166331,1691391600,9.10,9.90,73,63,1014.452
166331,1691373000,9.50,11.10,79,44.8,1015.346
166331,1691418000,13.10,14.90,76,70.2,1012.506
166331,1691441400,2.20,2.90,81,64,1008.376
166331,1691403600,9.40,10.40,72.6,66.8,1012.95
166331,1691448000,12.50,13.70,81.8,62,1007.73
166331,1691454000,13.80,15.30,81.2,65,1006.074
166331,1691472000,3.80,4.40,78,73,1004.434
166331,1691484000,2.10,2.40,77,70,1004.25
166331,1691482800,2.00,2.50,77,69.4,1004.268
166331,1691454600,13.40,14.90,81.8,65.6,1006.68
166331,1691488800,2.20,2.70,76.6,69,1003.998
166331,1691490600,2.20,2.90,77,69,1004.202
166331,1691476200,3.10,3.80,77,72,1004.628
166331,1691467200,12.20,13.30,79,73,1004.448
166331,1691362200,7.40,8.80,88.6,31.2,1014.554
166331,1691318400,18.00,20.30,68,69.2,1018.84
166331,1691315400,17.30,19.60,69,69,1018.622
166331,1691285400,25.70,27.30,78,54.6,1016.522
166331,1691312400,19.50,21.50,70,69,1018.272
166331,1691325600,16.30,18.00,73,62.2,1018.66
166331,1691317200,17.70,19.80,67.8,69,1018.386
166331,1691330400,13.80,15.00,83.8,48.8,1017.87
166331,1691353800,7.40,8.80,94.6,29.2,1015.396
166331,1691313000,19.20,20.70,69.4,68.4,1018.162
166331,1691334600,10.50,12.50,92,34.4,1017.64
166331,1691324400,16.70,18.60,71.8,65,1018.762
166331,1691354400,7.70,8.60,94.2,29.6,1015.116
166331,1691305800,21.10,24.00,71,69,1017.464
166331,1691319000,18.00,20.50,68,70,1018.928
166331,1691327400,15.70,17.10,76.4,60.4,1018.632
166331,1691301600,22.00,25.40,71,68.2,1017.442
166331,1691322600,16.80,18.90,70,67.8,1018.974
166331,1691293800,29.00,31.30,73,62.6,1017.452
