sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
166331,1686862200,11.20,11.70,90.6,31,1002.254
166331,1686850800,9.00,9.50,86.75,38,1002.283
166331,1686863400,10.50,11.40,89.6,31.2,1002.766
166331,1686860400,11.20,11.50,91.2,31,1002.082
166331,1686865800,9.90,10.20,88,33,1002.946
166331,1686872400,9.40,9.70,82,36,1003.602
166331,1686849000,8.40,9.30,82.4,45.6,1003.376
166331,1686853200,9.00,10.40,88.2,34.4,1002.844
166331,1686842400,7.40,8.10,81.4,50,1003.416
166331,1686834000,4.40,5.60,72.6,60.6,1002.572
166331,1686846000,7.20,8.40,79,49.4,1003.852
166331,1686850200,8.80,9.60,86.2,40,1003.39
166331,1686865200,9.80,10.40,87.8,32.6,1002.772
166331,1686868200,9.80,10.60,86.2,34.4,1003.222
166331,1686832200,4.90,5.90,71,63.8,1002.48
166331,1686982800,12.70,13.70,68,70,1005.68
166331,1687018800,20.60,22.40,73.4,58.2,1005.582
166331,1687038600,3.70,4.40,72,62.2,1006.582
166331,1687039200,4.10,4.30,72,63,1006.582
166331,1687000800,15.40,15.40,69,71.4,1006.046
166331,1686972600,17.60,17.40,70,70,1007.2
166331,1687026000,8.80,9.70,74,57.8,1005.764
166331,1686991800,18.30,19.20,69,71,1005.62
166331,1687009800,25.30,26.70,72,66.8,1006.014
166331,1686972000,17.40,18.40,70,70,1007.292
166331,1687000200,15.80,17.00,69,71.2,1005.87
166331,1686985200,13.00,13.70,68,70,1005.658
166331,1687019400,20.60,22.00,73.8,57.8,1005.686
166331,1687020600,19.00,19.50,72,61.6,1005.662
166331,1686982200,13.10,13.90,68,70,1005.768
166331,1686977400,13.00,13.30,68,70,1006.584
166331,1686974400,15.20,16.60,69.8,69.2,1006.814
166331,1687003800,16.50,18.10,69,71,1005.964
166331,1686961200,16.10,17.10,72.2,67.4,1006.952
166331,1686989400,15.90,17.50,68,71,1005.714
166331,1687002000,13.90,15.50,68.8,72,1005.994
166331,1687030800,5.50,6.20,75.2,52.6,1005.932
166331,1687020000,20.30,21.20,73.2,59.2,1005.894
166331,1686988200,14.00,15.20,68,71,1005.682
166331,1686997800,15.60,16.80,68.6,71,1005.504
166331,1686981600,12.50,12.70,68,69.8,1005.818
166331,1687004400,17.70,19.30,69,71,1005.974
166331,1687023600,12.10,12.90,73,62.8,1005.868
166331,1686934800,13.40,14.20,78.8,51,1007.448
166331,1686917400,11.90,12.50,73,53.4,1008.124
166331,1686939000,14.30,15.30,78.8,49,1007.462
166331,1686880200,7.80,8.10,77.4,40.4,1005.58
166331,1686954000,12.90,13.60,76,58.8,1006.47
166331,1686922800,12.10,12.80,74.4,50.8,1008.126
166331,1686913200,12.30,13.20,69.4,59.2,1008.056
166331,1686949200,17.70,18.50,76,61,1006.012
