sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
166331,1689426000,8.10,9.10,82.8,61,1015.62
166331,1689447600,7.70,8.20,97,40,1013.328
166331,1689429000,8.00,8.10,84,58,1015.48
166331,1689447000,7.80,8.30,97,40,1013.4
166331,1689451200,8.80,9.30,99,37.8,1012.952
166331,1689446400,7.70,8.20,98,40.6,1013.62
166331,1689434400,6.60,7.00,92.4,45.2,1015.232
166331,1689455400,7.30,7.80,96.8,39,1011.854
166331,1689454800,7.60,8.10,97,39.2,1011.998
166331,1689626400,64.20,70.00,96.2,36.8,1012.158
166331,1689609000,49.50,53.20,94.8,38.6,1013.426
166331,1689636000,61.10,66.50,91.8,45.4,1012.28
166331,1689562800,4.10,4.40,80.8,67,1010.144
166331,1689590400,5.00,5.40,77,72,1012.91
166331,1689552600,1.90,2.20,83.4,60,1008.808
166331,1689607200,43.10,46.80,94.2,40.8,1013.638
166331,1689596400,4.60,4.60,79.8,68,1013.314
166331,1689630600,62.50,68.30,94.8,39.8,1012.034
166331,1689610800,48.60,53.10,97,39.2,1013.324
166331,1689611400,54.00,57.80,97,37.4,1013.23
166331,1689565200,4.80,5.30,81,67.4,1010.618
166331,1689589800,5.00,5.70,77,72.4,1012.906
166331,1689579000,4.20,4.50,77,71,1011.492
166331,1689582000,4.00,4.50,75.6,72,1011.368
166331,1689586200,4.50,5.10,76,72.2,1012.278
166331,1689612600,62.50,67.10,97.6,35.4,1013.23
166331,1689604200,25.90,27.40,90.6,49.2,1013.568
166331,1689573000,4.20,4.90,78,70,1010.68
166331,1689562200,3.80,4.40,81,66.6,1010.078
166331,1689582600,4.00,4.50,76,72,1011.938
166331,1689618600,60.20,64.00,97.6,36.4,1012.804
166331,1689563400,4.30,4.40,80.6,67,1010.152
166331,1689553200,2.00,2.50,82.8,60.8,1008.67
166331,1689556200,2.70,3.20,82,63,1009.492
166331,1689576600,4.40,4.80,77.2,71,1011.096
166331,1689628200,61.50,66.20,95,39.4,1012.142
166331,1689586800,4.20,4.70,76,72,1012.206
166331,1689526800,2.50,2.90,87,62,1009.13
166331,1689501000,11.30,11.80,84,70,1010.184
166331,1689493200,10.30,11.20,84.8,62,1010.332
166331,1689496800,10.60,11.00,85,65,1009.558
166331,1689479400,16.90,17.60,86,59.4,1012.18
166331,1689520800,2.70,3.10,84,67.8,1009.098
166331,1689474600,14.90,15.80,87.8,57.2,1012.564
166331,1689544800,4.50,4.90,88.6,55.6,1007.616
166331,1689472200,12.90,13.00,89,54.4,1012.704
166331,1689477600,16.40,17.70,86.8,58.8,1012.27
166331,1689509400,1.60,2.00,81,72.2,1009.386
166331,1689465600,9.00,10.10,94,46.8,1012.188
166331,1689532800,4.00,4.40,93.2,50,1007.784
166331,1689515400,2.60,3.10,83.8,69.6,1009
166331,1689469800,9.90,10.70,90.2,52.2,1012.052
166331,1689508200,1.70,2.00,80.4,72.4,1009.456
166331,1689475200,18.30,19.80,87.8,58,1012.51
166331,1689475800,18.10,19.00,87.8,58,1012.432
166331,1689489000,16.10,16.40,84.2,62,1010.482
166331,1689477000,14.00,14.90,87,58.6,1012.462
166331,1689517200,2.80,3.20,83.6,69.8,1009.148
166331,1689494400,10.80,12.00,85,63.4,1010.216
