sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
166331,1690087800,15.30,16.30,72.6,60.2,1012.046
166331,1690084800,15.70,17.10,74.8,58.4,1011.936
166331,1690074000,9.40,11.00,82,39,1010.64
166331,1690116000,9.20,9.90,75,55,1015.78
166331,1690083000,12.60,14.00,75.6,53,1011.166
166331,1690123200,9.20,10.60,87,38,1015.94
166331,1690080000,23.60,25.00,76,52,1010.99
166331,1690074600,13.50,14.70,81.5,41.5,1010.78
166331,1689996600,11.80,12.30,76,66,1008.08
166331,1690057800,5.20,5.30,92,27,1009.4
166331,1690034400,3.70,4.30,80,49.4,1009.998
166331,1689989400,7.50,7.80,79.6,58.6,1007.738
166331,1690053000,5.50,5.50,93,30,1009.24
166331,1690020600,1.80,2.30,70.8,67,1009.058
166331,1690031400,3.40,3.80,78,55.4,1010.514
166331,1689991800,8.00,8.80,78.8,57.2,1007.964
166331,1689976200,6.20,6.90,87.4,56.6,1006.39
166331,1689975000,5.50,6.30,88.2,53.6,1005.876
166331,1689964200,5.30,5.80,84,59,1006.432
166331,1689943200,16.30,17.80,78,66,1008.736
166331,1689979800,6.20,6.90,84,59.2,1006.458
166331,1689959400,11.20,12.50,89.6,42.6,1005.972
166331,1689966600,6.70,7.50,83.6,63.4,1006.474
166331,1689963600,6.00,6.90,82.8,65.6,1005.818
166331,1689948000,20.30,21.40,81.8,60,1007.94
166331,1689972000,5.60,6.00,91.4,47.4,1005.61
166331,1689946200,17.90,19.00,80.4,64.4,1008.052
166331,1689966000,6.80,7.00,82.8,64.8,1006.496
166331,1689962400,7.60,8.20,81.75,58.25,1005.962
166331,1689968400,7.30,7.90,87.6,59,1006.072
166331,1689949200,21.40,22.60,83.6,58.4,1007.696
166331,1689974400,5.70,6.30,89,51.6,1005.71
166331,1690171800,8.80,10.10,80.6,49.2,1017.25
166331,1690176000,9.50,10.00,77.6,55.2,1017.476
166331,1690164000,10.10,11.60,83,48,1016.666
166331,1690167000,9.10,10.20,82,48.2,1017.056
166331,1690168800,9.20,10.50,82,49.4,1017.302
166331,1690185600,9.20,9.90,73,62.2,1017.618
166331,1690189800,9.80,10.40,72.8,66,1018.784
166331,1690162800,9.00,9.90,83.8,45.2,1016.276
166331,1690158600,9.00,9.90,86.8,41,1015.17
166331,1690159800,10.50,11.60,85.2,43,1014.844
166331,1690191600,9.50,10.30,71.6,65.6,1018.812
166331,1690180200,9.10,10.10,76,59,1018.032
166331,1690182000,9.30,10.00,74.6,60.6,1017.816
166331,1690197000,11.10,12.20,74.2,65.2,1019.652
166331,1690175400,9.20,10.00,77.6,55.4,1017.294
166331,1690180800,9.00,10.40,76,60,1018.11
166331,1690116600,8.90,10.20,76,53,1013.99
166331,1690081800,12.70,16.20,76,53,1011.32
166331,1690095600,15.10,15.10,70,63,1012.93
166331,1690084200,16.50,17.30,75,57.4,1011.788
166331,1689990600,6.00,6.90,79.4,57,1007.622
166331,1690003800,5.00,5.70,75,62.2,1008.126
166331,1690030200,3.10,4.10,77.2,55.6,1010.348
166331,1690035000,4.00,4.70,80.4,48.8,1010.434
166331,1690036200,4.10,4.90,81.8,50.8,1010.348
166331,1689990000,6.20,7.10,79.6,57.2,1007.728
166331,1689999000,7.30,8.20,75,64,1008.37
166331,1690021200,2.00,2.50,72,67,1009.43
166331,1690028400,2.80,3.30,74.6,58,1009.77
166331,1690005000,5.40,5.50,75,63.6,1008.174
166331,1690015800,2.40,2.80,70.8,67.4,1008.67
166331,1689996000,11.40,12.00,76,65.4,1008
166331,1690001400,7.10,8.20,74.4,65.8,1007.924
166331,1690026000,2.30,2.90,74,62.6,1009.718
166331,1689988800,7.20,8.00,80,60.2,1008.042
166331,1690029000,2.90,3.50,75.6,57.8,1009.914
166331,1690017600,1.90,2.10,71.6,66.6,1009.104
166331,1690010400,3.10,3.60,73,65.4,1008.178
166331,1690011600,2.40,2.90,72.6,64.6,1007.87
166331,1690019400,2.00,2.40,71.8,66.8,1009.412
166331,1689988200,6.90,7.60,80.4,59.6,1007.538
166331,1689947400,20.10,21.20,81.4,60.4,1007.446
166331,1689952200,15.70,17.70,89.5,49,1006.76
166331,1689982200,6.20,6.60,84,58.8,1006.788
166331,1689945000,18.50,18.90,79,65.6,1008.278
166331,1689948600,20.80,22.00,82,59.2,1007.376
166331,1689958800,9.80,10.60,90.6,42.6,1006.276
166331,1689951000,19.20,20.60,87.8,52.2,1007.484
166331,1689944400,17.90,18.60,78.4,66,1008.028
166331,1689969600,6.50,7.20,90,55.6,1006.006
166331,1689954600,11.30,12.70,91.2,42.6,1006.334
166331,1689953400,13.50,14.60,90.6,45,1006.506
166331,1690192800,9.50,10.20,72,66,1019.16
166331,1690198200,11.60,12.00,75.8,63.4,1019.488
166331,1690158000,8.50,9.60,87,40.6,1014.986
166331,1690164600,10.20,11.10,83,47.4,1016.768
166331,1690184400,9.10,9.50,74,62,1018.36
166331,1690185000,8.80,9.80,74,62.8,1018.368
166331,1690191000,9.50,9.90,72.4,66,1019.172
166331,1690177800,9.20,10.10,77.4,56,1017.776
166331,1690183200,9.70,10.10,75,60.6,1018.092
166331,1690159200,8.50,9.60,85.4,41.8,1014.718
166331,1690165800,9.60,10.10,81.6,47,1016.462
166331,1690181400,9.10,10.20,75.4,60,1018.25
166331,1690090200,14.20,15.00,71.8,61.2,1012.56
166331,1690117200,8.80,9.70,77,53,1015.96
166331,1690093200,17.30,21.50,71,62,1012.67
166331,1690108800,7.30,8.20,67,66,1014.335
166331,1690089000,13.90,14.70,73,63,1012.564
166331,1690094400,17.30,18.80,70.4,62,1012.77
166331,1690021800,2.10,2.60,72,67,1009.418
166331,1690016400,2.40,2.60,70.6,68,1008.522
166331,1689991200,7.00,7.40,79.8,56.8,1008.18
166331,1690066200,5.90,6.70,89,29,1009.38
166331,1690037400,4.60,5.20,85.4,43,1009.742
166331,1689993000,8.00,8.30,78,62.4,1008.094
166331,1689997200,13.40,14.30,76,66,1008.148
166331,1689999600,7.00,7.30,74.8,63.4,1007.7
166331,1690005600,4.30,5.00,74.8,64,1008.18
166331,1690014600,2.50,3.00,72,66,1008.658
166331,1690029600,3.10,3.30,77,57.4,1010.308
166331,1689985800,6.40,7.20,82,57.6,1007.202
166331,1689984000,7.00,7.30,83,58.4,1006.984
166331,1690032000,3.40,4.00,78.2,54,1010.5
166331,1689960000,8.80,10.20,89.8,44.6,1006.306
166331,1689970800,6.40,7.20,91,52.6,1006.064
166331,1689978600,6.90,7.50,84,60.4,1005.77
166331,1689964800,6.20,6.90,83,59.25,1006.653
166331,1689983400,6.70,7.10,82.6,57,1006.598
166331,1689981000,6.00,6.80,83.6,58.4,1006.272
166331,1689976800,6.70,7.00,86,58,1006.156
166331,1689975600,5.80,6.60,88,55,1005.982
166331,1689972600,5.50,6.10,91.6,49.6,1005.494
166331,1689967200,7.50,7.80,84.6,63,1006.352
166331,1690168200,8.40,9.80,82,49.4,1017.2
166331,1690197600,11.80,12.20,75,64,1019.54
166331,1690179000,9.20,9.90,77,57.6,1017.842
166331,1690187400,9.60,10.10,72.6,64,1018.21
166331,1690195800,9.90,10.50,73,67,1019.604
166331,1690186200,9.20,9.70,73.6,63,1018.478
166331,1690172400,9.30,9.80,80.6,51.6,1017.658
166331,1690186800,9.20,10.40,73.2,64,1018.574
166331,1690193400,9.10,10.20,72,66,1019.294
166331,1690188000,10.00,10.50,73,64.8,1018.704
166331,1690183800,9.30,10.10,74.4,61.2,1018.396
166331,1690170600,8.30,9.90,81.8,49,1017.35
166331,1690163400,10.20,11.20,83.6,46.6,1016.46
166331,1690086600,18.40,18.80,73.6,57,1011.992
166331,1690087200,17.50,18.10,72.6,58,1011.898
166331,1690088400,14.10,14.90,73,62.2,1012.49
166331,1690017000,2.20,2.50,70.8,67.4,1008.726
166331,1690014000,2.40,2.90,72.6,64.4,1008.512
166331,1690008000,3.00,3.50,74,63.2,1008.212
166331,1690025400,2.50,2.90,73.4,63.8,1009.606
166331,1690015200,2.20,2.80,71.6,67,1008.772
166331,1689995400,14.60,15.50,76,64.6,1007.668
166331,1690058400,5.30,6.10,92,27.5,1009.32
166331,1690008600,2.70,3.40,73.8,63.2,1007.99
166331,1689998400,8.20,8.50,74.8,65.2,1007.996
166331,1689986400,7.10,7.50,82,58,1007.338
166331,1690013400,1.90,2.40,73,63.6,1008.464
166331,1690026600,2.60,2.80,74.2,61.6,1009.854
166331,1690004400,5.10,5.60,74.8,62.4,1008.008
166331,1690024200,2.40,2.80,71.8,65.4,1008.956
166331,1690012200,2.20,2.80,72.4,64.2,1007.92
166331,1689994200,10.10,10.70,77,63.2,1008.036
166331,1690009200,3.00,3.70,73,63.8,1008.07
166331,1690023000,2.30,2.70,72,67,1009.436
166331,1690000800,7.60,7.70,74.6,64.6,1008.032
166331,1689942600,16.90,17.20,78,66.8,1008.846
166331,1689951600,17.70,19.20,88.25,51,1007.352
166331,1689977400,7.10,7.60,85.6,57.8,1006.356
166331,1689954000,12.60,13.40,91.8,43.4,1006.774
166331,1689961200,8.50,9.10,87,48.4,1005.836
166331,1689943800,17.30,18.50,78.2,66,1008.618
166331,1689958200,9.50,10.40,90,42.6,1006.1
166331,1689979200,7.60,7.90,84,59.8,1006.44
