sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
166331,1678019400,2.10,2.80,44.6,55.2,1020.44
166331,1678038600,5.10,5.50,49.6,46.8,1020.242
166331,1678026000,1.50,2.20,56.2,40.4,1020.618
166331,1678032600,1.90,2.40,49.8,42.2,1020.8
166331,1678042800,5.60,6.30,48.8,49.8,1020.486
166331,1678038000,3.60,4.30,49,46.6,1020.436
166331,1678046400,5.10,6.00,50.4,49,1020.764
166331,1678024800,2.00,2.40,49,48.4,1020.534
166331,1678041600,5.80,6.40,48.6,49,1020.436
166331,1678030200,1.30,1.70,51.2,38.6,1020.722
166331,1678040400,5.60,6.40,49,48.2,1020.35
166331,1678047600,5.10,5.80,51,48,1020.742
166331,1678200600,1.00,1.30,54.6,21.8,1010.726
166331,1678193400,1.40,1.90,43.6,36.2,1011.278
166331,1678206600,0.90,1.10,51.6,25.8,1010.748
166331,1678156800,0.90,1.00,45,27.2,1014.732
166331,1678213200,0.60,1.00,47,30,1011.576
166331,1678209600,0.70,0.90,47.8,28,1010.996
166331,1678176600,1.30,1.90,40,42.6,1010.618
166331,1678204200,1.00,1.40,56.8,21.2,1010.704
166331,1678225800,0.60,0.90,40,35,1016.134
166331,1678180200,1.40,1.90,39,42,1010.396
166331,1678186200,1.50,2.10,38.8,43.2,1010.86
166331,1678194600,1.00,1.40,47.2,30.4,1011.302
166331,1678158600,0.70,1.00,44.8,28,1014.734
166331,1678218000,6.80,8.10,44,33,1013.62
166331,1678178400,1.30,2.00,40,43,1010.482
166331,1678216200,1.20,1.30,44.8,32,1012.862
166331,1678174200,1.20,1.60,39.8,39.6,1011.082
166331,1678155000,4.20,5.30,45,27,1014.69
166331,1678165800,1.00,1.40,43,34,1013.354
166331,1678224000,0.80,1.30,41,34.4,1015.496
166331,1678201800,1.10,1.20,55.4,22.8,1010.792
166331,1678128000,1.50,1.90,54.8,26.4,1018.49
166331,1678116600,1.90,2.40,65.4,22.2,1020.768
166331,1678080600,8.90,10.00,45,58.8,1022.578
166331,1678119000,2.30,2.80,58.6,26.4,1020.4
166331,1678095600,6.00,7.20,43.6,59.8,1022.298
166331,1678114800,1.20,1.70,67.4,19.8,1021.02
166331,1678110000,3.00,3.60,58.8,32.6,1021.578
166331,1678125000,1.40,1.90,56,25,1019.144
166331,1678062000,9.20,10.30,47,52,1022.764
166331,1678087800,5.20,5.60,44,60,1022.524
166331,1678129200,1.20,1.60,54.4,25.4,1018.134
166331,1678093800,6.30,7.10,43.8,59.8,1022.114
166331,1678091400,5.80,6.70,43.8,60,1022.19
166331,1678102200,6.30,7.30,42,59,1022.622
166331,1678113600,6.50,7.30,67.6,22.6,1021.184
166331,1678092000,6.10,7.10,44,60,1022.14
166331,1678084800,6.70,7.50,44.4,59,1022.636
166331,1678108800,3.20,3.90,57.8,37.6,1021.758
166331,1678103400,9.70,11.10,41.4,59.4,1022.478
166331,1678098000,5.90,7.10,43,59.4,1022.574
166331,1678106400,5.40,6.80,47.6,56,1022.206
166331,1678066200,10.10,10.70,46,55.8,1023.104
