sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
149970,1674435600,13.80,12.50,44,56.6,1016.002
149970,1674503400,7.10,6.80,43,63,1004.408
149970,1674498600,6.00,5.60,43,62.4,1003.26
149970,1674450600,14.80,14.20,42,63,1010.292
149970,1674477600,6.00,5.70,42,63.2,1004.298
149970,1674465600,13.50,13.00,42,64,1005.51
149970,1674466800,14.40,13.30,42,64,1005.052
149970,1674491400,6.40,6.10,42,64,1003.704
149970,1674499200,6.50,5.50,43.2,62.2,1003.406
149970,1674465000,13.50,12.80,41.4,64,1005.64
149970,1674498000,6.60,6.00,43.2,62.8,1003.28
149970,1674480000,7.30,6.60,41,64.6,1004.022
149970,1674448800,16.90,15.40,42,62,1011.46
149970,1674492000,6.60,6.10,42.2,64,1003.648
149970,1674447600,17.40,16.30,43,62,1011.98
149970,1674451200,14.70,14.00,42,63,1010.212
149970,1674432600,10.90,10.10,46,49.4,1015.61
149970,1674493800,7.90,7.40,42.8,63.6,1003.472
149970,1674447000,17.10,16.70,42.8,62,1011.908
149970,1674509400,10.60,9.50,42,62.4,1006.672
149970,1674458400,11.80,11.60,41.8,64,1007.706
149970,1674505800,10.40,10.00,42.8,63,1005.242
149970,1674505200,8.60,8.30,43,63,1005.026
149970,1674471000,9.60,9.50,41.8,64,1004.006
149970,1674517200,7.00,6.50,41.2,58,1009.594
149970,1674448200,16.90,16.10,42.8,62,1011.74
149970,1674511800,12.20,11.90,42.4,62,1007.404
149970,1674446400,17.80,17.20,43,62,1012.29
149970,1674435000,13.20,12.20,44,55.6,1016.166
149970,1674391200,4.40,4.00,42,52,1022.804
149970,1674398400,4.50,3.70,43,48,1022.502
149970,1674395400,5.80,5.40,42,49.2,1022.58
149970,1674403200,4.50,4.70,44,46,1021.288
149970,1674401400,3.90,3.50,43,46.2,1021.978
149970,1674431400,12.30,11.20,46,48.8,1015.168
149970,1674412200,8.20,8.00,45.4,44,1018.098
149970,1674421200,9.30,8.50,46,45,1017.534
149970,1674427200,11.90,11.00,46,46,1015.806
149970,1674406800,4.90,4.50,44.2,45.4,1020.036
149970,1674417000,10.80,9.70,46,44.6,1017.076
149970,1674428400,12.20,10.50,45.8,46.2,1015.924
149970,1674408000,4.80,4.20,44.4,45,1019.31
149970,1674419400,10.00,9.40,45.4,44.2,1017.17
149970,1674391800,4.30,3.80,42,52,1022.752
149970,1674425400,11.10,10.00,45.8,45,1015.71
149970,1674518400,7.00,6.60,41,57,1010.058
149970,1674521400,5.20,5.20,39.8,55.6,1011.104
149970,1674599400,7.80,6.70,44,54,1021.53
149970,1674564000,7.10,6.20,42,55.4,1016.868
149970,1674579600,7.90,7.00,44,48,1018.362
149970,1674602400,8.90,8.10,43.8,55.2,1022.34
149970,1674604200,8.20,7.60,44,55.2,1022.826
149970,1674543000,5.50,5.50,41,57,1014.144
149970,1674542400,5.50,4.70,41.4,57,1014.108
149970,1674596400,8.10,7.50,45,51,1020.922
149970,1674543600,5.70,5.60,41,57.8,1014.266
149970,1674527400,4.00,3.50,40,54.2,1012.614
149970,1674532800,3.40,2.80,41,53,1013.44
149970,1674603600,8.90,8.00,44,54.2,1022.822
149970,1674597600,8.10,7.10,44.8,52,1021.024
149970,1674534600,3.90,4.00,41.2,53,1013.636
149970,1674591000,6.10,5.70,44.6,50,1020.2
149970,1674559800,6.80,6.20,41.4,59.8,1015.868
