sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
149970,1675551600,2.60,2.50,21,25,1032.18
149970,1675504800,1.60,1.30,0.8,27.8,1037.948
149970,1675538400,2.40,2.40,20.6,25,1034.86
149970,1675503600,1.40,1.40,0.6,27,1037.576
149970,1675550400,2.70,2.40,21,25,1032.446
149970,1675491000,1.30,1.10,0.8,26,1035.46
149970,1675477200,1.40,1.40,4.8,27,1030.056
149970,1675476000,1.30,1.30,6,27.2,1029.55
149970,1675528200,2.00,2.10,11.6,28.2,1038.306
149970,1675528800,2.10,1.90,12.5,28.75,1038.013
149970,1675485600,1.20,1.20,2.2,26.8,1033.654
149970,1675554000,3.10,3.00,22,26,1032.238
149970,1675539600,2.20,2.10,20.2,24,1034.644
149970,1675533000,2.50,3.00,16.4,26.2,1036.514
149970,1675498800,1.60,1.40,0.2,27,1037.012
149970,1675543800,2.20,1.90,21.8,24,1033.67
149970,1675483800,1.50,1.20,2.8,26.8,1032.966
149970,1675500600,1.40,1.30,0.6,27,1037.166
149970,1675480800,1.20,1.10,3,27,1031.648
149970,1675502400,1.40,1.20,1.2,27,1037.27
149970,1675441200,2.00,1.80,18.4,28,1019.602
149970,1675449600,1.30,1.30,19.4,25.6,1020.396
149970,1675447200,1.40,1.40,20,26,1020.01
149970,1675450800,1.10,1.20,20,25,1020.632
149970,1675453200,1.00,1.70,16.4,25,1021.556
149970,1675435800,1.20,1.30,18.6,28,1019.212
149970,1675457400,2.40,2.30,15.4,27,1022.682
149970,1675461000,1.10,1.20,12,27,1024.034
149970,1675427400,1.40,1.40,20,30,1016.914
149970,1675580400,4.70,4.00,30,32,1025.632
149970,1675587600,4.60,3.90,31,33,1023.868
149970,1675639200,10.20,9.20,46,37.2,1014.872
149970,1675626000,6.00,4.60,53,27,1015.932
149970,1675585200,4.70,4.10,31,32.4,1024.534
149970,1675566600,3.40,3.40,26,29,1029.192
149970,1675578000,4.70,4.40,29.8,31,1026.004
149970,1675576200,4.60,4.00,29,31,1026.434
149970,1675596600,4.60,4.10,32,36,1023.052
149970,1675627800,6.00,4.20,54,26.4,1015.532
149970,1675589400,4.20,4.20,31,34,1023.854
149970,1675575000,4.80,4.20,28.4,31,1026.814
149970,1675599600,4.70,4.50,32,36,1022.496
149970,1675615800,6.30,5.60,42,34,1019.368
149970,1675575600,4.60,4.30,29,31,1026.634
149970,1675632600,6.60,5.10,52,28,1014.626
149970,1675617600,6.60,5.60,44,33,1018.58
149970,1675593000,4.50,4.10,31,35,1023.322
149970,1675613400,5.90,5.40,40,35,1020.048
149970,1675623600,6.60,4.80,53.8,27,1016.212
