sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
149970,1686327600,5.20,4.40,76.2,39,1007.348
149970,1686339000,3.00,2.70,70,54.2,1007.164
149970,1686333000,2.90,2.50,80.8,31.8,1006.602
149970,1686323400,5.80,5.50,72.8,44.8,1008.312
149970,1686319200,7.00,6.60,69.6,50,1008.944
149970,1686330000,3.80,3.60,77,36.4,1007.212
149970,1686434400,5.10,5.20,86,28.6,1008.36
149970,1686423000,3.40,3.50,78.8,36,1008.708
149970,1686394800,4.90,4.90,60,64,1009.086
149970,1686404400,4.00,3.80,69.2,52.2,1009.68
149970,1686365400,3.60,3.50,64,62.4,1008.696
149970,1686383400,4.40,4.20,61,63,1007.688
149970,1686424200,3.70,3.40,78.6,36.2,1008.544
149970,1686381000,4.40,4.00,61.6,63,1007.616
149970,1686355200,2.40,2.30,69,59,1007.658
149970,1686418200,3.20,2.90,78.8,33.6,1008.434
149970,1686394200,4.80,4.80,60,64,1009.034
149970,1686386400,4.30,4.20,60,63,1008.08
149970,1686420600,3.10,3.00,77.2,38.6,1008.65
149970,1686379200,4.10,3.80,62.2,64,1007.718
149970,1686360000,2.60,2.70,64.2,61,1007.642
149970,1686401400,5.00,4.40,66.2,58,1009.726
149970,1686414600,2.60,2.40,79.2,35.8,1008.528
149970,1686363600,3.60,3.50,65,62,1008.842
149970,1686398400,7.80,7.40,63.6,62.6,1009.7
149970,1686426600,3.90,3.60,82.8,33.6,1008.264
149970,1686403200,4.80,4.50,68,55,1009.82
149970,1686392400,4.10,4.30,59.8,63,1008.898
149970,1686423600,3.40,3.10,78.4,35.6,1008.634
149970,1686419400,2.70,2.80,77.8,36,1008.452
149970,1686393000,4.50,4.50,60,63,1008.982
149970,1686489000,17.70,17.70,71,51.2,1013.344
149970,1686498000,19.80,19.50,82,40,1012.292
149970,1686483600,12.10,12.20,65.6,58,1013.426
149970,1686515400,20.00,21.50,99.8,20.4,1009.788
149970,1686523200,18.80,20.30,93.4,27.4,1009.59
149970,1686481200,11.70,11.10,64,59,1013.188
149970,1686484800,12.90,12.40,67,56.6,1013.45
149970,1686520800,19.00,20.40,100,20.2,1009.538
