sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
149970,1689526200,2.50,2.60,87.6,59,1009.094
149970,1689493200,8.30,8.50,87,57,1010.656
149970,1689528600,3.40,3.30,89.2,56.8,1008.716
149970,1689508200,1.80,1.80,81.2,66,1009.378
149970,1689550200,1.80,1.70,87,53,1008.552
149970,1689514800,2.50,2.50,84,66,1008.97
149970,1689510000,1.70,1.70,81.8,67.6,1009.128
149970,1689470400,8.50,9.10,90.8,50,1011.888
149970,1689522600,2.70,2.80,86,62.4,1009.256
149970,1689548400,1.60,1.60,88,51,1008.45
149970,1689532200,3.30,3.50,94.4,48,1007.982
149970,1689501000,8.70,9.20,84,65.6,1010.052
149970,1689483600,10.20,10.30,88,55,1011.98
149970,1689468000,8.10,8.40,92.2,48.8,1012.018
149970,1689529800,5.50,5.70,91.2,53.2,1008.424
149970,1689490800,8.80,9.30,87,56.2,1010.99
149970,1689468600,8.50,9.00,92,49,1011.962
149970,1689507600,2.50,2.60,81,66,1009.186
149970,1689476400,11.90,12.70,88.8,53,1011.822
149970,1689499800,8.60,9.40,85,65,1010.214
149970,1689509400,2.30,2.20,82,67,1009.302
149970,1689486000,9.40,10.10,87,56,1011.552
149970,1689475200,11.30,11.90,90,52.8,1012.53
149970,1689540000,4.40,4.30,97,45,1007.39
149970,1689500400,8.30,9.30,85,65,1010.22
149970,1689634800,54.10,62.90,95.8,41.2,1012.32
149970,1689626400,55.70,63.80,101.8,33.2,1012.32
149970,1689611400,48.80,56.50,93.4,42,1013.41
149970,1689593400,3.40,3.30,79,65,1013.028
149970,1689564600,5.10,5.00,81.8,61,1010.208
149970,1689574200,3.90,4.00,79,64,1010.55
149970,1689608400,42.60,47.90,91,45,1013.594
149970,1689616800,54.30,63.70,98.8,35.4,1013.166
149970,1689627000,55.50,62.90,102,33.8,1012.342
149970,1689576000,4.40,4.80,79,64,1010.93
149970,1689584400,5.40,5.40,77.6,65.2,1012.266
149970,1689636600,52.60,61.80,93.6,45.8,1012.31
149970,1689633000,53.70,63.00,98.8,36.2,1012.304
149970,1689622800,54.80,62.40,102,32.8,1012.74
149970,1689610800,49.50,55.70,93,42.4,1013.428
149970,1689570600,4.20,3.70,80.2,63,1010.83
149970,1689580200,3.20,3.00,78,65,1011.486
149970,1689552600,2.30,2.30,86,55.4,1008.866
149970,1689601800,17.30,18.30,85.2,56.2,1013.548
149970,1689613800,52.50,61.90,95.8,38.4,1013.362
149970,1689602400,19.40,20.50,86,55.4,1013.57
149970,1689619200,54.60,62.20,100,33.8,1012.962
149970,1689449400,7.80,7.40,99.4,38.6,1013.172
149970,1689460200,7.00,7.10,104,34.4,1011.742
149970,1689426600,6.80,7.10,83.8,58.6,1015.468
149970,1689424200,6.60,7.00,82,60.6,1015.498
149970,1689440400,5.30,5.50,94.2,43,1014.524
149970,1689431400,5.60,5.80,86,53.6,1015.432
149970,1689457800,6.70,6.50,106.2,31.6,1011.568
149970,1689436200,5.10,5.00,89.6,48.4,1015.142
149970,1689447600,6.90,7.00,99.6,38.8,1013.202
149970,1689639000,50.00,58.90,91,48,1012.49
149970,1689643800,49.80,58.10,87.8,51,1013.234
