sensor_index,time_stamp,pm2.5_alt,pm2.5_atm,pm2.5_cf_1,temperature,humidity,pressure
149970,1695678000,9.5,15.94,15.939,74,53.6,1024.472
149970,1695682800,10.2,17.20,17.195,70,59,1025.594
149970,1695663000,16.5,28.17,28.45,70.4,62.4,1022.844
149970,1695675000,9.3,15.29,15.29,75,49.4,1024.012
149970,1695629400,11.4,19.91,19.912,65,65.6,1018.662
149970,1695634200,13.1,22.47,22.476999999999997,65,66,1018.966
149970,1695770400,9,15.04,15.04,69,51.6,1029.21
149970,1695724800,16.2,27.99,28.236,58,63,1030.102
149970,1695850200,4.4,6.75,6.752,79,35.2,1026.514
149970,1695849000,4.8,7.42,7.4239999999999995,80,34.8,1026.524
149970,1695844200,4.5,6.38,6.382,85,30.2,1026.49
149970,1695804600,5.3,9.24,9.244,56,61.6,1030.064
149970,1695772800,10,17.10,17.096,67,54.8,1029.622
149970,1695777600,9.2,15.40,15.398,64.6,58,1029.958
149970,1695664800,16.7,28.26,28.61,70.8,63.2,1022.93
149970,1695628200,10.2,17.46,17.457,65,66,1018.598
149970,1695630600,12.3,21.28,21.284999999999997,65,65.2,1018.778
149970,1695617400,13.2,22.51,22.561,66,65,1018.68
149970,1695696000,17.7,29.79,30.533,63.4,61,1027.926
149970,1695743400,9.6,16.34,16.341,71,44,1031.28
149970,1695700200,19,31.54,33.150999999999996,62,61.8,1028.126
149970,1695751800,9.3,15.77,15.769000000000002,77,35.4,1029.94
149970,1695695400,17.2,28.67,29.217,64,61,1027.774
149970,1695862200,16,28.03,29.058,66,56,1027.196
149970,1695856200,4.3,6.64,6.645,70.8,48.8,1026.692
149970,1695788400,7.1,11.72,11.718,59,59,1030.534
149970,1695786600,7.5,12.39,12.387,60,59,1030.482
149970,1695668400,16.8,28.13,28.407,72,62.2,1023.396
149970,1695676200,9.2,15.08,15.077,75,48.8,1024.372
149970,1695628800,10.5,18.33,18.332,65,66,1018.638
149970,1695610800,13.5,23.20,23.209,67,64,1019.334
149970,1695753000,9,14.70,14.702,78,34,1029.69
149970,1695741600,10.2,17.39,17.387999999999998,70,49.4,1031.252
149970,1695693600,17,28.70,29.261000000000003,64.4,60,1027.636
149970,1695707400,18.7,31.05,32.403,60,62,1028.602
149970,1695711600,18.6,30.68,31.874000000000002,59.4,62,1028.858
149970,1695698400,18.8,31.18,32.598,63,61.8,1028.042
149970,1695859800,8,13.02,13.217,67.4,54.2,1027.06
149970,1695861000,30.9,43.40,56.314,67,55,1027.134
149970,1695857400,4.8,7.46,7.457000000000001,69.2,51,1026.83
149970,1695824400,8.7,14.68,14.684,62.4,57.8,1030.512
149970,1695822600,12,20.67,20.674,60.6,58.8,1030.556
149970,1695811800,5.3,9.42,9.417,57.2,63,1030.304
149970,1695779400,9.2,15.45,15.447,63,59,1030.306
149970,1695667200,16.6,27.86,28.101,71.6,63.4,1023.258
149970,1695642000,15.1,25.94,26.001,65,66,1020.226
149970,1695670200,16.4,27.69,27.982,73,60.2,1023.456
149970,1695686400,13.6,22.79,22.79,67.8,60,1026.398
149970,1695723000,16.7,28.21,28.512999999999998,57.8,63,1029.508
149970,1695766200,8.4,13.77,13.773,74.4,43.2,1029.174
149970,1695748800,9.9,16.38,16.382,75.8,36.6,1030.31
149970,1695843600,4.9,7.23,7.225999999999999,85,30,1026.618
149970,1695831000,6,9.53,9.534,69.6,47.2,1029.58
149970,1695685800,12.4,20.87,20.869999999999997,68,60,1026.234
149970,1695656400,17.8,29.61,30.337,70,60,1022.35
149970,1695607800,15.4,26.71,26.893,67,64.8,1019.452
149970,1695625200,10.3,17.77,17.766,66,64.4,1018.412
149970,1695651000,17.7,29.73,30.563000000000002,68,63.4,1021.858
149970,1695643800,15.3,26.60,26.764000000000003,66,67,1020.666
149970,1695732000,15.1,26.03,26.157,61,63,1031.304
149970,1695750600,9.6,16.13,16.128,76,36.4,1030.18
149970,1695725400,16.2,27.69,27.966,58,63,1030.278
149970,1695844800,4.3,6.48,6.477,83.8,30.4,1026.524
149970,1695836400,4.2,6.37,6.367000000000001,78,36,1028.164
149970,1695832200,5.3,8.58,8.576,71,44.8,1029.28
149970,1695808800,6.8,12.50,12.495000000000001,57,63,1030.132
149970,1695799800,5.2,9.12,9.116999999999999,56,60,1030.174
149970,1695793200,9.7,16.64,16.964,57,60,1030.752
149970,1695659400,18.1,30.15,31.010999999999996,71,59.4,1022.766
149970,1695618000,12.1,20.65,20.654,66,65,1018.726
149970,1695625800,9.9,16.75,16.748,66,64.8,1018.408
149970,1695666000,16.8,28.53,28.826,71,63,1023.15
149970,1695669600,16.4,27.79,27.994,73,61.4,1023.464
149970,1695667800,17,28.41,28.759,72,62.4,1023.314
149970,1695646200,15.4,26.37,26.430999999999997,67,66,1021.232
149970,1695654600,17.4,29.56,30.211,68.8,62,1022.292
149970,1695738000,11.6,19.28,19.535,66.2,55.4,1031.658
149970,1695702600,17.8,29.95,30.792,61.4,62,1028.06
149970,1695691200,15.7,27.00,27.118,65.8,60,1027.076
149970,1695730200,15.5,26.61,26.663,60,63.2,1030.948
149970,1695834000,4.6,7.12,7.116,73.6,40.4,1028.698
149970,1695814800,6.4,10.73,10.732,57,63,1030.574
149970,1695804000,5.5,9.63,9.633,56,61.6,1030.048
149970,1695806400,6,10.95,10.951,56,62.8,1030.12
149970,1695784800,8.2,14.00,13.995000000000001,61,59,1030.41
149970,1695773400,9.9,16.65,16.646,67,55.4,1029.672
149970,1695605400,17.2,29.12,29.820999999999998,67.4,64.2,1019.636
149970,1695664200,16.6,28.07,28.352,71,63.6,1023.122
149970,1695640200,15.5,26.74,26.85,65,66,1019.86
149970,1695694800,16.7,28.66,29.044,63.6,60.4,1027.384
149970,1695711000,18.5,30.61,31.784999999999997,59.2,62,1028.266
149970,1695720600,16.7,28.77,29.204,58,62.2,1029.296
149970,1695815400,7,11.84,11.843,57,62.8,1030.64
149970,1695816000,7.2,11.72,11.722000000000001,57.4,62,1030.646
149970,1695798000,5.9,9.57,9.565999999999999,56,60,1030.292
149970,1695613200,12.4,21.17,21.165999999999997,67,65,1019.132
149970,1695637800,15.5,26.48,26.572,65,66,1019.406
149970,1695719400,17.3,29.36,29.977,58,63,1029.132
149970,1695699000,19.4,31.80,33.633,62.6,61.8,1028.094
149970,1695761400,9,15.13,15.125,78.2,35.2,1028.968
149970,1695736200,12.2,20.64,20.637999999999998,64.8,57.2,1031.672
149970,1695753600,8.5,14.27,14.272,78.2,33.6,1029.55
