sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
149970,1665720600,4.20,3.80,63.6,66,1011.24
149970,1665721800,4.40,4.10,63,65.8,1011.246
149970,1665772200,2.80,2.50,76,40,1012.948
149970,1665781800,3.80,3.20,78.6,27.4,1013.65
149970,1665716400,4.30,3.80,63.6,65.8,1011.312
149970,1665729600,3.90,3.40,62.8,66,1011.758
149970,1665707400,5.00,4.40,65,62.6,1010.546
149970,1665718200,4.20,3.80,63,65,1011.286
149970,1665788400,5.10,4.60,65.4,46.4,1014.99
149970,1665739800,2.30,2.00,61,66,1012.018
149970,1665733800,2.50,1.90,62,65.4,1013.012
149970,1665725400,4.90,4.30,63,66,1010.74
149970,1665720000,4.50,3.70,63.2,65.6,1011.132
149970,1665750600,4.40,4.20,62,65.6,1011.562
149970,1665751200,4.10,3.70,62,65,1011.598
149970,1665717000,4.10,3.90,63,65,1011.148
149970,1665775800,3.00,2.80,78,31,1013.054
149970,1665732600,2.40,1.90,62,65.2,1012.484
149970,1665782400,3.70,3.20,76.8,30.4,1013.656
149970,1665775200,2.40,2.20,77,34.8,1012.986
149970,1665751800,3.80,3.40,62,65,1011.608
149970,1665791400,8.00,7.20,62.6,51,1015.742
149970,1665768600,2.90,2.40,72.6,45.4,1013.518
149970,1665750000,4.80,4.30,61.6,65.2,1011.532
149970,1665579000,13.80,12.30,57,65,1024.502
149970,1665605400,4.80,4.20,79.6,27.2,1018.014
149970,1665597000,4.80,4.60,79,30.2,1020
149970,1665612000,6.20,5.60,74,38,1017.79
149970,1665606000,5.00,4.50,79.2,28,1018.266
149970,1665596400,4.70,4.60,78,30.4,1020.216
149970,1665594000,6.00,5.40,76.4,36.2,1020.964
149970,1665577800,11.10,9.50,56,64,1024.312
149970,1665585000,8.70,7.70,65.4,55,1023.59
149970,1665610800,6.40,6.00,75.2,35,1017.834
149970,1665589800,7.00,6.50,70.8,45.2,1022.298
149970,1665595200,5.50,5.10,78,33.2,1020.572
149970,1665604200,4.90,4.30,82,26.8,1018.484
149970,1665588600,7.30,6.40,69.4,47,1022.688
149970,1665584400,9.90,8.80,64.2,57.6,1023.7
149970,1665600000,4.70,4.20,81.8,28.6,1019.082
149970,1665682800,2.80,2.40,77,47.8,1008.66
149970,1665661200,4.30,3.90,68.8,54,1012.51
149970,1665637800,6.70,5.70,67,55,1016.064
149970,1665702000,7.00,6.80,73.2,63.2,1008.378
149970,1665630600,5.10,4.70,67,48,1017.174
149970,1665657600,4.30,4.10,68,56,1012.762
149970,1665703800,4.50,3.80,71.6,61.2,1009.124
149970,1665642600,4.90,4.20,67,54,1015.42
149970,1665688800,3.50,3.40,77,51,1007.918
149970,1665648600,4.00,3.90,67,54,1014.07
149970,1665652800,4.70,4.10,67,57,1013.154
149970,1665663600,4.00,3.70,70,55,1012.138
149970,1665630000,5.40,4.80,67.2,47.4,1017.238
149970,1665646800,4.30,3.80,67,54,1014.532
149970,1665658800,4.30,3.60,68.4,55,1012.528
149970,1665654600,4.10,3.90,68,57.2,1012.986
149970,1665684600,3.00,2.60,77,48,1008.172
149970,1665674400,3.80,3.50,74.6,51.6,1010.62
149970,1665639000,6.20,5.60,66,55,1016.014
149970,1665663000,4.20,3.70,69.6,55,1012.266
149970,1665802800,9.60,8.70,57.4,56,1017.45
149970,1665795600,9.40,8.40,60.4,53.6,1016.14
149970,1665832800,9.40,9.00,51,61.2,1018.412
149970,1665798000,13.00,11.50,59.2,55,1016.85
149970,1665798600,14.90,13.40,59,55,1016.98
149970,1665816600,6.80,6.10,53,59,1017.99
149970,1665818400,7.60,6.50,53,59,1017.904
149970,1665823800,8.60,7.80,51.8,61,1018.11
149970,1665800400,33.50,30.20,58,55.8,1017.246
149970,1665739200,1.90,1.80,61,66,1011.926
149970,1665715800,4.80,4.50,64,65.6,1011.28
149970,1665726000,4.50,4.10,63,66,1010.822
149970,1665774000,2.40,2.00,78.4,36.2,1012.918
149970,1665729000,4.30,3.70,63,66,1011.45
149970,1665745800,3.10,2.60,60.8,65.8,1010.836
149970,1665754800,4.70,4.30,62.8,64,1012.048
149970,1665714600,4.20,3.70,64,65,1011.442
149970,1665717600,4.20,3.90,63,65.2,1011.258
149970,1665754200,4.10,4.00,63,64,1012.09
149970,1665744600,3.00,2.40,61,66,1011.116
149970,1665706200,4.90,4.60,65.4,61.6,1009.936
149970,1665780000,3.70,3.20,80.8,24.6,1013.556
149970,1665776400,3.30,3.10,78.8,27.2,1013.138
149970,1665789000,5.70,4.80,64.8,47.6,1015.128
149970,1665722400,4.40,4.00,63,65.4,1010.88
149970,1665758400,2.40,2.20,65,60,1012.702
149970,1665585600,8.30,7.20,66,53.2,1023.444
149970,1665583200,13.20,11.80,62.2,60.6,1023.758
149970,1665607200,4.70,4.50,78,29.2,1018.032
149970,1665582000,13.30,12.00,60.8,62.2,1024.22
149970,1665601800,4.80,4.20,82,27.4,1018.862
149970,1665591000,7.30,6.20,71.8,43.4,1021.946
149970,1665618000,6.50,5.90,70.8,38.6,1017.73
149970,1665589200,7.40,6.30,70,46.2,1022.53
149970,1665586800,7.70,6.70,67.2,50.4,1023.216
149970,1665636600,6.20,5.70,67,54,1016.272
149970,1665619800,6.80,6.20,69.4,39,1017.348
149970,1665634800,6.40,5.60,66.6,53,1016.184
149970,1665675000,3.30,2.70,75,50.4,1010.96
149970,1665686400,3.10,2.90,77,49.4,1008.192
149970,1665680400,2.50,2.20,76,47,1009.542
149970,1665655200,4.30,3.70,68,57.4,1012.734
149970,1665672000,4.50,4.00,72.8,55.2,1011.022
149970,1665676800,3.40,2.80,75,49,1010.334
149970,1665638400,6.40,5.80,67,55,1016.086
149970,1665641400,5.30,5.20,66.6,55,1015.796
149970,1665704400,4.80,4.30,69.6,59.4,1009.548
149970,1665687600,62.10,55.90,77,50,1008.022
149970,1665652200,4.40,3.80,67,57,1013.256
149970,1665679200,2.60,2.20,77,46.8,1009.976
149970,1665627000,5.90,5.10,68,43.8,1017.672
149970,1665625800,6.20,5.50,68,42.4,1017.78
149970,1665645000,4.40,3.90,66.6,54,1014.532
149970,1665620400,6.80,5.80,70,39,1017.724
149970,1665656400,4.60,4.10,68,57,1012.766
149970,1665627600,5.80,5.30,68,44.4,1017.692
149970,1665693600,2.80,2.40,76.4,50.8,1007.654
149970,1665626400,5.90,5.30,68,43,1017.686
149970,1665691200,2.70,2.50,77,48.4,1007.744
149970,1665655800,4.50,4.10,68,57.4,1012.836
149970,1665673200,4.70,4.60,73.2,53.6,1011.062
149970,1665681000,2.70,2.30,76,47,1009.374
149970,1665807600,7.70,6.80,56,57.6,1017.746
149970,1665823200,8.20,7.30,51.8,60.4,1018.278
149970,1665799800,33.10,30.50,58.8,56,1017.102
149970,1665820200,7.20,6.20,52.2,59,1018.028
149970,1665793200,8.80,7.70,61,53.2,1015.862
149970,1665796800,11.90,10.40,59.6,54,1016.252
149970,1665821400,8.10,7.60,52,59.8,1018.196
149970,1665796200,10.50,9.10,60,54,1016.494
149970,1665802200,7.70,6.70,57.8,56,1017.356
149970,1665833400,12.40,10.80,51.2,62,1018.274
149970,1665822600,8.00,7.00,52,60,1018.574
149970,1665831000,8.70,7.70,51,60.8,1018.29
149970,1665819600,7.40,6.40,53,59.2,1018.042
149970,1665824400,8.40,8.10,52,61,1018.406
149970,1665804000,12.70,11.40,57,56,1017.458
149970,1665812400,6.60,5.50,53.8,58.8,1017.856
149970,1665825600,7.90,7.10,51.2,61,1018.302
149970,1665804600,10.60,9.20,56.8,56.6,1017.36
149970,1665792000,8.70,7.70,62,51.6,1015.83
149970,1665836400,10.80,9.50,52,61,1018.498
149970,1665811800,6.30,6.00,54,58,1018.124
149970,1665805800,8.80,7.70,56,57,1017.476
149970,1665736800,2.30,1.90,61,65.4,1012.758
149970,1665763200,2.50,2.10,67,54.8,1013.308
149970,1665724200,4.60,3.90,63,66,1011.092
