id,time_stamp,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b,temperature,humidity,pressure
149970,1699651800,1.90,1.70,2.31,1.69,2.31,1.69,58.8,33.2,1017.23
149970,1699642800,2.50,1.80,3.28,2.27,3.28,2.27,59.4,31.2,1017.22
149970,1699616400,12.70,8.80,23.14,20.23,23.14,20.23,49,59,1017.86
149970,1699626600,6.30,4.00,10.86,8.28,10.86,8.28,55,51.6,1018.298
149970,1699646400,1.90,1.40,2.49,1.39,2.49,1.39,63.4,27.2,1017.348
149970,1699737600,2.10,1.30,2.38,1.16,2.38,1.17,53.4,33.4,1029.196
149970,1699707000,5.40,3.90,8.90,7.72,8.90,7.72,50.4,50.8,1026.268
149970,1699688400,3.50,2.80,5.32,3.84,5.32,3.84,53,43.6,1022.156
149970,1699661400,6.70,6.10,11.49,10.09,11.49,10.10,58,34.4,1019.17
149970,1699832400,8.80,5.20,15.47,11.73,15.47,11.73,44.2,41,1032.186
149970,1699778400,2.70,1.60,4.35,2.59,4.35,2.59,45.4,43.2,1033.4
149970,1699593600,6.60,5.60,11.04,8.78,11.04,8.78,49.2,58,1015.912
149970,1699629600,2.50,1.70,3.73,2.22,3.73,2.22,57.2,40.4,1018.128
149970,1699714200,2.10,1.30,2.21,1.34,2.21,1.34,50.6,45,1027.688
149970,1699744800,2.10,1.70,2.72,2.15,2.72,2.15,50.4,37.6,1030.854
149970,1699680000,4.50,3.60,7.16,5.45,7.16,5.45,53.8,40.6,1020.868
149970,1699676400,7.80,6.60,13.81,10.95,13.81,10.95,54,43,1020.684
149970,1699831800,8.10,4.80,14.13,10.70,14.13,10.70,45,40,1032.35
149970,1699799400,3.20,2.10,4.97,3.44,4.97,3.44,45.8,39.2,1035.1
149970,1699797000,3.60,2.00,5.33,3.21,5.33,3.21,45,40,1035.144
149970,1699789200,3.50,2.70,5.36,3.51,5.36,3.51,44.4,42.6,1034.28
149970,1699782000,2.90,2.40,4.12,3.07,4.12,3.07,44.8,43.8,1033.62
149970,1699785000,3.20,2.40,4.77,3.06,4.77,3.06,44.4,43,1033.768
149970,1699775400,2.80,1.80,4.16,2.19,4.16,2.19,45.8,43,1033.356
149970,1699599000,5.20,4.60,8.28,7.27,8.28,7.27,49,59,1015.56
149970,1699606800,5.60,4.90,9.40,7.63,9.40,7.63,47.6,59,1015.658
149970,1699611000,4.80,4.40,8.11,6.64,8.11,6.64,47,60,1017.026
149970,1699658400,3.30,2.80,5.46,3.88,5.46,3.88,58,33,1018.78
149970,1699650000,2.10,1.60,2.91,1.80,2.91,1.80,60,30,1017.43
149970,1699746600,2.00,1.70,2.66,1.93,2.66,1.93,50,37.6,1031.148
149970,1699830000,6.20,3.70,10.62,7.99,10.62,7.99,45.2,39,1032.21
149970,1699812600,4.00,2.60,6.42,4.63,6.42,4.63,52,32.6,1033.364
149970,1699783800,3.00,2.40,4.28,2.96,4.28,2.96,44.6,43,1033.682
149970,1699783200,3.10,2.30,4.72,3.07,4.72,3.07,44.8,43,1033.644
149970,1699755000,2.70,2.10,3.44,2.41,3.44,2.41,46.6,40.8,1031.794
149970,1699761600,2.70,1.90,3.70,2.33,3.70,2.33,47,41.2,1033.072
149970,1699762800,2.80,2.00,3.54,2.32,3.54,2.32,47,41.2,1033.178
149970,1699627200,5.30,3.60,8.69,6.62,8.69,6.62,55.8,49.8,1018.25
149970,1699607400,5.80,5.00,10.13,7.76,10.13,7.76,47.4,59,1016.074
149970,1699734000,1.20,1.10,1.31,0.96,1.31,0.96,56,32,1028.15
149970,1699671600,4.40,3.50,7.45,5.45,7.45,5.45,54,42,1020.262
149970,1699738800,2.00,1.70,2.49,1.76,2.49,1.76,52.4,34,1029.228
149970,1699781400,2.90,2.40,4.19,3.16,4.19,3.16,44.4,43.6,1033.46
149970,1699786200,3.10,2.40,4.53,3.20,4.53,3.20,43.6,43,1033.63
149970,1699751400,2.00,1.60,2.41,1.56,2.41,1.56,49,37.4,1031.792
149970,1699754400,2.20,1.90,2.82,2.12,2.82,2.12,47.8,40.6,1032.116
149970,1699765800,2.40,2.00,3.24,2.42,3.24,2.42,46,42,1033.298
149970,1699611600,5.70,4.40,8.84,7.09,8.84,7.09,47,60,1017.194
149970,1699644000,1.90,1.50,2.31,1.61,2.31,1.61,61.4,29.8,1017.302
149970,1699584600,4.20,3.80,6.55,5.69,6.55,5.69,52,56,1015.918
149970,1699630200,2.40,1.40,3.35,1.92,3.35,1.92,58,39.4,1018.176
149970,1699671000,10.60,9.10,19.54,16.25,19.80,16.27,54.6,41,1020.204
149970,1699746000,2.00,1.60,2.67,1.91,2.67,1.91,50,37.4,1031.114
149970,1699730400,1.50,1.10,1.75,0.85,1.75,0.85,56,35.2,1028.222
149970,1699663200,3.50,2.80,5.50,4.40,5.50,4.40,57.6,34,1019.408
149970,1699824600,4.70,4.10,7.60,5.95,7.60,5.95,49,34.6,1032.026
149970,1699749600,1.70,1.30,2.21,1.43,2.21,1.43,49,37,1031.44
149970,1699603200,6.40,5.30,10.31,8.36,10.31,8.36,48,59,1015.652
149970,1699605600,5.70,5.10,9.23,7.78,9.23,7.78,48,59,1015.682
149970,1699614000,6.50,4.30,11.05,9.26,11.05,9.26,48,60,1017.354
149970,1699727400,1.20,1.00,1.02,0.64,1.02,0.64,55.4,37.2,1028.078
149970,1699712400,1.80,1.10,2.48,1.13,2.48,1.13,50.2,46,1027.418
149970,1699665600,3.00,2.70,4.51,3.72,4.51,3.72,57.4,35,1019.132
149970,1699670400,7.70,6.70,13.90,11.42,14.03,11.44,55,40.4,1020.148
149970,1699687800,3.80,2.90,5.82,3.95,5.82,3.95,53.8,43,1022.072
149970,1699666800,3.50,2.70,5.53,3.74,5.53,3.74,57,35,1019.654
149970,1699702200,3.30,2.80,5.13,4.11,5.13,4.11,51.6,48,1024.49
149970,1699706400,6.10,4.60,10.55,9.18,10.55,9.18,50.4,51.4,1026.128
149970,1699702800,3.10,2.60,4.67,3.82,4.67,3.82,51,48.4,1024.614
149970,1699827600,7.10,4.30,11.67,9.03,11.67,9.03,46.8,37,1032.016
149970,1699822200,4.10,3.20,6.50,4.52,6.50,4.52,49.8,33,1032.136
149970,1699777800,2.90,1.80,4.41,2.60,4.41,2.60,45.4,43.6,1033.362
149970,1699603800,5.80,5.30,9.59,8.13,9.59,8.13,48,59,1015.708
149970,1699623600,6.70,4.70,11.90,9.79,11.90,9.79,52.2,57,1018.468
149970,1699718400,2.40,1.00,2.47,0.84,2.47,0.84,52,41,1027.952
149970,1699673400,5.20,4.20,9.01,6.78,9.01,6.78,54,43,1020.376
149970,1699807200,9.90,6.30,16.65,14.74,17.51,14.74,48,36.6,1034.408
149970,1699803000,3.70,2.60,5.94,5.57,5.94,5.57,47.8,37.2,1035.074
149970,1699804200,3.30,2.20,5.01,3.45,5.01,3.45,48,36.2,1034.972
149970,1699789800,3.60,2.80,5.67,4.30,5.67,4.30,44.4,43.4,1034.264
149970,1699763400,2.80,2.10,3.90,2.67,3.90,2.67,47,41.2,1033.136
149970,1699833600,9.60,5.80,17.65,14.06,17.65,14.06,43.2,42,1032.296
149970,1699764600,2.40,2.00,3.61,2.33,3.61,2.33,47,41.6,1033.198
149970,1699604400,5.80,5.20,9.64,7.97,9.64,7.97,48,59,1015.7
149970,1699639800,1.80,1.50,2.26,1.53,2.26,1.53,59,31,1017.49
149970,1699589400,4.40,3.90,6.95,5.61,6.95,5.61,51,56.2,1016
149970,1699648200,1.80,1.50,2.29,1.76,2.29,1.76,60.6,29,1017.482
149970,1699600200,6.50,5.70,10.85,9.17,10.85,9.17,48.8,58.8,1015.584
149970,1699739400,1.80,1.80,2.44,2.06,2.44,2.06,52,34,1029.77
149970,1699682400,13.70,11.80,23.27,19.65,24.88,20.48,54,42,1021.476
149970,1699708200,4.00,3.00,6.69,5.37,6.69,5.37,51,49.4,1026.744
149970,1699666200,3.20,2.90,4.90,3.95,4.90,3.95,57.4,35,1019.548
149970,1699699800,2.90,2.50,4.40,3.45,4.40,3.45,52,47,1024.112
149970,1699717800,3.90,2.10,5.43,3.60,5.80,3.60,53.2,41.2,1027.972
149970,1699717200,2.60,1.80,3.62,2.97,3.62,2.97,53.8,40.8,1027.912
149970,1699716600,1.40,0.70,1.33,0.58,1.33,0.58,53.2,39.8,1027.946
149970,1699821600,4.90,4.20,8.12,6.68,8.12,6.68,49.8,32.4,1032.152
149970,1699768200,2.80,1.50,4.06,2.33,4.06,2.33,46,42,1033.184
149970,1699752600,2.30,1.90,3.17,2.36,3.17,2.36,48.6,38.6,1031.932
149970,1699612200,5.80,5.30,9.86,8.32,9.86,8.32,47,60,1017.254
149970,1699587000,4.90,4.10,8.04,6.53,8.04,6.53,52,56,1016.136
149970,1699624200,11.20,8.00,20.65,17.22,20.69,17.22,53,56.4,1018.528
149970,1699721400,1.70,1.40,2.07,1.47,2.07,1.47,51.4,41.8,1027.798
149970,1699710000,2.10,1.20,2.81,1.43,2.81,1.43,49.8,48,1027.004
149970,1699709400,2.70,1.90,4.29,2.95,4.29,2.95,50.2,48,1026.964
149970,1699664400,3.00,2.60,4.81,3.76,4.81,3.76,57.8,34,1019.442
149970,1699726800,1.40,1.00,1.16,0.81,1.16,0.81,54.6,38.2,1028.13
149970,1699668600,3.50,3.00,5.76,4.24,5.76,4.24,56,37.8,1020.014
149970,1699697400,3.40,2.60,4.75,3.14,4.75,3.14,52.8,44.6,1023.586
149970,1699795800,4.10,2.40,6.07,4.14,6.07,4.14,45.2,41,1035.076
149970,1699797600,4.10,2.70,6.10,4.90,6.10,4.90,45.6,40,1035.1
149970,1699801800,3.00,1.60,4.28,2.62,4.28,2.62,46.8,37,1034.828
149970,1699787400,3.30,2.60,4.76,3.22,4.76,3.22,45,43,1034.058
149970,1699594200,6.10,5.60,10.41,8.83,10.41,8.83,49,58,1015.768
149970,1699653000,4.30,3.50,6.93,5.31,6.93,5.31,58.4,35.4,1017.778
149970,1699612800,5.70,4.70,9.77,7.34,9.77,7.34,47.8,60,1017.224
149970,1699595400,5.90,5.10,9.47,8.05,9.47,8.05,49.2,58.6,1015.752
149970,1699614600,6.40,4.00,10.09,7.88,10.09,7.88,48.2,59,1017.528
149970,1699597200,5.20,4.70,8.31,7.17,8.31,7.17,49,58,1015.556
149970,1699743000,2.50,2.10,3.44,2.48,3.44,2.48,51,36.8,1030.508
149970,1699691400,3.80,3.10,6.24,4.32,6.24,4.32,53,44.2,1022.518
149970,1699729200,2.00,1.90,2.69,2.40,2.69,2.40,56,36,1028.18
149970,1699690800,4.00,3.20,6.09,4.62,6.09,4.62,53,43.8,1022.376
149970,1699725000,1.90,1.40,2.22,1.21,2.22,1.21,53,40.2,1028.138
149970,1699817400,4.50,3.80,7.45,5.44,7.45,5.44,53.2,30.2,1032.616
149970,1699794600,3.30,2.80,5.10,3.69,5.10,3.69,44.4,41.2,1035.096
149970,1699771800,2.50,1.40,3.76,2.02,3.76,2.02,46.2,42.2,1033.458
149970,1699764000,2.60,1.90,3.50,2.21,3.50,2.21,46,42,1032.548
149970,1699623000,6.20,4.20,10.84,9.30,10.84,9.30,52,57.6,1018.612
149970,1699590600,4.20,3.70,6.35,5.06,6.35,5.06,50.6,57,1015.602
149970,1699615800,14.10,9.50,25.74,21.55,25.83,21.55,49,59,1017.812
149970,1699692600,3.70,3.10,5.82,4.37,5.82,4.37,53,44,1022.684
149970,1699696800,3.60,3.00,5.50,4.37,5.50,4.37,53,44,1023.498
149970,1699698600,3.20,2.40,4.80,3.48,4.80,3.48,52,46,1023.806
149970,1699675200,6.10,4.70,10.31,8.30,10.31,8.30,53,43.2,1020.64
149970,1699828200,7.60,4.30,13.40,9.63,13.40,9.63,46,38,1032.144
149970,1699820400,3.90,3.40,6.10,4.72,6.10,4.72,50.6,31.4,1032.242
149970,1699825800,23.80,14.10,34.76,32.70,44.57,35.72,47.8,36,1031.806
149970,1699802400,2.70,1.70,3.99,2.35,3.99,2.35,47.6,37,1035.134
149970,1699773600,3.90,2.20,5.89,3.98,5.99,3.98,46,43,1033.386
149970,1699649400,2.10,1.70,3.06,2.02,3.06,2.02,60,30,1017.262
149970,1699647000,1.80,1.40,2.43,1.48,2.43,1.48,62.2,28,1017.436
149970,1699693200,3.80,3.00,6.30,4.30,6.30,4.30,53,44,1022.688
149970,1699681200,3.60,3.00,5.79,4.22,5.79,4.22,54,40.8,1021.36
149970,1699830600,9.70,5.90,16.80,13.68,16.80,13.68,45,39.2,1032.282
149970,1699819800,3.60,3.40,5.59,5.07,5.59,5.07,52.4,31,1032.25
149970,1699800000,2.80,2.00,4.06,2.86,4.06,2.86,46.2,39,1035.13
149970,1699794000,3.30,2.70,5.17,3.74,5.17,3.74,44.6,41,1035.108
149970,1699780200,3.10,1.90,4.36,2.46,4.36,2.46,45,43.2,1033.406
149970,1699784400,3.20,2.60,4.83,3.18,4.83,3.18,44.6,43,1033.752
149970,1699770000,2.70,1.50,3.86,2.03,3.86,2.03,46,42,1033.364
149970,1699768800,3.00,1.80,4.39,2.85,4.39,2.85,46.4,42,1033.206
149970,1699747200,2.00,1.60,2.58,1.50,2.58,1.50,50,37,1031.144
149970,1699750800,2.00,1.40,2.40,1.66,2.39,1.66,49,37.6,1031.69
149970,1699622400,5.30,3.60,8.98,7.52,8.98,7.52,51.2,58,1018.61
149970,1699656600,3.20,2.80,5.14,3.75,5.14,3.75,57.6,33.2,1018.262
149970,1699696200,4.70,2.90,6.65,4.17,6.65,4.17,53,44,1023.36
149970,1699699200,2.90,2.50,4.24,3.10,4.24,3.10,52,46.4,1023.978
149970,1699720800,2.10,1.80,2.96,1.97,2.96,1.97,51.6,42,1028.226
149970,1699710600,2.30,1.70,3.08,2.34,3.08,2.34,50,48,1027.094
149970,1699809600,4.40,2.40,6.71,4.63,6.71,4.63,49.4,35,1033.74
149970,1699795200,3.70,2.70,5.61,3.73,5.61,3.73,45,41,1035.082
149970,1699804800,4.20,2.30,6.62,4.26,6.62,4.26,47.8,37,1034.944
149970,1699790400,4.00,3.30,6.25,4.53,6.25,4.53,45,43.8,1034.496
149970,1699761000,2.50,1.90,3.13,2.28,3.13,2.28,47,41,1032.958
149970,1699758600,2.30,1.70,3.00,2.01,3.00,2.01,47,41,1032.818
149970,1699749000,1.90,1.60,2.30,1.76,2.30,1.76,49,37,1031.326
149970,1699636200,1.90,1.20,2.26,1.26,2.26,1.26,59,32.6,1017.496
149970,1699627800,3.80,2.50,6.45,4.23,6.45,4.23,56,46.2,1018.29
149970,1699625400,5.60,3.80,9.85,7.55,9.85,7.55,54,53.6,1018.428
149970,1699628400,2.90,2.00,4.54,3.30,4.54,3.30,56.8,43.6,1018.178
149970,1699620600,3.90,2.60,6.75,5.01,6.75,5.01,50,58,1018.584
149970,1699633800,1.90,1.40,2.86,1.84,2.86,1.84,59,35.5,1017.63
149970,1699659600,3.50,2.80,5.23,4.05,5.23,4.05,58,33,1019.042
149970,1699621200,3.60,2.50,5.89,4.45,5.89,4.45,50,58,1018.234
149970,1699638000,1.60,1.40,2.10,1.56,2.10,1.56,58.6,32,1017.018
149970,1699632600,1.70,1.30,2.30,1.46,2.30,1.46,58.4,37,1017.934
149970,1699686000,5.30,3.90,8.14,6.10,8.14,6.10,54,43,1021.812
149970,1699683600,4.70,3.80,7.77,5.66,7.77,5.66,54,41,1021.408
149970,1699707600,5.20,3.60,8.76,7.56,8.76,7.56,50.6,50,1026.526
149970,1699703400,6.70,6.20,11.55,10.35,11.55,10.35,51.2,49.6,1024.92
149970,1699733400,2.00,1.90,2.72,2.24,2.72,2.24,57.8,32.2,1028.588
149970,1699829400,7.60,4.30,12.98,9.69,13.06,9.69,45.6,38.4,1032.178
149970,1699813200,8.90,5.50,15.75,12.01,15.87,12.01,52.4,32,1033.362
149970,1699774800,2.70,1.70,3.98,2.33,3.98,2.33,45.4,43,1033.356
149970,1699592400,7.40,6.70,12.58,10.79,12.58,10.79,49.8,57,1015.77
149970,1699660200,3.10,2.70,4.87,3.89,4.87,3.89,58,33,1019.068
149970,1699602600,5.80,5.10,9.57,8.06,9.57,8.06,48,59,1015.718
149970,1699705800,6.50,5.70,11.04,9.26,11.05,9.26,50,51,1025.592
149970,1699732800,1.70,1.40,2.11,1.39,2.11,1.39,57.6,33,1028.478
149970,1699737000,2.00,1.30,2.38,1.18,2.38,1.18,54,33,1029.028
149970,1699800600,3.40,2.00,5.06,3.22,5.06,3.22,46.8,38.4,1035.1
149970,1699767000,3.00,1.60,4.25,1.95,4.25,1.95,46.2,42,1033.17
149970,1699766400,2.60,1.60,3.75,2.15,3.75,2.15,46,42,1032.832
149970,1699640400,1.70,1.40,2.19,1.48,2.19,1.48,59,31,1017.476
149970,1699742400,3.60,2.70,5.97,3.94,5.97,3.94,51,37,1030.414
149970,1699719000,2.50,1.30,2.71,1.13,2.71,1.13,52,41.8,1028.116
149970,1699708800,3.50,2.60,5.09,4.59,5.09,4.59,50.2,48.8,1026.482
149970,1699736400,1.70,1.50,2.04,1.47,2.04,1.47,54.6,33,1028.898
149970,1699695000,3.60,2.90,5.80,3.88,5.80,3.88,53,43.2,1023.088
149970,1699701000,2.90,2.50,4.66,3.49,4.66,3.49,52,47.8,1024.226
149970,1699692000,3.60,3.00,5.53,4.50,5.53,4.50,53,44,1022.604
149970,1699723200,2.00,1.50,2.36,1.56,2.36,1.56,52,41,1027.814
149970,1699694400,3.30,2.60,5.40,3.82,5.40,3.82,53,43,1022.91
149970,1699821000,4.10,3.10,6.46,4.35,6.46,4.35,50,32,1032.214
149970,1699798800,3.70,2.30,5.69,4.07,5.69,4.07,45.6,39.6,1035.09
149970,1699780800,2.80,2.40,4.22,3.03,4.22,3.03,44.8,43.2,1033.568
149970,1699773000,2.50,1.60,3.76,2.24,3.76,2.24,46,42.6,1033.324
149970,1699747800,2.20,1.80,2.88,1.93,2.88,1.93,49.8,37,1031.152
149970,1699596000,5.70,5.10,9.54,8.15,9.54,8.15,49.4,58.2,1015.652
149970,1699613400,6.10,4.20,10.31,7.66,10.31,7.66,48,60,1017.322
