id,time_stamp,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b,temperature,humidity,pressure
149970,1705362000,7.00,5.80,13.62,10.00,13.62,10.00,33,38.4,1022.116
149970,1705339200,3.30,2.80,5.63,4.40,5.63,4.40,35,33,1023.568
149970,1705357200,3.50,3.30,6.17,5.07,6.17,5.07,36,35,1022.366
149970,1705346400,3.20,2.60,5.51,3.97,5.51,3.97,42,28.2,1022.4
149970,1705361400,5.50,4.80,10.66,8.04,10.66,8.04,34,38,1022.4
149970,1705343400,3.60,3.20,6.40,4.70,6.40,4.70,39.6,30,1022.686
149970,1705348200,3.60,3.00,5.99,4.32,5.99,4.32,42,28,1022.73
149970,1705353600,3.80,3.20,6.26,4.85,6.26,4.85,38,30.4,1022.378
149970,1705362600,7.30,6.00,13.59,10.28,13.59,10.28,33,38.8,1022.492
149970,1705341000,3.20,2.70,5.72,3.82,5.72,3.82,36.4,32,1023.15
149970,1705326000,6.50,3.70,11.74,5.99,11.74,5.99,29,39.6,1024.734
149970,1705320600,3.20,2.30,5.02,3.61,5.02,3.61,27.2,40,1023.59
149970,1705349400,3.30,2.70,5.63,3.96,5.63,3.96,40.8,28.4,1022.808
149970,1705518600,4.70,3.90,8.02,6.00,8.02,6.00,35.2,30,1013.292
149970,1705533600,7.40,3.80,14.91,8.95,14.91,8.95,29,33.6,1016.296
149970,1705488600,4.80,4.20,9.81,7.06,9.81,7.06,27,42,1012.312
149970,1705464600,7.30,5.30,13.83,9.15,13.83,9.15,28.6,48,1010.366
149970,1705500600,6.20,5.40,12.93,8.97,12.93,8.97,27.6,41,1014.242
149970,1705485000,4.90,4.40,9.60,7.30,9.60,7.30,28,42,1011.768
149970,1705495200,6.00,5.30,12.39,9.29,12.39,9.29,26.2,42,1013.394
149970,1705528800,4.10,2.40,7.80,4.87,7.80,4.87,31.4,29.6,1014.696
149970,1705479600,3.90,3.10,7.39,5.23,7.39,5.23,27.4,44.2,1012.09
149970,1705473000,4.90,3.60,9.07,6.01,9.07,6.01,29,45.6,1011.278
149970,1705452600,6.80,15.90,13.18,25.45,13.18,27.23,31.6,50,1010.318
149970,1705492200,5.50,4.70,11.93,8.14,11.93,8.14,26.4,41.8,1012.764
149970,1705507200,5.50,4.10,10.86,6.72,10.86,6.72,31,36.8,1014.488
149970,1705472400,4.80,3.80,8.96,6.20,8.96,6.20,29,46,1011.18
149970,1705501200,6.00,5.40,12.28,9.08,12.28,9.08,28,41,1014.364
149970,1705477200,4.20,3.70,8.05,5.94,8.05,5.94,28.6,45.4,1011.79
149970,1705505400,11.30,4.40,21.48,7.45,22.17,7.45,29.4,38.4,1014.508
149970,1705497000,6.00,5.40,12.60,9.03,12.60,9.03,27,42,1013.928
149970,1705520400,4.40,3.90,7.92,6.31,7.92,6.31,36.8,29,1013.396
149970,1705461000,6.50,5.50,12.51,9.08,12.51,9.08,29.2,48,1010.224
149970,1705510800,4.50,3.90,8.71,6.32,8.71,6.32,31,35,1013.724
149970,1705515000,5.70,3.90,9.94,6.64,9.94,6.64,34,32,1012.998
149970,1705521000,4.30,3.10,7.24,5.65,7.24,5.65,37,28.2,1013.534
149970,1705462800,9.00,5.60,16.54,9.64,16.54,9.64,29,48.8,1010.566
149970,1705552800,6.00,5.50,12.72,10.17,12.72,10.17,23,38.2,1016.956
149970,1705551000,5.60,5.00,12.35,9.78,12.35,9.78,23,37,1017.15
149970,1705540800,3.40,1.70,6.51,3.26,6.51,3.26,27,33.2,1016.68
149970,1705555800,4.70,4.20,10.25,7.56,10.25,7.56,22.8,39,1017.546
149970,1705567800,3.80,3.30,7.54,5.41,7.54,5.41,23,40,1018.78
149970,1705567200,3.70,3.20,7.38,4.95,7.38,4.95,22.4,40,1018.752
149970,1705565400,3.60,3.80,7.11,6.74,7.11,6.74,22,40,1018.876
149970,1705539600,6.30,2.20,11.96,4.43,11.96,4.43,27,33.6,1016.794
149970,1705538400,6.40,3.30,13.17,7.79,13.28,7.79,27.6,32.8,1016.384
149970,1705559400,5.70,5.20,13.05,9.90,13.05,9.90,22,39,1017.93
149970,1705372200,7.70,6.20,16.15,11.21,16.15,11.21,30.8,42.6,1022.78
149970,1705399200,13.40,8.90,24.81,15.84,24.95,15.84,32.8,45,1018.542
149970,1705431000,5.50,12.20,10.64,19.17,10.64,19.17,31.6,56.8,1008.67
149970,1705395000,10.50,9.00,21.82,15.97,21.82,15.97,31.6,44.8,1018.836
149970,1705413000,12.40,11.60,26.09,20.42,26.09,20.42,31.2,53.8,1015.958
149970,1705373400,7.40,6.30,15.68,11.10,15.68,11.10,30,43,1022.488
149970,1705428600,7.10,8.10,14.12,13.01,14.12,13.01,31,57,1009.602
149970,1705371600,9.00,8.00,19.03,14.51,19.19,14.51,30.4,42,1022.872
149970,1705366800,6.40,5.30,12.30,8.98,12.30,8.98,32,41,1022.692
149970,1705384200,9.60,8.50,20.02,15.25,20.02,15.25,31.8,46,1021.562
