id,time_stamp,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b,temperature,humidity,pressure
166327,1700167200,13.40,12.90,22.69,22.90,22.69,22.90,66,32,1017.402
166327,1700175600,18.20,17.90,30.77,31.40,33.92,34.67,56.2,44.4,1017.376
166327,1700171400,22.90,21.40,34.87,35.85,39.61,40.92,61.2,36.4,1017.312
166327,1700155200,11.40,10.90,19.20,18.35,19.20,18.35,72,28,1018.6
166327,1700031600,1.00,1.20,1.00,1.04,1.00,1.04,46.8,53,1025.976
166327,1700070600,3.10,2.90,4.65,4.65,4.65,4.65,56.2,40.6,1022.758
166327,1700138400,10.50,10.40,20.20,20.51,20.20,20.51,52.8,53.4,1020.57
166327,1700108400,5.00,5.00,9.37,8.71,9.37,8.71,50.8,49,1019.084
166327,1700128800,7.30,7.90,14.77,16.45,14.77,16.45,46.2,57.2,1020.05
166327,1700031000,1.00,1.20,1.02,1.06,1.02,1.06,47,52.6,1026.014
166327,1700074200,4.00,3.90,6.26,5.96,6.26,5.96,56.8,39.8,1021.528
166327,1700085000,3.20,2.90,4.48,4.10,4.48,4.10,55.4,41.8,1019.636
166327,1700077200,3.70,3.60,5.42,5.34,5.42,5.34,57.2,39.6,1020.674
166327,1700179200,12.90,12.50,23.69,24.45,24.37,25.41,53,49.4,1017.344
166327,1700169600,24.70,24.10,36.97,38.15,42.48,44.48,64,34,1017.45
166327,1700176200,12.60,12.50,23.53,25.17,23.53,25.18,56,45.2,1017.334
166327,1700166600,14.00,12.60,23.52,22.68,23.52,22.68,66,31.6,1017.368
166327,1700115000,5.80,6.20,11.11,12.23,11.11,12.23,48.8,52.6,1018.886
166327,1700127000,7.60,8.10,15.38,17.00,15.38,17.00,45.8,57.6,1019.862
166327,1700123400,7.00,7.30,13.52,14.25,13.52,14.25,48,54.4,1019.322
166327,1700107800,5.10,4.70,8.90,8.70,8.90,8.70,51,49,1019.104
166327,1700125200,6.80,7.90,13.22,16.22,13.22,16.22,46.8,56.4,1019.668
166327,1700130600,7.10,8.00,14.54,17.02,14.54,17.02,45.2,58.2,1020
166327,1700059200,2.30,1.90,3.03,2.74,3.04,2.74,68.8,28.4,1025.98
166327,1700028000,1.00,0.70,0.87,0.42,0.87,0.42,48,50,1025.83
166327,1700054400,2.50,2.10,3.60,3.07,3.60,3.07,49.6,50.2,1026.908
166327,1700091000,2.80,2.50,4.05,3.62,4.05,3.62,54,44,1019.112
166327,1700068800,2.90,2.50,3.97,3.82,3.97,3.82,57,40,1023.326
166327,1700045400,1.40,1.40,1.48,1.75,1.48,1.75,38,63.6,1026.46
166327,1700151600,11.70,10.90,19.69,18.83,19.69,18.83,72.6,26,1019.662
166327,1700141400,11.70,11.40,21.34,22.79,21.34,22.79,56.4,45.2,1020.616
166327,1700120400,6.40,6.90,12.30,14.10,12.30,14.10,48.6,53.2,1018.744
166327,1700133600,8.10,8.60,16.66,18.07,16.66,18.07,44.2,60,1020.28
166327,1700049600,2.60,2.40,4.79,4.44,4.79,4.44,38.8,64.4,1027.402
166327,1700082600,2.60,2.30,3.91,3.36,3.91,3.36,56.8,40.6,1019.678
