sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
87173,1683108000,0.90,1.10,54,50,996.192
87173,1683154800,1.00,1.10,56.8,60.8,1001.486
87173,1683115800,1.10,1.10,55.4,48.8,997.36
87173,1683127200,0.30,0.40,67.5,31,997.485
87173,1683102600,1.30,1.40,55,50.6,995.794
87173,1683077400,1.20,1.20,60,43,996.284
87173,1683126600,0.50,0.70,67,32.2,997.48
87173,1683142800,0.60,0.50,60.2,50,999.052
87173,1683145200,0.50,0.60,58.4,52.6,999.304
87173,1683133800,0.70,0.80,66.25,33,997.502
87173,1683122400,0.60,0.80,62.2,41,997.502
87173,1683081000,1.00,0.90,58.8,42,996.046
87173,1683078000,1.40,1.30,60,43.2,996.33
87173,1683147600,0.60,0.60,58.2,54,999.568
87173,1683076200,1.10,1.00,60,43,996.16
87173,1683146400,0.50,0.60,57.6,53.2,999.052
87173,1683155400,1.00,1.00,56.4,60.8,1001.596
87173,1683086400,1.80,1.90,57.6,45,996.426
87173,1683127800,0.40,0.60,68,31,997.466
87173,1683118200,0.90,1.00,58.2,46,997.546
87173,1683085200,1.20,1.30,58,43.8,996.34
87173,1683147000,0.60,0.70,58,53.6,999.418
87173,1683150600,0.60,0.70,57.4,55.4,1000.458
87173,1683100800,1.20,1.20,55,50,995.762
87173,1683112800,1.30,1.20,55,49,997.226
87173,1683111000,1.20,1.40,54,50,996.842
87173,1683117600,0.90,1.00,57.8,46.4,997.538
87173,1683129600,0.50,0.70,68.4,31,997.382
87173,1683076800,1.00,1.20,60,43,996.248
87173,1683087000,1.50,1.80,57,45,996.534
87173,1682950200,1.70,1.60,55.75,56,990.413
87173,1682968200,1.80,1.60,65,40.2,990.108
87173,1682955600,2.70,2.40,62,47.8,990.542
87173,1682973600,1.40,1.30,62,39.6,991.422
87173,1682981400,0.70,0.80,60,38,993.468
87173,1682985000,0.70,0.70,58.8,40.2,994.344
87173,1682970600,1.50,1.50,63.75,40.25,990.653
87173,1682959200,2.30,2.00,65,40.6,990.222
87173,1682973000,1.50,1.40,62.4,39.4,991.084
87173,1682958000,2.30,2.10,64.4,42.2,990.414
87173,1682978400,2.70,1.90,61,37,992.782
87173,1682964000,2.10,1.90,67,34.4,989.864
87173,1683046200,0.40,0.50,66,32.8,992.602
87173,1683016200,1.20,1.30,55,50,992.912
87173,1683006600,1.30,1.30,54,53,994.306
87173,1683033000,1.10,1.20,57,53,993.29
87173,1682985600,0.80,0.90,58.8,41,994.518
87173,1683045600,0.40,0.50,65.6,32.2,992.642
87173,1683037200,1.00,1.00,60.6,44.8,993.008
87173,1682987400,0.70,0.80,58,41.8,995.004
87173,1683042000,2.10,1.90,64,38.5,992.58
87173,1683007800,1.50,1.50,54,53.6,994.078
87173,1682997000,1.20,1.30,55.8,48.2,995.294
87173,1682998200,1.50,1.50,54.8,49,994.968
87173,1683030000,1.40,1.30,56.8,54.8,993.362
87173,1683035400,0.90,1.00,58.4,49,993.04
87173,1682989800,1.20,1.10,57,45.4,995.35
87173,1683014400,1.10,1.20,54,51.8,993.122
87173,1683031200,1.10,1.00,57,52.25,993.202
87173,1683036000,0.80,0.90,59.2,47.6,993.006
87173,1682990400,1.60,1.50,56.4,46,995.446
87173,1683004800,2.00,1.90,54,52,994.588
87173,1683028200,1.50,1.40,55,56.8,993.428
87173,1683004200,1.80,1.60,54,51.2,994.738
87173,1683039000,1.10,1.10,62,41.6,992.912
87173,1682993400,1.00,1.10,55.6,48,995.6
87173,1683067800,0.80,0.80,64.4,34.4,994.104
87173,1683062400,0.60,0.70,68,31,993.074
87173,1683019800,1.40,1.50,54.6,53,993.044
87173,1683172200,0.90,0.90,55,58.5,1004.34
87173,1683201000,0.50,0.60,53,59,1010.052
87173,1683195000,0.30,0.50,52.4,60,1008.26
87173,1683177600,0.70,0.70,54,59.4,1004.882
87173,1683178800,0.60,0.60,53.4,59.4,1005.056
87173,1683163200,1.20,1.20,54.4,61.8,1002.276
