sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
87173,1683669600,2.10,2.20,77,17,1014.364
87173,1683606000,2.70,3.00,62,35,1012.496
87173,1683670800,1.70,1.60,75.6,16.6,1014.304
87173,1683640800,1.50,1.50,62,30,1015.64
87173,1683667800,1.60,1.70,75.8,16.8,1014.458
87173,1683642600,1.40,1.40,63.6,28.4,1015.932
87173,1683607200,2.70,2.60,61.6,36,1012.49
87173,1683616200,2.20,2.00,56.4,40,1012.368
87173,1683650400,1.20,1.20,70.8,18.2,1015.336
87173,1683609000,2.50,2.30,60.25,37,1012.727
87173,1683660000,1.40,1.70,77,15.8,1014.916
87173,1683666600,1.50,1.50,74.6,17,1014.228
87173,1683636000,2.10,2.00,58.6,38.4,1015.624
87173,1683672000,1.70,1.60,74,17.2,1014.4
87173,1683609600,2.20,2.30,60,37,1012.732
87173,1683642000,1.40,1.30,63.4,28.8,1015.874
87173,1683603000,2.30,2.20,64,32.6,1012.232
87173,1683670200,1.60,1.60,76.8,16.2,1014.282
87173,1683643800,1.40,1.40,64,27,1016.044
87173,1683672600,1.70,1.50,73.2,17.8,1014.444
87173,1683607800,2.90,2.40,61,36.4,1012.7
87173,1683631200,3.50,3.20,54,50.2,1015.234
87173,1683661200,1.50,1.50,77,15.4,1014.608
87173,1683639600,1.40,1.40,61,30.6,1015.634
87173,1683657000,1.40,1.50,75.4,16,1014.83
87173,1683666000,1.50,1.50,74.6,16.2,1014.27
87173,1683471000,2.10,1.90,76.8,28,1015.846
87173,1683492000,1.50,1.40,87.6,16.8,1008.734
87173,1683466200,1.90,2.10,70,32,1016.48
87173,1683468000,2.20,1.90,72,31,1016.312
87173,1683490800,1.40,1.40,88,16.8,1009.2
87173,1683480000,1.80,1.50,86.2,17.4,1012.562
87173,1683496200,1.50,1.50,85,18,1007.4
87173,1683488400,1.40,1.20,88.2,15.2,1009.526
87173,1683475800,1.70,1.70,81.6,20.8,1013.312
87173,1683498600,1.70,1.50,83,20,1007.348
87173,1683478200,2.20,2.00,85.25,18.25,1013.038
87173,1683552600,2.50,2.10,71.2,40.2,1008.426
87173,1683588000,1.60,1.60,75,18,1008.316
87173,1683559800,2.40,2.20,79,27.8,1007.85
87173,1683567000,2.20,1.90,82.8,22.6,1007.042
87173,1683561600,2.00,1.80,80,25.6,1007.828
87173,1683585000,1.30,1.40,77.8,16.4,1007.528
87173,1683536400,2.60,2.30,64,54.2,1007.334
87173,1683524400,2.40,2.30,67.8,50.8,1007.724
87173,1683510600,1.70,1.60,71.4,36.4,1008.652
87173,1683585600,1.30,1.40,77,17,1007.662
