sensor_index,time_stamp,pm2.5_alt,pm2.5_atm,pm2.5_cf_1,temperature,humidity,pressure
87173,1695762000,8.2,13.52,13.52,73,40.2,1027.574
87173,1695757200,8.5,13.96,13.955,74.6,36.2,1027.678
87173,1695700200,17.6,29.45,30.146,62.6,58,1026.874
87173,1695696000,16.2,27.37,27.557,64,57.2,1026.592
87173,1695772200,7.8,12.48,12.482,68.4,51,1028.252
87173,1695747000,9.3,15.71,15.71,73.6,38.6,1029.466
87173,1695859800,5,8.11,8.106,68,50.8,1025.81
87173,1695655800,16.2,27.43,27.630000000000003,69.4,59.2,1021.052
87173,1695676800,9.5,16.11,16.110999999999997,75,45.6,1023.018
87173,1695618000,11.3,19.25,19.252,65,64,1017.552
87173,1695652800,16.1,27.35,27.682000000000002,67,62,1020.81
87173,1695840600,3.8,6.11,6.114000000000001,78,35.2,1025.748
87173,1695794400,6.4,10.51,10.513,58,58.8,1029.554
87173,1695789000,6.3,10.44,10.443999999999999,60,57,1029.362
87173,1695729000,13.8,23.19,23.194000000000003,58,64.6,1029.64
87173,1695738000,10,16.53,16.532,64.6,55.2,1030.33
87173,1695728400,13.8,23.25,23.266,58,64.6,1029.598
87173,1695651000,15.5,26.19,26.299,67,61,1020.572
87173,1695649200,15.5,26.13,26.243000000000002,66,61,1020.392
87173,1695840000,3.8,6.11,6.111000000000001,77.2,35.2,1025.966
87173,1695804600,6.1,9.88,9.879000000000001,58,61,1028.898
87173,1695787200,6.2,10.23,10.227,61,56,1029.278
87173,1695857400,4.2,6.64,6.644,70.2,48,1025.516
87173,1695721200,15.4,26.07,26.191000000000003,58,62,1028.148
87173,1695682200,9.8,16.41,16.409,72,52.4,1024.172
87173,1695663000,16.7,27.95,28.363,70.4,57,1021.71
87173,1695856800,4.1,6.27,6.2669999999999995,71,47.8,1025.394
87173,1695855600,3.9,6.29,6.293,72,46.4,1025.314
87173,1695845400,3.7,6.11,6.108,77,35.2,1025.066
87173,1695707400,17,28.35,28.602,61,60,1027.374
87173,1695697800,16.6,27.83,28.119,63,58,1026.748
87173,1695626400,9.7,15.91,15.913999999999998,64.4,62,1017.218
87173,1695846000,3.8,6.16,6.1579999999999995,77,36.4,1025.036
87173,1695842400,3.8,6.16,6.156,78,34,1025.456
87173,1695823200,5.7,9.37,9.370999999999999,60.2,58.6,1029.272
87173,1695801600,6.1,9.76,9.76,58,61,1029.144
87173,1695798000,7.2,11.95,11.952,58,60,1029.12
87173,1695787800,5.8,9.92,9.918,60,56,1029.188
87173,1695782400,7.9,12.76,12.764,63,56,1029.298
87173,1695774600,7.8,12.97,12.974,67,51.8,1028.47
87173,1695694800,15.3,26.05,26.095,64.6,57,1026.326
87173,1695693600,15.2,25.83,25.860999999999997,65,57,1026.312
87173,1695765600,8.1,13.22,13.219999999999999,72,42,1027.716
87173,1695764400,8.5,13.77,13.77,72,41.8,1027.592
87173,1695732600,15,25.50,25.581,59.8,63.6,1030.25
87173,1695717000,16.3,27.11,27.348,59,61,1027.826
87173,1695648000,15,25.35,25.43,66,62.2,1020.298
87173,1695609600,13.1,22.34,22.344,65.6,63,1018.026
87173,1695849600,3.8,6.04,6.036,75,38,1025.136
87173,1695843600,3.7,5.77,5.773,77.8,34,1025.212
87173,1695838800,3.8,5.93,5.934,77,35.8,1026.15
87173,1695784200,7.1,11.88,11.884,62,55.8,1029.242
87173,1695778200,8,12.96,12.963000000000001,65,54.4,1028.838
87173,1695746400,9.5,15.01,15.007000000000001,72.8,40,1029.608
87173,1695757800,8,13.28,13.282,74.6,37.4,1027.616
87173,1695705600,17.1,28.02,28.274,61,59.4,1027.13
87173,1695773400,7.8,12.32,12.321000000000002,68,51.8,1028.318
87173,1695657600,17.6,28.89,29.39,69,57.4,1021.188
87173,1695659400,17.4,28.64,29.1,70,56.8,1021.506
87173,1695610800,12.1,20.13,20.134,66,62.6,1018.084
87173,1695675600,39.6,49.59,69.047,74.8,45.8,1022.628
87173,1695604200,13.6,23.09,23.09,67,61,1018.45
87173,1695685800,12,19.91,19.912,69,54.4,1024.828
87173,1695625800,9.7,16.20,16.198,64.2,62,1017.192
87173,1695658200,16.9,27.74,28.008000000000003,69.4,58,1021.324
87173,1695844800,4,6.44,6.442,77.4,35.6,1025.094
87173,1695853200,3.8,5.97,5.973,74,43.8,1025.19
87173,1695849000,3.6,5.71,5.705,75,37.8,1025.092
87173,1695831000,5.3,8.55,8.549,68.6,47.2,1028.292
87173,1695817200,5.8,9.76,9.758,55.2,63.2,1029.504
87173,1695801000,6.9,11.10,11.097999999999999,58,60.8,1029.154
87173,1695769800,8.2,13.51,13.511,70.6,48,1027.9
87173,1695759000,8.4,13.71,13.713999999999999,74,37.8,1027.576
87173,1695722400,15.2,25.82,25.886000000000003,58,62.4,1028.52
87173,1695861000,4.4,6.89,6.893,67,51,1025.956
87173,1695630600,9.9,17.07,17.065,65,62.8,1017.586
87173,1695609000,12.8,21.17,21.173000000000002,65.8,63,1018.078
87173,1695613800,11.2,18.84,18.838,66,62.2,1017.828
87173,1695660600,16.6,28.00,28.319000000000003,70,57.6,1021.556
87173,1695619200,11.5,19.05,19.048000000000002,64,64.6,1017.784
87173,1695847800,3.9,6.28,6.275,76,36.6,1024.988
87173,1695825600,5.7,9.38,9.378,62.4,56.6,1029.318
87173,1695819000,6.3,10.47,10.472999999999999,56.2,61.8,1029.536
87173,1695718800,15.3,26.19,26.252000000000002,59,62,1027.886
87173,1695714000,16.4,27.38,27.651,59,61,1027.632
87173,1695695400,15.7,26.04,26.107,64,57,1026.436
87173,1695754800,8.6,13.67,13.667,76,35,1027.916
87173,1695658800,15.8,26.76,26.917,70,58,1021.454
87173,1695634200,9.7,15.95,15.946,65,63.2,1017.654
87173,1695649800,16.9,28.25,28.619,66,60.8,1020.486
87173,1695651600,16.1,26.80,26.925,67,60.8,1020.594
87173,1695855000,3.7,5.76,5.756,72.8,45.2,1025.324
87173,1695847200,3.7,5.87,5.867,76,36.2,1024.902
87173,1695830400,5.3,8.72,8.719999999999999,67.6,48.4,1028.292
87173,1695820200,5.3,8.60,8.600999999999999,57,62.2,1029.512
87173,1695804000,6.2,9.86,9.859,58,61,1028.888
87173,1695797400,7,11.31,11.314,58,60,1029.16
87173,1695795600,6.8,11.34,11.34,58,59.2,1029.388
87173,1695779400,7.6,12.79,12.788,64,55,1029.052
87173,1695778800,7.6,12.53,12.530000000000001,65,55,1028.942
87173,1695768000,8.6,14.15,14.149000000000001,71.8,47,1027.892
87173,1695720600,15.1,25.65,25.733,58,62,1028.024
87173,1695759600,8.1,13.64,13.637,73.8,38,1027.52
87173,1695703200,17.1,28.21,28.543,62,59,1026.888
87173,1695708000,17,28.38,28.697,61,60,1027.416
87173,1695748200,9.6,15.85,15.847999999999999,74.6,37.6,1029.08
87173,1695753000,8.2,13.66,13.663,75,35.8,1028.252
87173,1695721800,15.7,26.05,26.118000000000002,58,62,1028.338
87173,1695858600,4,6.56,6.562,69.4,49,1025.682
87173,1695660000,16.4,27.49,27.672,70,57.2,1021.518
87173,1695628200,9.5,15.80,15.799,64.8,62,1017.328
87173,1695611400,11.4,19.13,19.133,66,62,1018.1
87173,1695607200,14.7,24.93,24.955,66,63,1018.248
87173,1695612000,12,20.14,20.137999999999998,66,62.6,1018.084
87173,1695639000,10.1,16.76,16.759,65,62.2,1018.488
87173,1695615000,11.1,18.92,18.917,65.4,62.4,1017.71
87173,1695829200,5.5,8.93,8.926,67,49.6,1028.628
87173,1695818400,5.6,9.45,9.452,56.4,62.2,1029.51
87173,1695800400,6.2,10.19,10.192,58,61,1029.07
87173,1695688800,13.4,23.11,23.122999999999998,67,56,1025.64
87173,1695766800,7.8,12.77,12.77,72,45.6,1027.866
87173,1695731400,15.5,25.97,26.008000000000003,59,63.8,1030.004
87173,1695729600,13.5,22.24,22.241,58,64.8,1029.694
87173,1695756000,8.4,13.71,13.708,76,34.8,1027.832
87173,1695723600,15.2,25.74,25.785,57.2,63.6,1028.518
87173,1695712200,16.4,27.75,27.9825,60,61,1027.662
87173,1695860400,4.8,7.90,7.904,68,51,1025.904
87173,1695667800,18,29.89,30.764,71,59,1021.984
87173,1695643800,12.1,20.11,20.11,65,63,1019.384
87173,1695670800,8.5,14.19,14.193000000000001,74,50.6,1022.052
87173,1695678600,11.3,18.52,18.520000000000003,75,48,1023.2
87173,1695835200,4,6.28,6.279,73.2,39.2,1027.012
87173,1695687000,12.9,21.36,21.359,68,55,1025.35
87173,1695691200,13.5,22.79,22.787999999999997,66,56.4,1025.81
87173,1695744000,9.6,15.59,15.594999999999999,71,41.2,1029.766
87173,1695661200,16.7,27.73,27.958,70,58,1021.592
87173,1695661800,16.8,28.11,28.482,70,58,1021.656
87173,1695646800,13.9,24.04,24.039,66,63,1020.076
87173,1695642600,10.7,18.00,18.002000000000002,65,63,1019.08
87173,1695605400,14.5,24.56,24.582,66,61.8,1018.486
87173,1695619800,11.1,18.00,18.003,64,64.4,1017.874
87173,1695837600,3.8,6.15,6.148,76,37.2,1026.458
87173,1695836400,4.1,6.28,6.279,75,37.2,1026.73
87173,1695813600,5.3,8.43,8.431000000000001,55,63,1029.408
87173,1695798600,7.3,12.32,12.318999999999999,58,60.2,1029.08
87173,1695718200,15.4,25.85,25.907,59,61.8,1027.852
87173,1695741600,9.8,16.51,16.506,69.8,45,1029.912
87173,1695688200,13.6,22.69,22.691,67.4,55,1025.5
87173,1695720000,15.4,26.24,26.349,58.2,62,1027.882
87173,1695714600,16.3,26.97,27.131,59,61.6,1027.684
87173,1695732000,14.6,24.66,24.679000000000002,59,64,1030.098
87173,1695623400,9.8,16.16,16.157,65,63.2,1017.372
87173,1695671400,8.5,13.66,13.661,74,48,1022.114
87173,1695617400,11.5,19.52,19.522,65,64,1017.496
87173,1695664800,15.4,25.94,25.973,71,58,1021.822
87173,1695834000,4.5,7.35,7.3469999999999995,72,41.2,1027.336
87173,1695823800,5.7,9.29,9.293,60,58.2,1029.26
87173,1695817800,5.9,9.59,9.585,56,63,1029.5
87173,1695805800,5.5,9.00,9.004,58,61,1029.002
87173,1695791400,6.6,10.77,10.765,59,58,1029.48
87173,1695784800,6.4,10.65,10.648,62,56,1029.29
87173,1695697200,16.3,27.43,27.631,63.8,58,1026.83
87173,1695725400,14,23.61,23.621000000000002,57,64,1029.026
87173,1695745800,9.2,14.95,14.953,72,42.2,1029.698
87173,1695752400,8.6,14.11,14.114,75,35.8,1028.37
87173,1695690600,13.5,22.55,22.552999999999997,66,56.8,1025.818
87173,1695716400,15.6,26.14,26.22,59,61.6,1027.762
87173,1695704400,17.9,29.41,30.139,62,59,1027.004
87173,1695715800,15.8,26.52,26.609,59,62,1027.774
87173,1695754200,8.9,14.28,14.284,75,35,1028.014
87173,1695774000,7.8,12.79,12.793,67.2,52,1028.342
87173,1695654600,16.2,27.18,27.354999999999997,68.8,60,1021.026
87173,1695663600,16.7,27.49,27.721,70.8,57.2,1021.682
87173,1695631200,10.1,16.85,16.846,65,63,1017.578
87173,1695832200,5.1,8.06,8.058,70,44.8,1028.04
87173,1695815400,6.1,9.80,9.796,55.4,62.2,1029.548
87173,1695790200,6.2,10.09,10.085,59,57.2,1029.562
87173,1695861600,4.5,6.88,6.882,67,51.6,1025.94
87173,1695739800,9.5,15.72,15.716000000000001,66.2,53.4,1030.22
87173,1695738600,10.1,16.70,16.697000000000003,65,54.2,1030.248
87173,1695862800,4.6,7.33,7.3309999999999995,66,52,1026.05
87173,1695662400,16.2,27.14,27.381999999999998,70.4,58,1021.64
87173,1695621600,9.8,16.63,16.628,64,63.4,1017.646
87173,1695656400,16.8,28.02,28.372999999999998,70,59,1021.084
87173,1695634800,10,16.62,16.624000000000002,65,63.6,1017.794
87173,1695674400,8.7,13.91,13.907,74.8,47.2,1022.44
87173,1695852600,4,6.24,6.24,74,42.6,1025.176
87173,1695824400,5.5,9.03,9.033999999999999,60.4,58.8,1029.332
87173,1695813000,5.5,8.74,8.736999999999998,55.8,63,1029.314
87173,1695786600,6.2,10.12,10.122,61,56,1029.244
87173,1695694200,15,25.22,25.225,64.8,57,1026.298
87173,1695706800,17.1,28.72,29.240000000000002,61,60,1027.312
87173,1695726000,14,23.92,23.941,57,64,1029.15
87173,1695666000,16.2,26.60,26.781,71,59,1021.844
87173,1695684000,10.1,16.57,16.573999999999998,70.6,54,1024.396
87173,1695685200,11.7,19.07,19.073999999999998,69.2,54.8,1024.718
87173,1695854400,3.6,5.48,5.478,73,44.8,1025.29
87173,1695829800,5.4,8.72,8.724,67,48.8,1028.47
87173,1695822000,5.7,9.06,9.056999999999999,59,59.8,1029.332
87173,1695819600,5.9,9.54,9.543,56.2,62.4,1029.486
87173,1695807000,5.3,8.56,8.557,57,61.8,1028.996
87173,1695803400,5.9,9.40,9.397,58,61,1028.948
87173,1695799200,7.3,11.61,11.605,58.4,61,1028.996
87173,1695796200,6.5,10.72,10.725,58,60,1029.344
87173,1695788400,6,10.12,10.117,60,56.4,1029.268
87173,1695776400,8.1,13.16,13.155999999999999,66,53.6,1028.646
87173,1695709200,17.5,28.95,29.58,60,60,1027.386
87173,1695737400,10.3,17.28,17.277,64,55.4,1030.318
87173,1695727800,14,23.24,23.247,57.8,63.8,1029.608
87173,1695734400,16.3,27.91,28.148,61.2,61.4,1030.38
87173,1695741000,9.7,16.04,16.04,68.6,47.6,1029.998
87173,1695633000,10.5,17.41,17.414,65,63.6,1017.694
87173,1695638400,10.9,17.97,17.966,65,63,1018.394
87173,1695621000,10,16.67,16.674999999999997,64,63.2,1017.69
87173,1695608400,13.1,22.23,22.226,65.6,63,1018.206
87173,1695673200,8.8,13.86,13.86,74.6,47.2,1022.178
87173,1695851400,4,6.53,6.532,74,39.4,1025.142
87173,1695838200,3.9,5.97,5.966,76.2,36.4,1026.344
87173,1695821400,5.5,8.92,8.922,58.8,60.4,1029.376
87173,1695802200,6.5,10.08,10.082,58,61,1029.1
87173,1695783600,6.7,11.15,11.154,63,55.2,1029.244
87173,1695780600,7.7,12.30,12.305,64,55,1029.158
87173,1695756600,8.6,14.01,14.014,75,36,1027.742
87173,1695747600,9.6,15.64,15.637,74,38,1029.226
87173,1695702600,17.3,29.38,29.938000000000002,62,59,1026.82
87173,1695690000,13.4,22.60,22.602,66,56.4,1025.782
87173,1695760800,8,13.09,13.089,73.4,38.2,1027.544
87173,1695859200,4.4,6.94,6.941000000000001,68.8,49.6,1025.718
87173,1695612600,11.4,18.95,18.951,66,62.2,1017.958
87173,1695614400,11.1,19.02,19.023,66,62,1017.772
87173,1695670200,10,16.42,16.42,73.2,53.4,1022.1
87173,1695655200,17,28.44,28.774,69,59.8,1021.03
87173,1695679800,39.7,49.10,68.93299999999999,75,49,1023.558
87173,1695814800,6.6,10.83,10.83,56,63,1029.424
87173,1695808200,4.1,6.84,6.837,56.6,61.2,1028.95
87173,1695807600,4.4,7.35,7.3469999999999995,57,61.6,1028.978
87173,1695799800,6.3,10.20,10.198,58.2,60.6,1028.998
87173,1695781800,7.5,12.25,12.245000000000001,63,55.6,1029.334
87173,1695748800,9.5,15.62,15.615,73.8,37.6,1028.978
87173,1695761400,8.1,13.08,13.083,73,39,1027.56
87173,1695736200,10.9,17.88,17.881,63.4,56.8,1030.392
87173,1695633600,10.5,17.13,17.134999999999998,65,63.2,1017.69
87173,1695606600,15,25.68,25.756,66,63,1018.25
87173,1695648600,16.1,26.71,26.83,66,61.8,1020.356
87173,1695646200,13.2,22.23,22.227,65.6,62.6,1019.974
87173,1695650400,16.2,27.12,27.398,66.4,61,1020.544
87173,1695618600,11.8,19.88,19.878,64.2,64.4,1017.668
87173,1695848400,3.6,5.63,5.629,75.6,37,1024.902
87173,1695846600,3.9,6.05,6.053,76.8,36.2,1024.92
87173,1695806400,5.8,9.06,9.061,57.6,61.4,1029.024
87173,1695802800,6.4,10.18,10.175,58,61,1029.026
87173,1695795000,6.9,11.34,11.344000000000001,58,59,1029.408
87173,1695780000,7.9,13.34,13.34,64,55,1029.098
87173,1695755400,8.3,13.87,13.874,76,34.2,1027.838
87173,1695715200,15.7,26.75,26.887,59,62,1027.742
87173,1695751200,8.8,14.42,14.423,75,35.4,1028.566
87173,1695706200,17.2,28.70,29.119,61,59.8,1027.212
87173,1695644400,12.6,20.35,20.349,65,63,1019.528
87173,1695812400,5,8.04,8.036999999999999,55.4,63.4,1029.228
87173,1695811200,5.2,8.74,8.744,55,63.4,1029.078
87173,1695733800,16.1,27.35,27.613999999999997,60.6,62,1030.392
87173,1695750000,9.4,15.47,15.472999999999999,74.2,37.8,1028.778
87173,1695700800,17.2,29.16,29.843,62,58.6,1026.778
87173,1695673800,8.8,14.54,14.535,74.8,46.8,1022.354
87173,1695833400,4.8,7.34,7.343,71.2,42.8,1027.628
87173,1695816600,6,9.92,9.922,55,63.2,1029.508
87173,1695785400,6.1,10.30,10.3,62,56,1029.208
87173,1695692400,14.3,24.44,24.459,65.4,56.8,1026.076
87173,1695699600,17,28.09,28.494,63,58,1026.814
87173,1695750600,9.2,14.87,14.869,75,36.2,1028.52
87173,1695701400,16.9,28.38,28.764,62,59,1026.794
87173,1695686400,12.1,19.92,19.922,68.8,54.8,1025.046
87173,1695858000,4.1,6.63,6.625,70,48.4,1025.634
87173,1695678000,14,22.80,23.883000000000003,75,47.4,1023.068
87173,1695606000,14.8,25.66,25.726,66,62.6,1018.33
87173,1695677400,8.4,14.13,14.126999999999999,75,47,1023.088
87173,1695652200,16.9,28.15,28.597,67,61.2,1020.666
87173,1695643200,11.1,18.06,18.061,65,63,1019.244
87173,1695604800,13.8,23.18,23.200000000000003,66.6,61.6,1018.486
87173,1695820800,5.4,8.87,8.869,57.8,61.2,1029.506
87173,1695769200,7.8,12.92,12.924,71,47.6,1027.946
87173,1695762600,8.5,13.63,13.631,73,41.4,1027.59
87173,1695705000,16.9,27.80,28.13,61.4,59,1027.018
87173,1695730200,14.2,23.82,23.848,58.6,64,1029.758
87173,1695723000,15.2,25.82,25.862000000000002,58,63,1028.54
87173,1695636000,9.4,15.83,15.828,65,62.6,1018.01
87173,1695682800,9.4,15.80,15.8,71.8,53,1024.286
87173,1695668400,16.8,27.81,28.076999999999998,71.8,58.2,1022.044
87173,1695850200,3.9,6.22,6.22,75,37.8,1025.162
87173,1695834600,4,6.37,6.3740000000000006,72.4,39.6,1027.09
87173,1695822600,5.2,8.43,8.431000000000001,59.6,59,1029.3
87173,1695810000,5,8.31,8.307,56,62,1029.178
87173,1695796800,6.5,10.58,10.581,58,60,1029.23
87173,1695775800,7.9,12.97,12.966,66,53,1028.576
87173,1695709800,16.9,27.96,28.298,60,60.2,1027.474
87173,1695691800,14.4,24.45,24.448,66,56.8,1025.944
87173,1695767400,8,13.07,13.067,72,46.8,1027.914
87173,1695681600,9.5,15.28,15.28,73,51.8,1024.012
87173,1695669000,17.6,29.44,30.151,72,58,1022.07
87173,1695683400,9.8,16.52,16.516,71,53,1024.336
87173,1695622800,10,16.89,16.887999999999998,65,63.2,1017.466
87173,1695665400,15.7,26.75,26.872,71,58.2,1021.804
87173,1695654000,15.3,25.96,26.069000000000003,68,60.8,1020.988
87173,1695625200,9.9,16.37,16.369,65,62,1017.162
87173,1695675000,8.9,14.47,14.469000000000001,75,45.8,1022.578
87173,1695616800,11.7,19.66,19.657,65,63.4,1017.502
87173,1695853800,3.8,6.02,6.02,73.2,44.2,1025.208
87173,1695828600,5.8,9.47,9.467,66.2,51,1028.758
87173,1695793800,6.5,10.73,10.735,58,58.4,1029.616
87173,1695793200,6,9.89,9.885000000000002,58,59,1029.61
87173,1695758400,8.3,13.52,13.519,74,37.6,1027.608
87173,1695763200,8.5,13.79,13.786999999999999,72.6,41,1027.53
87173,1695613200,11.4,18.75,18.753,66,62,1017.846
87173,1695664200,16.4,27.98,28.275,71,58.2,1021.756
87173,1695632400,9.9,16.62,16.615000000000002,65,63,1017.616
87173,1695679200,35.7,44.87,61.81,75,48.4,1023.398
87173,1695676200,16.9,27.29,30.042,75,45.4,1022.906
87173,1695616200,11.3,19.12,19.123,65,62.6,1017.556
87173,1695843000,3.8,5.88,5.88,78,34.2,1025.292
87173,1695831600,5.3,8.40,8.401,69.2,46.4,1028.186
87173,1695719400,15.1,25.53,25.586,59,62,1027.822
87173,1695736800,10.7,17.55,17.549,64,55.6,1030.374
87173,1695689400,13,21.76,21.761,66.8,56,1025.678
87173,1695763800,8.1,13.04,13.044,72.4,41.4,1027.56
87173,1695770400,8.4,14.12,14.117999999999999,70,49,1027.93
87173,1695744600,9.4,15.49,15.492999999999999,71.4,42,1029.728
87173,1695637200,10.2,17.17,17.173000000000002,65,62,1018.152
87173,1695629400,9.6,16.27,16.27,64.6,63,1017.434
87173,1695622200,9.3,15.14,15.143999999999998,64.8,63,1017.57
87173,1695630000,9.3,15.10,15.104,65,62,1017.498
87173,1695835800,3.9,6.21,6.211,74.2,38.8,1026.888
87173,1695810600,5.3,8.38,8.381,55.8,62.8,1029.148
87173,1695783000,7,11.79,11.788,63,55.8,1029.212
87173,1695775200,8,13.20,13.195,66.6,53,1028.44
87173,1695702000,16.8,28.49,28.854,62,59,1026.696
87173,1695745200,9.3,14.83,14.826,71.6,41.8,1029.746
87173,1695730800,13.8,23.22,23.241,59,64,1029.842
87173,1695742200,9.6,15.94,15.943,70,44,1029.924
87173,1695739200,10.2,16.95,16.955,65.8,54,1030.24
87173,1695657000,17.1,28.52,28.936,69.4,58,1021.126
87173,1695826800,6.1,10.08,10.083,64,54.2,1029.128
87173,1695816000,6.2,9.99,9.993,55,62.6,1029.56
87173,1695789600,6.7,11.14,11.144,59.8,57,1029.472
87173,1695786000,6,9.46,9.465,61.2,56,1029.222
87173,1695781200,7.8,12.99,12.994,64,55.4,1029.29
87173,1695687600,13.2,22.03,22.031,68,55,1025.498
87173,1695735000,14.5,24.34,24.365000000000002,62,61,1030.394
