sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
164351,1692018000,2.00,3.10,79.4,54.8,1016.558
164351,1692051600,1.80,2.50,91,35,1013.222
164351,1692043200,2.10,3.10,95.6,31.4,1013.95
164351,1692040800,2.20,3.10,94.4,32,1014.206
164351,1692057000,3.30,4.60,85,51.6,1013.078
164351,1692048600,1.80,3.00,97.6,30,1013.304
164351,1692028800,1.90,3.10,86.8,43.8,1016.258
164351,1692019800,2.00,3.10,79.2,53.8,1016.62
164351,1692050400,1.60,2.70,96.8,29.2,1013.104
164351,1692038400,2.10,3.00,93.2,33.4,1014.71
164351,1692163800,3.90,6.40,77,72,1012.552
164351,1692219000,2.40,4.00,97.2,36.4,1013.436
164351,1692191400,1.40,2.00,78,66.2,1014.12
164351,1692215400,2.10,3.60,94.2,38.8,1013.09
164351,1692210600,3.20,5.00,87.2,52.8,1013.296
164351,1692211200,3.10,5.00,87.2,51.8,1013.248
164351,1692180000,1.50,2.50,76,70.4,1012.764
164351,1692194400,1.40,2.20,79,64,1014.378
164351,1692222600,2.10,3.20,92.8,39,1013.486
164351,1692185400,1.60,2.40,76,70,1013.496
164351,1692175200,2.20,3.30,76,71,1012.33
164351,1692166200,3.80,6.00,77,71,1012.342
164351,1692171600,2.60,4.50,77,71,1012.482
164351,1692151200,4.50,7.30,78,68,1012.75
164351,1692202800,2.40,3.80,86,51,1013.828
164351,1692173400,3.00,4.60,76.8,71,1012.428
164351,1692154200,4.60,7.50,77,70.6,1012.606
164351,1692181200,1.70,2.30,75.8,71,1012.898
164351,1692189000,1.20,1.80,78,65.6,1014.052
164351,1692220200,2.10,3.50,96,37.4,1013.328
164351,1692187800,1.50,2.00,77.8,67,1013.772
164351,1692168600,2.90,4.80,77,70.4,1012.54
164351,1692196200,1.70,3.00,80.4,61.8,1014.466
164351,1692145800,3.90,6.70,78,68,1011.77
164351,1692187200,1.80,2.30,76.6,68.4,1013.668
164351,1692101400,4.20,6.80,74.8,71.8,1011
164351,1692068400,6.90,10.60,81,62,1013.7
164351,1692081000,3.70,5.80,77,70,1011.716
164351,1692128400,3.50,5.80,81,61.6,1011.184
164351,1692138600,3.40,5.70,80,65.4,1011.138
164351,1692075600,3.80,5.50,78,68.2,1013.264
164351,1692126600,3.50,5.70,82,60,1010.916
164351,1692084000,3.50,5.50,76,70,1011.458
164351,1692086400,4.00,5.90,76,71,1010.862
164351,1692100200,4.00,6.00,75,72.4,1010.68
164351,1692094200,4.10,6.50,75,72.6,1010.088
164351,1692142800,3.50,5.30,79,66,1011.22
164351,1692130800,3.40,5.50,80.8,62,1011.188
164351,1692138000,3.80,5.40,80,64,1011.314
164351,1692124200,3.50,5.60,81.2,61.6,1010.99
164351,1692083400,3.70,5.70,76.8,70,1011.63
164351,1692091200,4.00,6.20,75,72,1010.448
164351,1692073800,3.90,6.00,79,67,1013.19
164351,1692061200,6.30,9.30,83,55,1013.672
164351,1692070200,6.00,8.90,80,64,1013.54
164351,1692142200,3.50,5.60,79,65.6,1011.186
164351,1692135000,3.30,5.50,80,62.4,1011.208
164351,1692232200,4.10,6.90,83,60,1014.248
164351,1692241200,3.20,5.00,80,62.8,1015.626
164351,1692256200,4.20,7.50,79,66.2,1015.51
164351,1692241800,3.20,5.40,80,63,1015.666
164351,1692261600,4.80,8.40,78,68,1015.718
164351,1692260400,4.70,8.00,78.8,66.2,1015.66
164351,1692244200,3.30,5.40,79,64.8,1015.712
164351,1692237000,4.00,6.40,81.4,62,1015.258
164351,1692270600,6.50,10.70,79,66.4,1016.242
164351,1692254400,4.40,7.40,79,67,1015.498
164351,1692265800,5.50,9.30,78.8,67,1015.942
164351,1692025800,2.30,3.50,83.4,48.2,1016.53
164351,1692046800,1.80,2.80,98.2,27.4,1013.52
164351,1692055800,2.30,3.50,85.8,48.2,1013.198
164351,1692049200,1.70,2.50,97.8,29.4,1013.192
164351,1692021600,2.30,3.40,80,54.2,1016.54
164351,1692036600,2.00,3.10,91,35.2,1014.926
164351,1692042600,2.30,3.00,95.2,30.8,1014.032
164351,1692051000,1.70,2.70,93,32.4,1013.062
164351,1692027600,2.30,3.30,84.6,46.6,1016.47
164351,1692026400,2.30,3.30,84.6,47,1016.464
164351,1692033000,2.10,3.00,89.8,36.8,1015.408
164351,1692034800,2.20,3.20,88.6,37.4,1015.228
164351,1692052200,1.60,2.70,89.4,37.8,1013.09
164351,1692024000,2.00,3.20,82.6,50,1016.56
164351,1692037200,2.00,3.20,91,34.2,1014.882
164351,1692198600,2.10,3.10,82.6,59,1014.302
164351,1692161400,4.40,6.80,77,71,1012.682
164351,1692217200,2.00,3.60,95.4,37.2,1013.284
164351,1692193200,1.50,2.20,79,65.4,1014.264
164351,1692169200,2.90,4.70,77,70.6,1012.572
164351,1692205200,2.50,3.90,86.6,49.6,1013.586
164351,1692192600,1.60,2.50,78,67,1014.13
164351,1692200400,2.20,3.70,83.2,57.4,1013.936
164351,1692165000,4.10,6.60,77,71,1012.364
164351,1692208200,2.90,4.70,87.8,50.4,1013.288
164351,1692205800,2.70,4.40,86.4,51.8,1013.596
164351,1692207600,3.00,4.70,88.4,50,1013.278
164351,1692216600,2.00,3.10,95.8,37.6,1013.132
164351,1692201000,2.10,3.60,84.2,55.8,1013.83
164351,1692067800,6.50,10.10,81,60.8,1013.71
164351,1692074400,3.70,5.90,78.8,67,1013.05
164351,1692082200,3.60,6.00,76.8,70,1011.72
164351,1692099000,4.50,7.00,74.4,73,1010.744
164351,1692127800,3.70,5.90,81,61.4,1011.116
164351,1692095400,4.00,5.90,75,72.6,1010.406
164351,1692060000,8.00,12.50,83.2,54.2,1013.426
164351,1692066600,5.90,8.90,81,59.6,1013.69
164351,1692122400,3.10,4.90,81.4,61,1010.916
164351,1692132600,3.50,5.30,80,63,1011.184
164351,1692139800,3.60,5.90,79.6,65.4,1011.296
164351,1692109800,4.50,7.40,74,72,1011.412
164351,1692112200,4.60,8.00,75,70,1011.542
164351,1692110400,4.60,7.40,74.4,71.2,1011.464
164351,1692081600,3.50,5.90,77,70,1011.628
164351,1692126000,3.90,6.20,82,59,1010.906
164351,1692088800,4.00,6.30,76,72,1010.46
164351,1692129600,3.50,5.60,80.8,62,1011.092
164351,1692120600,3.70,5.80,82,61.2,1010.926
164351,1692078600,3.70,5.50,77,70,1012.536
164351,1692129000,3.70,5.70,81,61.6,1011.232
164351,1692253800,4.20,7.80,78.6,67.2,1015.544
164351,1692271200,6.20,10.50,79,67,1016.264
164351,1692268200,6.00,9.70,79,66.4,1016.158
164351,1692255000,4.70,7.50,79,66.4,1015.508
164351,1692253200,4.40,6.90,79,66.8,1015.542
164351,1692252000,4.10,7.20,79,67,1015.556
164351,1692269400,6.20,10.30,79,66.4,1016.23
164351,1692247200,3.90,6.80,79,65,1015.638
164351,1692259800,4.50,7.80,78.6,66.4,1015.712
164351,1692268800,6.00,9.90,79,66.2,1016.25
164351,1692054600,2.20,3.10,86.4,45.2,1013.274
164351,1692027000,2.20,3.20,84.8,46.4,1016.482
164351,1692025200,2.30,3.60,83,49.2,1016.554
164351,1692054000,2.30,3.30,87,44,1013.184
164351,1692035400,2.00,2.90,88.6,38,1015.05
164351,1692028200,2.10,3.60,86,45,1016.366
164351,1692037800,1.80,3.00,92.2,34.4,1014.674
164351,1692030000,1.90,3.20,88,41.2,1016.164
164351,1692043800,1.90,2.80,97,30,1013.806
164351,1692030600,2.10,3.10,88.4,41.4,1016.058
164351,1692034200,2.00,3.10,89.6,36.4,1015.23
164351,1692202200,2.50,3.40,86.8,51.8,1013.802
164351,1692144000,3.70,5.70,79,67,1011.414
164351,1692226200,2.40,4.00,93.4,39.8,1013.47
164351,1692149400,4.00,6.50,78,68,1012.922
164351,1692204600,2.60,4.30,87,49.4,1013.65
164351,1692183600,1.60,2.40,76.2,70,1013.242
164351,1692150600,4.30,7.20,78,68,1012.8
164351,1692157200,6.10,8.80,77,70.6,1012.526
164351,1692178800,1.50,2.30,76,70.8,1012.386
164351,1692174600,2.60,4.00,76,71.8,1012.378
164351,1692159600,4.30,6.70,77,70.6,1012.822
164351,1692146400,4.00,6.60,78,67.8,1012.028
164351,1692151800,4.70,7.60,78,69,1012.798
164351,1692212400,3.20,4.90,89.6,49.2,1013.14
164351,1692155400,4.70,7.40,77.2,71,1012.462
164351,1692218400,2.50,3.90,97.2,36.6,1013.302
164351,1692179400,1.50,2.10,76,70,1012.704
164351,1692190200,1.50,2.30,77.8,65,1014.148
164351,1692154800,4.50,7.20,77.4,70,1012.576
164351,1692164400,4.00,6.30,77,71.6,1012.474
164351,1692204000,2.40,4.00,87.4,50.2,1013.662
164351,1692217800,2.50,4.10,96.4,37.6,1013.308
164351,1692207000,3.00,4.30,88,50.2,1013.406
164351,1692189600,1.50,2.30,78,65.2,1014.064
164351,1692156000,5.10,7.80,77.4,70.6,1012.372
164351,1692213000,3.10,4.90,90.6,47.2,1013.116
164351,1692178200,1.50,2.60,76,71,1012.238
164351,1692167400,2.80,4.50,77,70.6,1012.366
164351,1692090000,3.70,6.00,75,72,1010.35
164351,1692088200,3.80,6.10,76,71.4,1010.652
164351,1692064200,5.70,9.00,82,57.6,1013.678
164351,1692071400,4.70,6.60,79.4,65.6,1013.518
164351,1692125400,3.80,6.00,82.2,59.6,1010.914
164351,1692139200,3.50,5.70,80,65.6,1011.146
164351,1692105000,5.10,8.20,74,71.6,1011.164
164351,1692084600,3.60,5.90,76,71,1011.212
164351,1692059400,5.00,7.50,84,53.8,1013.274
164351,1692108600,4.20,7.30,74,71.4,1011.388
164351,1692109200,4.20,7.20,74,71.8,1011.464
164351,1692107400,4.60,7.50,74,72,1011.382
164351,1692143400,3.70,6.00,79,66.8,1011.336
164351,1692073200,3.80,6.00,79,66.6,1013.22
164351,1692099600,3.80,6.60,74.4,72.2,1010.682
164351,1692093000,3.90,6.30,75,72,1010.398
164351,1692085200,3.70,5.80,76,71,1010.93
164351,1692108000,4.30,7.00,74,72,1011.384
164351,1692062400,4.80,7.10,82.8,55.8,1013.712
164351,1692096000,4.00,6.30,75,72,1010.44
164351,1692082800,3.60,6.00,76.6,70.4,1011.764
164351,1692079200,3.80,5.70,77,69.8,1012.336
164351,1692231600,4.20,6.60,83.8,58.8,1014.18
164351,1692234600,3.60,6.50,82,61.2,1014.738
164351,1692274800,4.90,8.40,79.8,64.6,1016.246
164351,1692239400,3.00,5.30,80.2,62.2,1015.424
164351,1692262800,5.00,8.30,78.2,67,1015.724
