sensor_index,time_stamp,pm2.5_alt,pm2.5_atm,pm2.5_cf_1,temperature,humidity,pressure
164351,1695617400,9.7,18.67,18.671,65,69,1019.678
164351,1695676200,9.7,16.04,16.037,80.2,41.8,1025.008
164351,1695654600,17.8,30.96,32.637,70,64,1023.212
164351,1695677400,9.8,16.82,16.825,77.2,45.2,1025.216
164351,1695768600,8.9,15.45,15.454999999999998,70.2,53.8,1030.006
164351,1695765000,8.5,14.29,14.294,79.4,36.2,1029.666
164351,1695700200,18.2,34.70,36.5225,61,68.25,1029.115
164351,1695687000,15.6,28.19,28.711999999999996,66.4,61.4,1027.528
164351,1695850800,4.1,5.94,5.941,82.6,32.8,1027.096
164351,1695838800,4.3,6.62,6.615,82.4,32.2,1028.222
164351,1695824400,6,10.04,10.041,62.8,63,1031.522
164351,1695812400,5.1,9.54,9.539,55.4,69.2,1031.624
164351,1695805200,6.7,13.14,13.142,58,69.6,1031.226
164351,1695795600,9.3,18.94,18.939,57.6,70.4,1031.68
164351,1695789600,10.3,20.91,20.91,59,69.6,1031.784
164351,1695778200,10.4,20.05,20.052,62,66,1031.03
164351,1695629400,11.2,21.42,21.423000000000002,65,68,1019.574
164351,1695666600,17.7,31.11,32.706,71.6,65.6,1024.04
164351,1695673800,9.2,15.99,15.989999999999998,75.2,51.2,1024.526
164351,1695651000,17.4,31.74,33.309,68,67,1022.664
164351,1695844200,4.3,6.07,6.067,90,26.6,1027.12
164351,1695823200,5.9,10.33,10.326,60.4,66.4,1031.6
164351,1695827400,6.6,10.83,10.83,65.6,57.2,1031.174
164351,1695819000,5.8,11.12,11.120999999999999,58,67,1031.818
164351,1695779400,10.4,20.27,20.275,62,66,1031.29
164351,1695673200,9.3,15.70,15.701,74.6,52.2,1024.426
164351,1695655200,18,31.71,33.623999999999995,70.8,63.6,1023.188
164351,1695669600,14.9,26.45,26.839,74.4,60,1024.23
164351,1695642600,15.9,29.95,30.568,65,70,1021.234
164351,1695672000,9.1,15.37,15.370999999999999,74,51.2,1024.344
164351,1695610200,10.9,21.02,21.023,66,66.2,1020.18
164351,1695752400,9.3,15.17,15.17,78,35.6,1030.514
164351,1695712200,18.4,36.66,38.808,58,69,1030.042
164351,1695859800,6.5,10.95,10.95,65.6,61.2,1027.956
164351,1695861600,6.6,12.17,12.166,64.4,63,1028.112
164351,1695846600,4,5.99,5.985,87,28.2,1026.89
164351,1695844800,3.9,5.71,5.7059999999999995,89.4,26.4,1027.098
164351,1695839400,4.1,5.87,5.868,84,30.8,1028.076
164351,1695816000,5.1,9.22,9.216,56,68.2,1031.868
164351,1695614400,10.7,20.68,20.679000000000002,66,68.2,1019.988
164351,1695609600,11.6,21.96,21.981,66,67,1020.208
164351,1695625200,9.8,18.49,18.494999999999997,65,68,1019.278
164351,1695700800,18.7,35.66,37.835,60.2,68.2,1029.152
164351,1695763200,8.9,15.03,15.025,78.8,36.6,1029.614
164351,1695726600,15.1,30.85,31.168999999999997,57.2,71,1031.7
164351,1695733200,14.4,28.31,28.524,62,68,1032.578
164351,1695853800,4.5,7.06,7.0649999999999995,74.4,43.8,1027.24
164351,1695852600,4.2,6.01,6.009,77.8,38.8,1027.186
164351,1695821400,5.7,9.71,9.705,60,64.2,1031.662
164351,1695815400,5.4,9.74,9.742999999999999,55.8,69,1031.92
164351,1695813000,5.4,9.93,9.931000000000001,55,69,1031.684
164351,1695809400,5.7,10.02,10.023,57,69,1031.408
164351,1695781800,10.1,19.95,19.953,61,67,1031.57
164351,1695778800,10.2,19.88,19.881,62,66,1031.156
164351,1695622200,8.5,15.91,15.908000000000001,65.8,67,1019.684
164351,1695668400,18.4,31.48,33.326,73,63,1024.2
164351,1695605400,14.5,27.14,27.445999999999998,66,68.2,1020.634
164351,1695661800,18.1,31.22,32.852000000000004,72,63,1023.798
164351,1695638400,15.1,28.90,29.430999999999997,65,70,1020.58
164351,1695724800,14.4,29.80,30.119,57,70.6,1031.166
164351,1695702000,19.3,36.60,39.253,60,69,1029
164351,1695738000,9.8,17.52,17.523,66.2,56.4,1032.486
164351,1695693000,16.1,30.53,31.115,62.8,67,1028.458
164351,1695686400,15.2,28.05,28.527,67,60.2,1027.29
164351,1695819600,5.8,10.39,10.392,58.2,66.6,1031.746
164351,1695804000,7,13.21,13.206,58.2,70,1031.112
164351,1695775800,9.4,17.44,17.443,63.6,65,1030.786
164351,1695777600,10.1,19.77,19.768,63,65.2,1030.934
164351,1695655800,17.9,31.10,32.624,71,62.4,1023.194
164351,1695608400,13.1,25.13,25.183,66,67.6,1020.338
164351,1695662400,18,31.05,32.71,72,63.6,1023.818
164351,1695664200,18,31.54,33.370999999999995,71.6,64,1023.954
164351,1695624000,8.9,16.87,16.87,65.8,68,1019.446
164351,1695607200,13.8,26.21,26.349,66,68,1020.444
164351,1695740400,10,17.35,17.347,68,54,1032.464
164351,1695754200,8.6,14.35,14.346,84.6,29.4,1030.124
164351,1695720000,16.2,32.95,33.778999999999996,58,71,1030.23
164351,1695744000,10.3,18.07,18.070999999999998,71.4,46,1032.104
164351,1695850200,4.2,6.11,6.109,84,31.4,1027.116
164351,1695847800,4.2,6.26,6.259,87,28.8,1026.914
164351,1695792600,11.1,23.48,23.484,58,68,1031.846
164351,1695636600,15.1,29.40,29.909,65,70,1020.278
164351,1695705600,19.5,36.84,39.413,59,70,1029.39
164351,1695736800,9.8,18.33,18.326999999999998,65.6,59.4,1032.624
164351,1695733800,13.3,25.66,25.713,63,66.6,1032.556
164351,1695758400,8.9,14.54,14.538,79.6,34.2,1029.764
164351,1695709800,19.6,38.18,41.322,58.6,69,1029.754
164351,1695744600,10.2,17.30,17.304,72.6,44.6,1031.948
164351,1695731400,14.7,29.25,29.509,60,70,1032.278
164351,1695829800,5.8,9.24,9.24,67.8,54,1030.66
164351,1695808200,5.7,10.62,10.620000000000001,57,68.2,1031.338
164351,1695787800,9.3,18.63,18.626,59,67.8,1031.596
164351,1695674400,9.3,15.82,15.82,75.6,49.6,1024.614
164351,1695675000,9.3,15.42,15.424,77.8,48.2,1024.722
164351,1695616800,9.7,18.20,18.204,65.2,69,1019.702
164351,1695621000,9.1,17.15,17.148,65.8,69,1019.844
164351,1695751200,9.5,16.48,16.478,76.8,37,1030.756
164351,1695722400,15.6,32.09,32.723,58,70.2,1030.792
164351,1695732000,15.2,30.07,30.503999999999998,60.6,69.4,1032.41
164351,1695835800,4,6.22,6.2219999999999995,74.6,39,1029.052
164351,1695798600,9.8,20.55,20.545,57,72,1031.36
164351,1695774600,9,16.98,16.983,64,64,1030.652
164351,1695761400,8.9,15.12,15.119,77,38.6,1029.694
164351,1695695400,16.5,31.18,32.021,62,68,1028.74
164351,1695855000,4.6,7.26,7.263,71.4,50,1027.372
164351,1695846000,4.3,6.19,6.191,88,27.2,1026.98
164351,1695834000,4.6,7.17,7.170999999999999,73,43,1029.558
