id,time_stamp,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b,temperature,humidity,pressure
164351,1684905000,5.90,6.70,10.19,10.41,10.19,10.41,65.6,49,1022.712
164351,1684893600,6.50,7.60,10.92,11.53,10.92,11.53,69.2,44.4,1023.478
164351,1684911600,5.40,6.00,8.93,9.57,8.93,9.57,64,51,1021.97
164351,1684924200,5.40,6.20,8.67,10.08,8.67,10.08,63,47.8,1020.116
164351,1684942200,7.70,8.90,12.36,14.28,12.36,14.28,76.6,36.2,1016.674
164351,1684898400,5.90,6.70,9.56,10.79,9.56,10.79,68,45,1023.244
164351,1684922400,5.30,6.10,9.00,9.93,9.00,9.93,63,47.6,1020.284
164351,1684927800,5.10,5.90,8.11,9.39,8.11,9.39,65,45.6,1019.688
164351,1684971600,2.60,3.00,3.68,4.17,3.68,4.17,64,57.8,1019.626
164351,1684947600,10.60,11.90,17.70,18.65,17.70,18.65,82.6,33.4,1015.314
164351,1684911000,5.20,6.40,8.58,9.99,8.58,9.99,64,50.8,1021.996
164351,1684966800,2.40,2.90,3.04,4.02,3.04,4.02,64.4,60.8,1019.404
164351,1684913400,5.40,6.20,8.81,10.13,8.81,10.13,63,51.6,1021.65
164351,1684972200,2.60,2.90,3.72,3.98,3.72,3.98,64,58,1019.71
164351,1684919400,5.30,5.90,8.60,9.06,8.60,9.06,63,49.2,1020.47
164351,1684962000,2.10,2.40,3.00,3.37,3.00,3.37,64.2,57.6,1019.426
164351,1684925400,5.90,6.30,9.71,10.55,9.71,10.55,63.8,47.4,1019.966
164351,1684963200,2.20,2.50,3.10,3.40,3.10,3.40,63.8,59.8,1019.32
164351,1684945800,9.80,11.10,16.22,17.19,16.22,17.19,79.8,35.6,1015.486
164351,1684917600,5.20,5.50,7.97,8.19,7.97,8.19,62.8,50,1020.788
164351,1684966200,2.40,2.50,3.57,3.54,3.57,3.54,63.6,61.2,1019.318
164351,1684896600,5.90,6.60,9.56,10.41,9.56,10.41,68.6,44.2,1023.28
164351,1684887600,6.90,8.10,10.98,12.21,10.98,12.21,73.8,36.4,1022.686
164351,1684901400,5.90,7.10,9.36,10.95,9.36,10.95,66.4,47,1022.984
164351,1684951200,12.70,13.40,21.47,21.73,21.47,21.73,81.8,36.6,1015.172
164351,1684947000,10.10,11.60,16.68,17.90,16.68,17.90,82,34.2,1015.432
164351,1684936200,5.40,6.10,8.65,9.25,8.65,9.25,70.2,39.8,1018.14
164351,1684938600,6.30,7.00,9.68,10.92,9.68,10.92,71.8,39.6,1017.772
164351,1684962600,2.20,2.10,3.05,2.93,3.05,2.93,63.8,59.2,1019.182
164351,1684933200,5.10,5.60,8.01,8.83,8.01,8.83,67,41.8,1018.838
164351,1685001600,2.50,3.00,3.55,4.52,3.55,4.52,52,65,1023.14
164351,1684990800,1.70,2.30,2.31,2.71,2.31,2.71,54,60.8,1022.822
164351,1685008800,4.20,4.80,7.55,8.20,7.55,8.20,52.2,66.8,1024.218
164351,1684979400,1.50,1.80,1.80,2.18,1.80,2.18,57.8,58,1021.922
164351,1685016000,1.60,1.70,1.87,2.02,1.87,2.02,55.8,56.8,1024.944
164351,1684993800,2.20,2.40,2.87,2.99,2.87,2.99,53,61.8,1022.828
164351,1685023800,2.70,3.00,3.85,4.19,3.85,4.19,60.4,48,1024.868
164351,1685039400,1.10,1.30,0.92,1.12,0.92,1.12,76.6,27.2,1022.616
164351,1685000400,3.10,3.50,5.10,5.48,5.10,5.48,51.8,65.2,1022.994
164351,1685012400,2.30,2.60,3.28,3.75,3.28,3.75,54,61,1024.644
164351,1684978200,1.00,1.10,0.84,1.19,0.84,1.19,58.8,61,1021.552
164351,1685017800,1.50,1.80,1.69,2.01,1.69,2.01,57,55,1025.112
164351,1685001000,2.80,3.20,4.27,4.99,4.27,4.99,52,65.2,1023.058
164351,1685016600,1.50,1.90,1.74,2.09,1.74,2.09,56,56.8,1024.858
164351,1684990200,1.80,2.10,2.24,2.86,2.24,2.86,53.8,59.8,1022.81
164351,1685121600,2.40,2.70,2.98,3.35,2.98,3.35,80,21.6,1026.18
164351,1685083800,3.60,4.00,6.11,7.11,6.11,7.11,52.4,62.6,1026.408
164351,1685092200,3.70,3.70,6.80,7.04,6.80,7.04,50,64,1026.742
164351,1685127600,2.30,2.60,2.85,3.10,2.85,3.10,84.2,17.2,1025.3
164351,1685123400,2.20,2.50,2.59,3.22,2.59,3.22,82.6,21,1025.864
164351,1685133600,2.10,2.40,2.52,2.79,2.52,2.79,90.4,14.8,1024.328
164351,1685093400,3.30,3.60,6.17,6.56,6.17,6.56,50,64.4,1026.962
164351,1685119200,2.20,2.40,2.55,2.75,2.55,2.75,78.2,23.2,1026.59
164351,1685082000,3.50,3.80,6.53,6.47,6.53,6.47,53,62,1026.382
164351,1685113200,2.50,2.60,2.96,3.37,2.96,3.37,70.4,32.8,1027.7
164351,1685109000,2.20,2.70,2.93,3.70,2.93,3.70,65,36.6,1028.194
164351,1685100600,3.80,4.20,6.57,7.36,6.57,7.36,55.2,56.8,1027.956
164351,1685110800,2.50,2.90,3.52,3.85,3.52,3.85,67.2,36,1028.048
164351,1685128200,2.30,2.50,2.85,3.13,2.85,3.13,83.4,17.8,1025.154
164351,1685095200,3.10,3.70,5.76,6.14,5.76,6.14,50,65,1027.342
164351,1685115000,2.30,2.70,2.81,3.17,2.81,3.17,74,29.2,1027.366
164351,1685098200,3.10,3.40,5.09,5.38,5.09,5.38,53,60.2,1027.88
164351,1685130600,2.30,2.50,2.80,3.13,2.80,3.13,87.8,16.4,1024.682
164351,1685113800,2.50,2.60,3.07,3.20,3.07,3.20,72.2,31.2,1027.612
164351,1685136000,2.20,2.40,2.51,3.14,2.51,3.14,94.4,12.2,1024.306
164351,1684950600,11.70,13.20,19.73,20.90,19.73,20.90,83.2,33.4,1014.898
164351,1684951800,11.50,13.60,19.25,21.58,19.25,21.58,79,41.8,1015.388
164351,1684906800,6.00,6.60,9.95,10.28,9.95,10.28,64.8,49.6,1022.522
164351,1684940400,6.90,7.40,10.81,11.10,10.81,11.10,75.6,36.8,1017.186
164351,1684904400,6.00,6.60,9.85,10.96,9.85,10.96,65.8,49,1022.814
164351,1684888800,7.30,8.20,11.38,12.64,11.38,12.64,73,37.8,1022.774
164351,1684967400,2.30,2.80,3.38,3.48,3.38,3.48,65,59.2,1019.392
164351,1684931400,4.80,5.20,7.81,8.17,7.81,8.17,66,41.4,1019.292
164351,1684908000,5.70,6.80,8.87,11.01,8.87,11.01,64.2,50,1022.398
164351,1684936800,5.50,6.30,8.47,10.11,8.47,10.11,70.6,39.8,1018.01
164351,1684946400,10.00,11.20,16.59,17.60,16.59,17.60,80.4,35.4,1015.486
164351,1684963800,2.30,2.60,3.44,3.30,3.44,3.30,63.2,60.6,1019.336
164351,1684956600,5.20,6.00,8.43,9.62,8.43,9.62,66.6,51.6,1018.438
164351,1684891800,6.80,8.50,11.03,12.82,11.03,12.82,70.6,43.2,1023.19
164351,1684912200,5.60,6.00,8.76,9.32,8.76,9.32,63,51.2,1021.864
164351,1684969200,2.50,2.80,3.56,3.84,3.56,3.84,65,59,1019.322
164351,1684921200,5.50,6.10,8.58,9.95,8.58,9.95,63,47.8,1020.35
164351,1684900800,5.60,6.80,9.22,10.41,9.22,10.41,67,47,1023.056
164351,1684894800,6.10,7.40,9.99,11.37,9.99,11.37,69.2,44.2,1023.484
164351,1684899000,5.90,6.60,9.07,9.86,9.07,9.86,67.4,45.6,1023.144
164351,1684886400,7.40,8.60,11.85,12.76,11.85,12.76,75.4,36.4,1022.54
164351,1684893000,6.70,7.90,10.38,12.30,10.38,12.30,70,44,1023.446
164351,1684920600,5.10,6.00,8.29,9.46,8.29,9.46,63,48.2,1020.398
164351,1684884600,8.90,11.00,14.53,16.78,14.53,16.78,77.4,37,1022.378
164351,1684885800,7.90,9.00,12.90,13.90,12.90,13.90,76,36.6,1022.494
164351,1684878600,13.20,14.80,21.74,23.02,21.74,23.02,85.6,29.6,1022.256
164351,1684879200,12.40,15.20,20.56,23.59,20.56,23.59,86.2,29.2,1022.164
164351,1685018400,1.50,1.60,1.65,1.73,1.65,1.73,57,54,1025.166
164351,1685028600,1.70,2.10,2.03,2.59,2.03,2.59,67.2,37.4,1024.432
164351,1685010600,2.20,2.60,3.00,3.47,3.00,3.47,53,63.4,1024.432
164351,1685040600,1.20,1.20,1.07,0.98,1.07,0.98,78.2,25.8,1022.41
164351,1684992600,2.00,2.40,2.51,3.02,2.51,3.02,53.8,61,1022.894
164351,1685009400,3.30,3.80,5.67,6.55,5.67,6.55,52.6,65.4,1024.304
164351,1685007600,3.40,3.90,5.73,6.56,5.73,6.56,51.8,66.6,1024.044
164351,1685015400,1.90,2.20,2.32,2.72,2.32,2.72,56,58.2,1024.902
164351,1685049000,1.00,1.10,0.55,0.83,0.55,0.83,84,20.4,1021.818
164351,1685002200,2.70,3.00,3.76,4.63,3.76,4.63,52,65,1023.176
164351,1685052600,1.00,0.90,0.55,0.58,0.55,0.58,85.4,19.2,1021.694
164351,1685024400,2.60,2.90,3.57,3.85,3.57,3.85,61.8,46.6,1024.752
164351,1685021400,2.30,2.70,2.95,3.51,2.95,3.51,59.2,49.2,1024.972
164351,1685043600,1.30,1.40,1.06,1.05,1.06,1.05,80.4,24,1022.132
164351,1685044200,1.20,1.30,1.00,1.03,1.00,1.03,82.4,22.2,1022.01
164351,1685035800,1.30,1.50,1.14,1.51,1.14,1.51,72.8,30.2,1023.08
164351,1685055600,1.00,1.20,0.79,0.92,0.79,0.92,80.6,21.6,1021.82
164351,1684980000,1.60,2.10,2.02,2.59,2.02,2.59,57,57,1022.002
164351,1684981800,1.80,2.30,2.21,3.03,2.21,3.03,56.6,55.8,1022.114
164351,1685022000,2.00,2.50,2.72,3.14,2.72,3.14,58.8,48.4,1024.766
164351,1685031000,1.80,1.90,1.84,2.15,1.84,2.15,70.2,34.8,1023.918
164351,1685010000,2.60,3.20,3.51,4.73,3.51,4.73,52.6,64.4,1024.392
164351,1685022600,2.60,2.90,3.64,3.79,3.64,3.79,59.6,49,1024.804
164351,1685050200,0.90,1.00,0.51,0.85,0.51,0.85,83.8,20.4,1021.71
164351,1685019600,1.40,1.50,1.53,1.64,1.53,1.64,57.6,53.2,1025.194
164351,1685054400,0.90,1.20,0.75,0.93,0.75,0.93,83.4,20.2,1021.69
164351,1685125200,2.30,2.40,2.75,2.93,2.75,2.93,84.2,19,1025.61
164351,1685131800,2.10,2.40,2.53,2.78,2.53,2.78,91.4,15.2,1024.48
