sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
164351,1688280000,41.70,44.30,77.6,55,1013.634
164351,1688311800,17.10,17.40,77,71.2,1012.568
164351,1688318400,12.70,13.10,78,70.8,1012.24
164351,1688284800,36.90,39.30,77.2,51.8,1013.088
164351,1688287800,34.10,37.00,75.6,54.4,1013.254
164351,1688341200,3.90,4.00,81,68,1011.336
164351,1688324400,12.50,13.10,80.4,67.6,1011.752
164351,1688277600,40.90,42.90,78.8,50,1014.146
164351,1688276400,40.50,43.30,79,49,1014.222
164351,1688306400,23.60,24.40,76,70.6,1012.934
164351,1688317200,12.80,13.30,77,71,1012.348
164351,1688310000,20.00,20.10,76,71,1012.612
164351,1688292600,37.10,38.80,73,69,1013.73
164351,1688322000,15.20,16.20,79,69.4,1011.926
164351,1688316600,13.50,14.20,77,72,1012.424
164351,1688283000,39.30,42.00,77.6,53,1013.24
164351,1688326200,12.30,12.70,81.6,67.2,1011.56
164351,1688322600,14.70,14.90,79,69.8,1011.924
164351,1688334000,3.90,4.30,84,59.2,1010.924
164351,1688256000,41.60,44.80,85,43.4,1013.942
164351,1688313600,15.40,15.80,77,71,1012.48
164351,1688260800,44.30,47.10,83,47,1014.144
164351,1688350200,3.60,4.10,79,70.2,1010.998
164351,1688346000,3.90,4.00,79,69.8,1010.984
164351,1688365200,4.00,4.20,76.8,74.6,1009.208
164351,1688378400,2.50,2.80,76,74.4,1010.718
164351,1688385000,4.30,4.40,79.2,71,1011.802
164351,1688372400,3.50,3.50,75.6,76,1009.73
164351,1688368200,4.30,4.40,76,75,1009.034
164351,1688361000,4.50,4.80,77,74,1009.516
164351,1688349600,5.60,6.10,79,70.2,1010.946
164351,1688345400,3.80,4.10,79,69.4,1010.872
164351,1688347800,4.50,4.90,79,69.2,1011.004
164351,1688386800,4.20,4.50,79.2,69.4,1011.938
164351,1688357400,4.30,4.70,78,73,1010.324
164351,1688353800,5.10,5.30,78,72.8,1010.432
164351,1688376000,1.80,1.90,75.2,75.6,1010.43
164351,1688382600,3.90,4.10,77.6,73.2,1011.578
164351,1688373600,2.50,2.60,75.6,76,1009.946
164351,1688366400,4.40,4.90,76,74.8,1009.144
164351,1688175600,64.70,66.50,82.6,52.6,1017.686
164351,1688222400,53.50,56.50,85.2,48,1017.778
164351,1688226600,44.40,46.90,89,43.6,1016.818
164351,1688240400,45.50,48.70,93.4,36.2,1014.45
164351,1688212800,55.80,58.40,77,58.8,1018.554
164351,1688254200,40.70,44.10,85.6,42.4,1013.75
164351,1688173800,61.20,63.50,84,49,1017.014
164351,1688205600,66.60,66.60,73,67,1018.57
164351,1688255400,41.50,45.10,85,43.4,1013.936
164351,1688238000,40.90,44.20,93.4,36.8,1014.948
164351,1688242200,49.40,53.90,92.4,36.2,1014.552
164351,1688229000,40.80,42.10,90.2,43.2,1016.168
164351,1688205000,65.70,65.80,73,67.4,1018.448
164351,1688181600,62.90,64.10,79.6,58,1018.132
164351,1688224200,53.30,55.90,86.6,46.8,1017.396
164351,1688176200,64.40,66.00,82,53.8,1017.818
164351,1688251800,41.10,44.90,86,42.2,1013.826
164351,1688218200,53.50,56.30,81.4,52.4,1017.972
164351,1688207400,63.60,65.40,74,67,1018.798
164351,1688217000,51.00,53.60,80.6,52.8,1017.91
164351,1688247600,43.50,47.00,89,37.8,1014.188
164351,1688223000,54.20,56.50,86,48.2,1017.666
164351,1688237400,42.40,45.00,94,35.6,1015.008
164351,1688215800,53.30,55.30,79.2,56,1018.322
164351,1688225400,49.90,52.60,88.6,45,1017.166
164351,1688223600,53.20,55.80,86.8,47.2,1017.508
164351,1688230200,40.20,41.90,91,42.6,1015.954
164351,1688243400,49.00,52.70,91.4,36,1014.248
164351,1688172600,60.20,62.00,85,47,1016.564
164351,1688215200,53.40,56.60,78.2,56.8,1018.646
164351,1688135400,45.80,47.50,82.4,52.8,1019.436
164351,1688148600,57.60,60.10,95.2,25.4,1017.872
164351,1688148000,57.90,61.20,94.8,25,1017.938
164351,1688164200,60.80,63.60,94.8,28.8,1017.078
164351,1688146200,58.90,61.50,93.8,25.8,1018.086
164351,1688137200,44.60,47.20,85.2,49.2,1019.322
164351,1688161800,59.40,60.70,96.6,27,1016.908
164351,1688310600,18.50,19.80,76.6,71,1012.59
164351,1688262600,46.10,49.30,82.2,47.4,1014.188
164351,1688320200,14.50,15.60,78,69.6,1012.066
164351,1688308800,22.10,22.60,76,70.8,1012.626
164351,1688328000,11.10,11.50,82.4,64.8,1011.448
