sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
164351,1685686800,19.00,20.30,74,61,1016.218
164351,1685723400,12.10,13.30,97.8,27.2,1014.156
164351,1685709000,18.00,19.70,80,51.2,1016.158
164351,1685693400,18.60,20.10,72,63,1015.896
164351,1685669400,14.80,16.70,85,43,1015.95
164351,1685728200,7.60,8.50,100.8,21.2,1012.838
164351,1685694600,22.30,23.30,71.8,63.4,1015.856
164351,1685721600,13.30,14.20,96.4,30.2,1014.408
164351,1685698800,18.20,20.70,71,64.2,1015.976
164351,1685696400,21.40,24.20,71,64,1015.898
164351,1685673000,15.20,17.30,82,46.6,1016.18
164351,1685683800,20.30,22.30,74.8,59.6,1016.318
164351,1685685000,19.40,21.20,75,60.8,1016.36
164351,1685725200,10.90,12.00,98.6,25.8,1013.56
164351,1685720400,13.90,15.40,93.8,32,1014.768
164351,1685710800,17.50,18.70,81.6,48.2,1016.006
164351,1685727600,9.20,9.90,101,23.4,1012.918
164351,1685730000,8.50,9.70,103.4,21.6,1012.348
164351,1685716800,14.80,17.00,88.2,39,1015.196
164351,1685698200,19.50,22.20,70.8,64,1015.826
164351,1685713800,15.40,17.90,84.6,43,1015.67
164351,1685739000,11.00,12.50,94,29.8,1011.474
164351,1685728800,7.70,8.90,100.6,21.8,1012.724
164351,1685721000,14.40,14.60,95,31.2,1014.6
164351,1685697600,21.50,23.70,71,64.2,1015.85
164351,1685724000,10.90,12.50,97.2,26.8,1013.994
164351,1685740800,10.90,12.10,92.6,32.2,1011.232
164351,1685682600,18.70,20.90,76,58,1016.198
164351,1685690400,19.30,20.40,73,62,1016.124
164351,1685664000,18.10,20.20,93.6,33,1015.412
164351,1685737800,10.80,11.80,95,27.6,1011.55
164351,1685748600,10.90,11.90,87.4,38,1011.804
164351,1685718000,15.30,16.90,89.2,37.2,1015.07
164351,1685702400,19.00,21.40,72,64.6,1016.464
164351,1685608800,6.10,7.50,67,49.8,1020.85
164351,1685578800,9.60,11.20,86.4,31,1018.732
164351,1685618400,11.10,12.30,70.6,45.6,1021.644
164351,1685611200,7.30,9.10,66.6,51.6,1021.088
164351,1685585400,12.20,13.40,81,33.4,1020.06
164351,1685591400,6.90,8.40,77,37,1020.446
164351,1685655600,10.10,12.00,111.6,14,1015.312
164351,1685623800,13.60,15.30,75.8,41.4,1021.394
164351,1685653200,10.70,11.80,111.6,14,1015.624
164351,1685581200,10.00,11.30,82.4,37,1019.208
164351,1685593800,5.70,7.30,75,39.8,1020.568
164351,1685581800,9.90,11.20,81.6,38.6,1019.41
164351,1685613000,8.40,10.00,66.8,52.2,1021.352
164351,1685632800,13.10,14.90,87.6,30.8,1020.308
164351,1685658600,10.90,12.00,108.8,14.8,1015.086
164351,1685659800,10.60,11.80,108,16.2,1015.098
164351,1685628600,14.00,15.60,81,36.8,1020.938
164351,1685582400,10.20,11.70,81,39.8,1019.544
164351,1685599800,5.10,6.50,71,46.6,1020.856
164351,1685630400,13.60,15.70,83.8,34.2,1020.744
164351,1685650200,10.70,12.30,108.6,15.2,1016.13
164351,1685653800,10.70,12.00,111.4,14.2,1015.562
164351,1685587200,10.80,12.60,79.4,32,1020.158
164351,1685599200,5.60,6.10,71,46.8,1020.9
164351,1685554800,10.90,13.00,97.6,19.6,1021.216
164351,1685542200,22.30,24.00,76,36,1023.886
164351,1685547000,13.20,14.30,85.4,26.8,1022.996
164351,1685563200,9.70,10.70,105.2,14.8,1019.458
164351,1685538000,29.10,32.80,69.8,40.2,1024.57
164351,1685569800,8.80,9.70,105.4,13.8,1018.562
164351,1685551800,10.90,12.30,91.6,21.8,1021.982
164351,1685575200,10.00,11.40,95.8,20.4,1018.468
164351,1685550000,11.00,11.80,90.2,22.6,1022.36
164351,1685784000,13.50,15.10,73,61,1014.968
164351,1685761800,15.00,16.80,80,52.2,1013.726
164351,1685772000,15.20,16.70,76,57,1013.976
164351,1685752800,10.50,11.80,84.2,43,1012.108
164351,1685778600,16.50,17.80,73,63.4,1014.358
164351,1685793000,5.80,6.30,68,56.4,1017.324
164351,1685793600,5.60,6.00,67.4,56.4,1017.394
164351,1685791800,6.40,7.40,68,56.2,1017.02
