sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
156171,1694848200,6.40,6.60,61.8,61,1012.258
156171,1694853600,5.40,5.50,61,62,1011.436
156171,1694841600,5.80,6.30,63,56,1013.01
156171,1694849400,6.00,6.00,62,61.4,1012.332
156171,1694841000,5.70,6.00,63,55,1012.974
156171,1694829600,5.50,5.50,64,53.6,1014.09
156171,1694836200,5.80,5.70,63,54.2,1013.17
156171,1694823600,5.00,5.20,66,48.6,1014.546
156171,1694823000,4.70,4.80,66,49.2,1014.682
156171,1694751000,2.90,2.50,61,59,1018.778
156171,1694756400,2.60,2.40,60,61,1018.636
156171,1694741400,3.10,3.20,65,50.2,1017.734
156171,1694742600,3.00,3.30,65,51.2,1017.814
156171,1694744400,2.80,2.60,64,52,1017.862
156171,1694740200,2.60,2.70,66,49,1017.554
156171,1694763600,2.40,2.40,59,62,1018.78
156171,1694759400,2.60,2.20,60,61,1018.28
156171,1694738400,2.60,2.40,67,48,1017.242
156171,1694743200,3.40,3.40,64.6,51.6,1017.38
156171,1694818800,5.30,5.70,68,44.8,1014.57
156171,1694768400,2.50,2.40,58,62,1019.15
156171,1694809200,4.00,3.90,71,42,1015.37
156171,1694790000,6.00,5.80,66,54.2,1018.388
156171,1694778600,3.20,2.90,57,63,1019.438
156171,1694791800,5.20,5.60,66.4,50.8,1017.924
156171,1694783400,3.50,3.60,59.4,61.4,1019.598
156171,1694802600,4.20,4.10,71,42.8,1016.306
156171,1694774400,2.80,2.70,57,63,1019.16
156171,1694769600,2.60,2.30,58,62.4,1019.12
156171,1694786400,4.50,4.50,61,59.6,1019.34
156171,1694796600,3.70,3.90,70.6,45.2,1017.046
156171,1694718600,1.40,1.40,76,39.6,1015.13
156171,1694712000,2.00,1.70,75,42.4,1016.08
156171,1694719800,1.50,1.40,76,39,1014.992
156171,1694723400,1.20,1.20,75,38,1015.188
156171,1694728200,1.30,1.10,73,40.8,1015.506
156171,1694732400,1.90,1.70,70,41.6,1015.996
156171,1694725200,1.10,1.20,74.2,37.8,1015.302
156171,1694716800,1.80,1.90,75.2,42.2,1015.446
156171,1694854800,5.00,5.40,61,61,1011.44
156171,1694834400,5.90,6.10,64,55.2,1013.69
156171,1694840400,6.00,6.00,63.4,55,1013.012
156171,1694846400,6.60,6.60,62,60,1012.396
156171,1694859600,5.50,5.50,61,62.6,1010.718
156171,1694833200,6.30,6.70,64,55.8,1013.902
156171,1694839800,6.10,6.00,63.4,54,1013.07
156171,1694832000,6.40,6.20,63.6,56,1014.002
156171,1694862000,5.40,5.50,61,62.8,1010.828
156171,1694844600,6.40,6.40,62,59,1012.344
156171,1694863800,5.30,5.50,61,62.6,1010.812
156171,1694861400,5.70,5.50,61,62.6,1010.804
156171,1694832600,6.40,6.50,63.8,56,1013.956
156171,1694827200,5.30,5.60,65,51.6,1014.266
156171,1694829000,5.50,5.40,65,52.6,1014.166
156171,1694847600,6.40,6.60,62,60.4,1012.33
156171,1694833800,6.00,6.40,63.8,55.8,1013.834
156171,1694760600,2.70,2.50,59.8,61.8,1018.584
156171,1694753400,2.70,2.60,60.6,60,1018.576
156171,1694749200,2.80,2.70,62,58,1018.666
156171,1694751600,2.60,2.50,61,59.2,1018.844
156171,1694760000,2.70,2.30,60,61,1018.448
156171,1694750400,2.80,2.60,61.4,59,1018.762
156171,1694754000,2.60,2.70,60,60.4,1018.456
156171,1694739600,2.60,2.70,66,49,1017.46
156171,1694771400,2.80,2.30,57,63,1019.092
156171,1694798400,3.80,3.80,71,44,1016.774
156171,1694770200,2.50,2.40,57.8,62,1019.176
156171,1694779200,3.30,3.00,57,63,1019.412
156171,1694821800,4.70,5.00,67,47.2,1014.97
156171,1694775000,2.90,2.60,57,63,1019.252
156171,1694804400,3.70,4.10,71.8,42.8,1015.87
156171,1694790600,4.50,4.60,66,52.4,1018.202
156171,1694767800,2.50,2.30,58,62,1019.138
156171,1694781600,3.60,3.50,58,62,1019.54
156171,1694784000,4.20,3.90,60,61.2,1019.612
156171,1694803800,3.90,3.70,71.2,43,1016.064
156171,1694805600,4.00,3.90,71,42,1015.812
156171,1694814600,4.70,4.70,70.8,44.2,1014.96
156171,1694781000,3.60,3.50,57.6,62.2,1019.508
156171,1694803200,3.90,4.00,71,43,1016.08
156171,1694722200,1.30,1.40,76,36.8,1015.038
156171,1694717400,1.60,1.50,75.4,40.4,1015.322
156171,1694718000,1.20,1.40,75.8,39.6,1015.214
156171,1694731800,1.70,1.60,70.2,41,1015.914
156171,1694715600,1.80,1.90,75,42,1015.668
156171,1694727000,1.10,1.00,73.2,39.2,1015.394
156171,1694710800,2.10,1.90,73.8,44.6,1016.124
156171,1694856000,5.30,5.20,61,62,1011.164
156171,1694865000,5.40,5.10,62,62,1010.796
156171,1694838600,5.70,6.10,64,54,1013.016
156171,1694855400,5.20,5.10,61,61,1011.324
156171,1694862600,5.50,5.40,61,63,1010.812
156171,1694836800,5.50,5.90,63,55.2,1013.206
156171,1694866800,5.10,5.40,62.6,61,1010.81
156171,1694842800,6.30,6.40,63,57,1012.676
156171,1694839200,5.90,6.20,64,54,1013.058
156171,1694831400,5.90,6.00,64,56,1014.034
156171,1694746800,2.90,3.30,63,55,1018.478
156171,1694742000,3.30,3.10,65,51,1017.822
156171,1694746200,2.60,2.70,63.2,54.4,1018.414
156171,1694752200,2.90,2.60,61,60,1018.796
156171,1694747400,2.80,2.80,63,55,1018.442
156171,1694794200,4.10,4.00,68,48.6,1017.52
156171,1694777400,3.00,2.90,57,63,1019.534
156171,1694818200,4.80,5.10,68.8,44,1014.674
156171,1694776800,2.90,2.70,57,63,1019.59
156171,1694772600,2.60,2.70,57,62.6,1019.126
156171,1694785200,4.10,4.10,61,60.8,1019.336
156171,1694787600,5.10,5.40,62.2,59.2,1019.004
156171,1694811600,3.90,4.20,71.2,42,1014.974
156171,1694797200,3.90,3.90,71,44.6,1016.9
156171,1694780400,3.60,3.30,57.2,62.8,1019.416
156171,1694815200,4.40,5.10,70,45,1014.888
156171,1694776200,3.00,2.70,57,63,1019.514
156171,1694812800,4.10,4.40,71,43,1014.958
156171,1694793600,3.90,3.90,68,49.4,1017.638
156171,1694805000,3.90,3.70,72,42,1015.94
156171,1694820000,4.70,5.20,67.8,45.6,1014.728
156171,1694728800,1.00,1.20,72.8,40,1015.576
156171,1694712600,1.90,1.90,75,42.8,1015.988
156171,1694713800,2.10,1.90,75.8,42.4,1015.85
156171,1694721600,1.30,1.30,76,36.6,1015.034
156171,1694731200,1.80,1.60,71,41,1015.768
156171,1694722800,1.50,1.30,75.2,37.8,1015.08
156171,1694733000,1.90,1.80,69.6,42,1016.036
156171,1694730600,1.50,1.40,71.2,40.6,1015.646
156171,1694720400,1.40,1.30,76,37.4,1015.062
156171,1694724000,1.20,1.20,75,38.4,1015.118
156171,1694826000,4.90,5.10,65.2,49.8,1014.24
156171,1694863200,5.40,5.60,61,63,1010.832
156171,1694859000,5.50,5.50,61,62.2,1010.72
156171,1694850000,6.20,5.90,62,61.2,1012.238
156171,1694866200,5.20,5.50,62.4,61.2,1010.774
156171,1694857200,5.60,5.40,61,62.8,1010.902
156171,1694857800,5.60,5.80,61,63,1010.826
156171,1694851200,5.80,6.10,61.8,61.4,1012.092
156171,1694845200,6.40,6.70,62,59,1012.272
156171,1694843400,6.10,6.50,63,58,1012.484
156171,1694854200,5.20,5.40,61,61,1011.438
156171,1694852400,5.80,5.50,61,62,1011.776
156171,1694825400,4.90,5.10,65.8,48.2,1014.176
156171,1694824200,4.70,5.20,66,47.2,1014.468
156171,1694748000,2.70,2.60,62.4,55.8,1018.592
156171,1694761200,2.90,2.50,59.2,62,1018.632
156171,1694758800,2.60,2.30,59,61,1018.342
156171,1694761800,2.70,2.60,59,62,1018.616
156171,1694757000,2.90,2.50,59.8,61,1018.496
156171,1694739000,2.50,2.50,66.4,48.8,1017.348
156171,1694745000,2.50,2.60,64,53,1017.974
156171,1694765400,2.50,2.20,59,62,1018.904
156171,1694755800,2.60,2.50,60,61,1018.67
156171,1694764200,2.50,2.30,59,61.4,1018.83
156171,1694740800,2.60,2.70,65.8,50,1017.69
156171,1694736600,2.20,2.20,67.4,45.6,1016.888
156171,1694737200,2.30,2.20,67,46.2,1017.152
156171,1694807400,4.80,4.90,71.6,42,1015.632
156171,1694817000,5.40,5.60,69,44.4,1014.82
156171,1694812200,4.20,4.20,71,42.8,1014.92
156171,1694788200,5.40,5.40,63.2,58.4,1018.866
156171,1694817600,4.90,5.10,69,44.6,1014.8
156171,1694800800,4.30,4.30,71,42.6,1016.706
156171,1694773800,2.70,2.50,57,63,1019.116
156171,1694782200,3.80,3.40,58.2,61.8,1019.512
156171,1694808600,4.00,4.00,71.8,41.4,1015.52
156171,1694785800,4.30,4.20,61,60.2,1019.342
156171,1694821200,4.70,4.90,67,46,1014.848
156171,1694799000,3.80,3.90,71,43.4,1016.696
156171,1694788800,5.10,5.20,64.2,57.2,1018.746
156171,1694810400,3.90,4.20,71.6,42,1015.224
156171,1694811000,4.00,4.20,71.6,42,1015.13
156171,1694775600,2.90,2.70,57,63,1019.33
156171,1694800200,4.00,4.10,71,43.2,1016.688
156171,1694799600,3.80,4.00,71.8,43.2,1016.67
156171,1694772000,2.60,2.30,57,62.8,1019.088
156171,1694819400,4.80,4.90,68,45,1014.654
156171,1694709600,1.90,1.80,74,46,1016.16
156171,1694711400,2.00,2.10,74.8,43.8,1016.104
156171,1694726400,1.20,1.10,74,38.2,1015.416
156171,1694719200,1.40,1.40,76,39,1015.014
156171,1694724600,1.40,1.30,75,39,1015.17
156171,1694729400,1.20,1.10,72,40.4,1015.586
156171,1694730000,1.30,1.20,72,40.6,1015.602
156171,1694716200,2.00,2.00,75,42,1015.584
156171,1694733600,1.90,1.80,69,42.8,1016.228
156171,1694721000,1.40,1.40,76,37.2,1015.058
156171,1694864400,5.40,5.40,61.8,62,1010.852
