id,time_stamp,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b,temperature,humidity,pressure
156171,1694711400,2.00,2.10,2.44,2.56,2.44,2.56,74.8,43.8,1016.104
156171,1694718600,1.40,1.40,1.66,1.59,1.66,1.59,76,39.6,1015.13
156171,1694712600,1.90,1.90,2.38,2.34,2.38,2.34,75,42.8,1015.988
156171,1694713800,2.10,1.90,2.41,2.34,2.41,2.34,75.8,42.4,1015.85
156171,1694715600,1.80,1.90,2.32,2.43,2.32,2.43,75,42,1015.668
156171,1694721000,1.40,1.40,1.19,1.25,1.19,1.25,76,37.2,1015.058
156171,1694710200,2.10,2.00,2.72,2.61,2.72,2.61,73,46,1016.198
156171,1694719200,1.40,1.40,1.39,1.46,1.39,1.46,76,39,1015.014
156171,1694719800,1.50,1.40,1.33,1.32,1.33,1.32,76,39,1014.992
156171,1694724000,1.20,1.20,1.27,1.04,1.27,1.04,75,38.4,1015.118
156171,1694712000,2.00,1.70,2.54,2.10,2.54,2.10,75,42.4,1016.08
156171,1694718000,1.20,1.40,1.02,1.34,1.02,1.34,75.8,39.6,1015.214
156171,1694722800,1.50,1.30,1.35,1.40,1.35,1.40,75.2,37.8,1015.08
156171,1694720400,1.40,1.30,1.41,1.16,1.41,1.16,76,37.4,1015.062
156171,1694714400,2.00,2.00,2.36,2.49,2.36,2.49,75.2,42.4,1015.726
156171,1694717400,1.60,1.50,1.78,1.66,1.78,1.66,75.4,40.4,1015.322
156171,1694723400,1.20,1.20,1.19,1.04,1.19,1.04,75,38,1015.188
156171,1694713200,2.10,2.10,2.57,2.51,2.57,2.51,75.4,42.4,1015.934
156171,1694716800,1.80,1.90,2.45,2.20,2.45,2.20,75.2,42.2,1015.446
156171,1694710800,2.10,1.90,2.64,2.15,2.64,2.15,73.8,44.6,1016.124
156171,1694724600,1.40,1.30,1.35,1.35,1.35,1.35,75,39,1015.17
156171,1694716200,2.00,2.00,2.46,2.39,2.46,2.39,75,42,1015.584
156171,1694715000,2.10,2.10,2.46,2.78,2.46,2.78,76,42.8,1015.684
156171,1694709600,1.90,1.80,2.26,2.57,2.26,2.57,74,46,1016.16
156171,1694722200,1.30,1.40,1.28,1.37,1.28,1.37,76,36.8,1015.038
156171,1694721600,1.30,1.30,1.45,1.17,1.45,1.17,76,36.6,1015.034
156171,1694725200,1.10,1.20,1.00,1.27,1.00,1.27,74.2,37.8,1015.302
