id,time_stamp,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b,temperature,humidity,pressure
156051,1696093200,20.40,18.90,31.89,32.70,33.70,34.89,67,62.6,1023.786
156051,1696083000,15.80,14.40,25.75,26.16,25.78,26.21,65,65,1024.656
156051,1696074600,19.30,17.60,30.82,32.52,31.93,33.93,63.8,64.4,1024.074
156051,1696062600,17.50,16.30,28.87,30.19,29.41,30.67,64,62,1021.838
156051,1696052400,16.00,14.80,25.97,26.76,25.98,26.84,65,63,1022.646
156051,1696056000,15.90,15.70,25.59,28.61,25.59,28.97,65,62,1022
156051,1696057200,16.90,15.40,27.12,28.02,27.32,28.20,65.8,62,1021.896
156051,1696087200,20.00,17.70,31.67,31.78,33.42,33.51,65.4,65,1024.514
156051,1696103400,20.70,19.10,32.08,32.25,33.98,34.30,72.6,56,1021.756
156051,1696033200,18.10,17.60,28.72,30.62,29.07,31.58,66.2,62.6,1023.232
156051,1696039800,13.90,12.80,22.08,23.55,22.08,23.55,66,64,1023.526
156051,1696098000,19.80,18.90,31.07,32.19,32.37,34.24,70,59.6,1022.732
156051,1696086600,17.20,15.40,28.46,28.90,28.89,29.31,65.4,64.8,1024.55
156051,1696080000,12.00,11.20,19.41,20.60,19.41,20.60,64.8,65,1024.59
156051,1696077000,15.70,14.50,25.55,27.51,25.57,27.58,64,64.8,1024.304
156051,1696053600,16.30,16.00,26.33,28.73,26.35,29.05,65.4,62,1022.488
156051,1696028400,15.80,15.20,25.07,27.61,25.07,27.78,67,62.6,1023.156
156051,1696025400,15.90,14.70,25.59,26.15,25.61,26.19,67,61.6,1023.298
156051,1696023600,16.10,14.90,25.68,26.93,25.71,27.01,67,60.6,1023.322
156051,1696086000,15.50,13.80,24.53,25.72,24.63,25.91,65.4,64.4,1024.646
156051,1696108200,18.20,17.20,29.29,30.14,29.77,31.04,74,57.4,1022.016
156051,1696083600,15.20,13.90,25.06,25.28,25.08,25.31,65.2,65,1024.518
156051,1696079400,13.40,11.80,21.98,22.26,21.98,22.26,64.2,64.8,1024.476
156051,1696075200,18.80,17.00,30.27,31.09,31.20,32.04,64,65,1024.154
156051,1696076400,16.20,15.00,26.93,28.24,26.97,28.35,64,65,1024.294
156051,1696055400,16.90,15.40,27.17,28.51,27.25,28.91,65.8,62,1022.11
156051,1696047600,16.90,15.80,27.71,28.44,27.85,28.72,65,63,1023.042
156051,1696042200,15.00,14.10,24.13,25.30,24.13,25.33,66,63,1023.316
156051,1696069800,20.20,18.00,31.88,32.94,33.46,34.62,63.6,62,1022.538
156051,1696102800,20.80,19.50,32.09,33.35,34.01,36.18,73,56,1022.272
156051,1696104000,19.80,18.30,31.03,31.73,32.35,33.56,74,56,1022.184
156051,1696068000,18.30,16.70,29.11,31.20,29.58,31.92,64.4,62.8,1022.542
156051,1696066800,19.00,17.00,30.55,31.89,31.39,32.94,64.2,63,1022.45
156051,1696045200,15.50,14.70,24.96,26.89,24.97,27.12,65,63,1023.134
156051,1696048200,16.80,15.50,27.22,28.03,27.31,28.22,65.2,63,1022.772
156051,1696099800,19.40,17.60,30.48,31.49,31.35,33.10,71.8,58.6,1022.44
156051,1696106400,19.60,18.80,30.78,32.22,31.85,34.20,74,55.8,1022.27
156051,1696042800,16.00,14.80,25.66,26.64,25.70,26.69,65,63,1023.366
156051,1696054800,16.90,15.50,26.63,27.97,26.67,28.32,65.8,62,1022.174
156051,1696060200,15.50,15.00,25.55,27.20,25.57,27.31,65,62.6,1021.628
156051,1696047000,16.90,16.10,27.73,28.59,27.88,28.91,65.4,63,1022.986
156051,1696030200,17.00,15.50,26.85,28.07,26.96,28.31,66.4,62,1023.19
156051,1696088400,18.20,16.80,29.47,30.70,30.08,31.67,66.8,64,1024.476
156051,1696045800,15.70,14.50,25.72,26.86,25.73,26.95,65.2,63,1022.732
156051,1696024200,15.90,15.40,25.40,27.57,25.40,27.76,66.8,61,1023.028
156051,1696095600,20.00,18.90,31.44,33.01,32.97,35.57,68.8,62.4,1023.234
156051,1696090800,19.30,16.80,31.03,30.25,32.20,31.05,67,63.4,1024.498
156051,1696066200,18.40,16.60,29.53,30.58,30.00,31.10,64.2,62.8,1022.408
156051,1696046400,16.50,15.60,26.55,27.84,26.70,28.00,65.4,63,1022.914
156051,1696048800,16.30,15.00,26.86,27.69,26.96,27.88,65,63,1022.9
156051,1696056600,16.20,15.00,26.10,27.71,26.13,27.85,65.4,62,1021.948
156051,1696036800,16.60,15.90,26.46,28.19,26.50,28.38,66.4,63,1023.91
156051,1696026000,15.40,15.10,24.43,26.67,24.43,26.72,66.8,61,1023.022
156051,1696105800,19.80,18.30,31.34,31.50,32.71,33.10,74,56,1022.316
156051,1696097400,19.90,18.50,30.65,31.75,32.04,33.47,69.4,60.8,1022.95
156051,1696091400,19.00,17.30,30.53,30.86,31.56,31.95,67,63,1024.392
156051,1696089600,17.80,15.70,28.86,29.57,29.32,30.35,66.8,64.2,1024.392
156051,1696065000,19.50,17.80,31.22,32.91,32.49,34.56,64,62.2,1022.274
156051,1696057800,15.80,15.00,25.20,27.27,25.24,27.43,65,63,1021.71
156051,1696041600,14.70,13.90,23.27,25.24,23.29,25.25,65.8,63,1023.458
156051,1696062000,16.30,15.30,26.67,28.11,26.70,28.44,65,62,1021.822
156051,1696065600,18.20,16.90,29.39,31.27,29.92,32.18,64,63,1022.29
156051,1696107000,19.40,17.90,30.37,31.14,31.51,32.60,74,56.4,1022.162
156051,1696022400,16.50,15.10,25.93,27.98,25.96,28.09,67,60.6,1023.256
156051,1696092600,19.50,18.40,31.43,31.84,32.88,33.44,67.2,63,1023.964
156051,1696087800,19.50,16.90,30.79,30.73,31.91,31.73,66,64.2,1024.486
156051,1696077600,16.10,14.30,26.33,27.25,26.36,27.26,64,65,1024.316
156051,1696039200,14.30,13.40,22.75,24.14,22.75,24.14,66,63.2,1023.662
156051,1696054200,16.90,15.80,27.54,28.55,27.63,28.82,65.4,62,1022.374
156051,1696040400,13.90,12.80,22.00,22.97,22.00,22.97,65.8,64,1023.522
156051,1696035600,17.10,15.90,27.04,28.97,27.13,29.34,66,63.2,1023.558
156051,1696041000,13.50,12.80,22.09,23.61,22.09,23.61,66,63.4,1023.49
156051,1696090200,18.60,17.00,30.16,30.78,30.97,31.78,67,64.2,1024.496
156051,1696038600,14.40,14.00,22.95,25.53,22.95,25.56,65.8,63.4,1023.454
156051,1696044000,15.80,14.80,25.50,27.61,25.52,27.85,65,63,1023.276
156051,1696037400,16.10,15.70,25.78,28.08,25.78,28.30,66,63.6,1023.872
156051,1696027200,15.80,14.90,25.51,26.88,25.51,27.03,66.8,62,1022.974
156051,1696105200,19.40,18.30,30.60,31.85,31.78,33.57,74,56,1022.374
156051,1696063200,18.00,16.10,29.87,30.48,30.40,31.21,64,62,1021.958
156051,1696030800,17.50,17.10,27.88,30.16,28.07,31.04,66,62.2,1023.308
156051,1696096200,18.60,17.10,29.70,30.52,30.52,31.57,68.2,61.8,1023.142
156051,1696069200,19.30,17.90,31.14,32.49,32.49,33.94,64.4,62,1022.896
156051,1696051800,15.70,14.40,25.47,25.97,25.49,26.03,65,63,1022.744
156051,1696034400,17.60,17.00,28.64,29.58,28.98,30.17,66.4,63,1023.63
156051,1696063800,18.60,16.70,30.49,31.13,31.41,31.82,64,62.4,1021.954
156051,1696050000,16.20,14.80,25.82,26.36,25.85,26.49,65.4,62.4,1022.768
156051,1696102200,20.80,19.40,32.29,32.91,34.23,35.33,73,55.6,1022.278
156051,1696074000,19.50,17.10,31.37,31.45,32.70,32.43,64,64,1024.082
156051,1696050600,16.20,14.70,25.93,26.82,25.94,26.90,65,63,1022.822
156051,1696026600,16.10,15.10,25.20,27.16,25.23,27.32,67,61.8,1023.186
156051,1696058400,16.70,15.00,27.19,27.94,27.29,28.13,65.2,62,1021.568
156051,1696036200,17.00,15.70,27.88,28.53,28.01,28.79,66,63.6,1023.912
156051,1696043400,15.60,15.00,25.52,27.77,25.55,27.94,65,63,1023.374
156051,1696067400,18.60,16.90,30.25,31.67,31.12,32.68,64.4,62.4,1022.42
156051,1696089000,17.90,16.20,28.72,29.99,29.05,30.68,66.6,64,1024.42
156051,1696095000,20.50,20.10,32.52,33.61,34.58,36.52,68,62.8,1023.36
156051,1696075800,17.20,15.70,27.30,29.85,27.59,30.23,63.8,65,1024.178
156051,1696060800,15.60,14.80,25.17,27.15,25.17,27.23,65,62.6,1021.658
156051,1696053000,16.00,14.40,25.97,27.01,26.02,27.10,65.8,62.8,1022.616
156051,1696059000,15.90,15.10,26.05,27.80,26.07,27.87,65,62,1021.558
156051,1696044600,15.30,14.00,24.73,26.16,24.73,26.16,65,63,1023.228
156051,1696084200,15.20,13.60,24.04,25.03,24.06,25.04,65.8,65,1024.49
156051,1696072800,20.40,18.00,32.23,33.20,34.04,35.03,64.2,63,1023.898
156051,1696035000,17.10,16.00,27.44,28.98,27.59,29.36,66.2,63,1023.68
156051,1696101000,19.90,19.00,30.89,32.15,32.12,34.21,72.8,57.2,1022.248
156051,1696099200,20.40,19.10,31.96,32.10,33.78,34.18,71,59,1022.56
156051,1696078200,15.90,14.30,25.45,26.92,25.47,26.96,64,65,1024.38
156051,1696082400,15.20,14.00,25.33,26.19,25.36,26.29,64.8,65.2,1024.73
156051,1696081200,13.60,12.50,22.47,22.84,22.48,22.85,65,65,1024.614
156051,1696038000,15.80,15.30,25.23,27.62,25.25,27.82,66,63.8,1023.802
156051,1696049400,16.10,14.80,25.86,27.61,25.93,27.86,65,62.6,1022.734
156051,1696031400,18.20,17.40,29.08,31.08,29.52,32.15,66.8,62,1023.432
156051,1696093800,20.60,19.10,32.32,33.19,34.36,35.80,67.8,63,1023.66
156051,1696101600,20.30,19.00,31.59,32.28,33.19,34.37,73,57,1022.2
156051,1696059600,15.90,14.30,25.43,26.72,25.44,26.79,65,62.6,1021.622
156051,1696051200,15.60,15.10,24.81,27.16,24.83,27.23,65,62.8,1022.808
156051,1696068600,18.80,16.90,30.37,30.86,31.26,31.66,64.4,63,1022.5
156051,1696024800,16.10,15.50,25.78,27.84,25.78,27.98,67,61.4,1023.324
156051,1696029000,15.60,14.90,24.62,27.00,24.64,27.05,67,62,1023.1
156051,1696098600,24.50,22.60,36.17,36.99,41.00,42.33,70.4,59,1022.69
156051,1696072200,20.00,18.10,31.71,32.85,33.21,34.54,64.4,62.8,1023.756
156051,1696092000,18.80,17.50,30.16,31.40,31.05,32.81,66.8,63,1024.168
156051,1696061400,16.30,14.90,25.88,27.51,25.92,27.61,65,62,1021.746
156051,1696064400,19.40,17.50,31.11,32.58,32.40,34.04,64,62.4,1022.086
156051,1696033800,18.70,17.70,29.30,31.15,29.75,32.28,67,62.6,1023.552
156051,1696032600,18.80,17.40,29.53,30.61,30.13,31.68,66.6,62,1023.438
156051,1696023000,16.00,15.20,25.94,27.38,25.94,27.46,67,60.2,1023.17
156051,1696100400,20.40,18.90,31.96,32.29,33.74,34.45,72,57.6,1022.368
156051,1696108800,18.90,17.60,29.93,31.07,30.60,32.39,74,57.6,1022.056
156051,1696085400,13.80,12.60,21.87,22.56,21.87,22.58,65.6,64.8,1024.54
156051,1696078800,14.80,13.50,23.96,24.68,23.96,24.68,64.8,64.8,1024.494
156051,1696073400,19.90,18.00,31.39,32.71,32.72,34.28,64,63.2,1023.97
156051,1696027800,15.40,14.90,24.75,26.94,24.75,26.99,67,62.8,1023.128
156051,1696094400,20.40,19.20,32.04,33.05,33.90,35.59,67.6,62.8,1023.28
156051,1696104600,19.40,18.70,30.69,31.95,31.78,33.88,74,56,1022.332
156051,1696084800,13.90,12.70,22.25,24.00,22.25,24.00,66,64.6,1024.594
156051,1696071000,19.20,18.20,30.84,32.50,32.03,34.06,64.8,62,1023.33
156051,1696071600,19.50,17.80,31.08,32.38,32.30,33.85,64.4,62.4,1023.532
156051,1696070400,19.80,18.00,31.61,32.56,33.12,33.99,64,62,1023.118
156051,1696029600,16.30,15.20,25.50,27.19,25.50,27.40,66.4,62,1022.832
156051,1696032000,18.70,17.20,29.49,30.48,29.89,31.35,67,62,1023.446
156051,1696107600,18.40,17.40,29.52,31.19,29.97,32.58,74,56,1022.09
156051,1696096800,18.50,17.60,30.14,30.96,30.98,32.16,69,61.4,1023.008
156051,1696081800,15.40,13.90,25.23,26.10,25.25,26.13,64.8,65,1024.734
156051,1696080600,12.40,11.80,19.18,20.86,19.18,20.86,64.6,65.2,1024.57
