sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
151502,1690291200,10.10,11.20,84.4,54.8,1016.384
151502,1690273200,7.90,9.00,72,68,1015.256
151502,1690301400,10.50,11.80,91.8,38.8,1016.078
151502,1690274400,8.40,8.90,72,68,1015.378
151502,1690261800,6.30,6.60,74,67,1015.344
151502,1690296000,9.60,10.90,86.8,47.8,1016.058
151502,1690279200,7.70,8.20,72,68.6,1015.588
151502,1690256400,7.20,7.30,75.4,65.2,1015.288
151502,1690257600,6.70,6.80,75,65.6,1015.508
151502,1690315200,10.40,11.60,89.4,44.6,1014.37
151502,1690306200,10.00,11.10,91,37.6,1014.912
151502,1690283400,7.80,8.70,75,66.6,1016.106
151502,1690305000,10.20,11.10,91.4,35.4,1015.096
151502,1690275000,8.60,8.80,72,68.2,1015.364
151502,1690297800,10.20,10.90,88.4,45.6,1016.004
151502,1690314600,10.40,11.80,90,42.6,1014.364
151502,1690264800,6.50,7.20,73,68,1015.238
151502,1690286400,7.90,9.20,78,61.2,1016.434
151502,1690297200,10.00,11.20,88,45.2,1016.202
151502,1690249800,8.80,9.20,80,59.6,1015.736
151502,1690304400,10.30,11.20,92,35.2,1015.238
151502,1690325400,11.20,12.30,81,55,1015.138
151502,1690278600,7.90,8.80,72,68,1015.476
151502,1690260000,6.20,7.00,74,65.8,1015.386
151502,1690272600,7.80,8.70,72.2,67.6,1015.364
151502,1690276200,8.20,8.90,72,68,1015.626
151502,1690228800,6.20,6.90,83,58.4,1016.078
151502,1690205400,9.90,10.80,85,52.2,1016.254
151502,1690234800,6.40,7.00,85,48,1014.886
151502,1690225800,6.50,7.50,77.2,64.6,1016.344
151502,1690210800,10.00,11.10,90,46.6,1016.118
151502,1690240800,8.30,9.10,84.2,50.6,1014.87
151502,1690208400,10.60,11.40,87,50,1016.246
151502,1690231800,6.00,6.60,84.4,50.2,1015.114
151502,1690230000,5.60,5.80,84,55.4,1015.846
151502,1690238400,7.50,8.10,84.6,51,1014.714
151502,1690212000,9.90,10.90,91,45.4,1015.924
151502,1690211400,9.70,10.90,90.6,45.2,1015.966
151502,1690233000,6.00,6.70,85,50,1015.22
151502,1690237800,7.60,8.00,84.6,51,1014.648
151502,1690392000,16.30,18.00,92.4,44,1015.138
151502,1690402800,16.80,18.30,94.2,39.6,1013.64
151502,1690393200,15.40,16.60,94,43.8,1014.748
151502,1690387800,12.50,14.20,89,50,1015.926
151502,1690351800,15.40,16.50,73,68.4,1015.316
151502,1690336200,12.80,14.70,76,63.8,1015.608
151502,1690339200,13.80,14.50,75,65,1015.514
151502,1690411800,19.40,21.40,91,44,1012.738
151502,1690343400,14.30,15.70,74,67,1015.58
151502,1690409400,18.90,20.90,91.6,43,1012.686
151502,1690348800,14.60,14.80,74,66.8,1015.646
151502,1690397400,15.80,17.40,96,41.2,1014.06
151502,1690383000,11.10,12.70,84,55,1017.312
151502,1690335600,13.50,14.90,76,63.2,1015.448
151502,1690360200,13.70,14.40,73,68,1015.844
151502,1690380600,13.00,14.00,80.4,58.8,1017.366
151502,1690333200,12.10,12.50,77,60.6,1015.334
151502,1690351200,14.80,15.60,73.4,68,1015.384
151502,1690334400,12.40,13.30,76,62.2,1015.422
151502,1690332000,12.00,13.30,77.4,58.4,1015.02
151502,1690434000,17.50,19.50,81,56,1012.198
151502,1690457400,13.80,15.10,81,60.4,1009.474
151502,1690431600,16.80,18.60,82,55,1012.238
151502,1690443000,18.50,19.80,81,57.8,1010.574
151502,1690426800,16.30,17.80,82.8,53,1012.426
151502,1690436400,18.20,19.90,81,56.4,1012.126
151502,1690453200,14.60,16.20,80,59,1009.882
151502,1690447800,16.80,18.00,81,57,1009.912
151502,1690433400,17.30,18.50,81,56,1012.228
151502,1690439400,18.60,20.10,80.4,58,1011.454
151502,1690443600,18.10,19.60,81,57.4,1010.424
151502,1690437600,18.90,20.00,81,57,1011.876
151502,1690438200,18.80,20.40,80.6,57.4,1011.78
151502,1690458600,13.90,15.90,81,61,1009.296
151502,1690449600,16.20,17.60,81,57.2,1010.048
151502,1690292400,9.60,11.20,84.6,51.6,1016.408
151502,1690284600,8.20,9.10,76,64.2,1016.17
151502,1690322400,11.70,12.90,82,56,1014.766
151502,1690258800,6.70,6.30,75,65.4,1015.506
151502,1690288200,8.80,9.10,79.8,59.4,1016.572
151502,1690254000,7.80,8.40,77,63.2,1015.098
151502,1690273800,8.10,8.70,72,68,1015.282
151502,1690263000,5.70,6.30,73.6,66,1015.178
151502,1690277400,8.10,8.70,71.6,68,1015.616
151502,1690306800,10.30,11.30,90.4,37.4,1014.962
151502,1690270200,7.70,8.60,73,68,1015.014
151502,1690261200,6.40,6.70,74,66.2,1015.318
