id,time_stamp,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b,temperature,humidity,pressure
151502,1680631800,1.80,2.10,2.50,3.04,2.50,3.04,64.4,40,1014.922
151502,1680607200,3.60,3.80,6.02,6.11,6.02,6.11,53.4,61.8,1015.458
151502,1680647400,1.70,1.90,2.38,2.45,2.38,2.45,59.6,51.8,1017.76
151502,1680627000,2.50,2.60,3.90,3.83,3.90,3.83,65,39,1015.482
151502,1680591600,2.30,2.10,3.17,3.32,3.17,3.32,57,44.4,1013.086
151502,1680648000,1.60,2.00,2.16,2.29,2.16,2.29,59,53,1017.91
151502,1680588600,2.60,2.80,4.20,4.27,4.20,4.27,58,41,1013.894
151502,1680574800,2.80,3.10,4.42,4.40,4.42,4.40,61.4,37,1013.462
151502,1680594000,2.30,2.40,3.46,3.28,3.46,3.28,56.6,47.2,1013.686
151502,1680616200,3.20,4.10,5.34,6.59,5.34,6.59,59,47,1016.14
151502,1680618600,3.60,3.70,6.03,5.69,6.03,5.69,60.8,43.2,1016.308
151502,1680615000,3.40,3.70,5.38,5.69,5.38,5.69,58.8,49.2,1016.168
151502,1680636600,2.10,2.10,2.85,2.82,2.85,2.82,63.2,44.2,1015.37
151502,1680649800,1.80,1.90,2.66,2.54,2.66,2.54,58.2,52,1018.29
151502,1680622200,2.60,3.00,3.90,4.47,3.90,4.47,63.4,38.6,1016.176
151502,1680621600,2.40,2.70,3.74,3.92,3.74,3.92,62.8,39,1016.118
151502,1680622800,2.20,2.60,3.14,3.79,3.14,3.79,63,39,1016.104
151502,1680610200,3.80,4.40,7.11,7.26,7.11,7.26,54,62,1015.7
151502,1680598800,4.80,5.10,8.94,8.52,8.94,8.52,55,56,1014.83
151502,1680601800,3.00,2.70,4.25,4.16,4.25,4.16,54,60,1014.99
151502,1680583800,2.90,3.00,4.44,4.42,4.44,4.42,58.8,40,1014.074
151502,1680624600,2.30,2.50,3.59,3.35,3.59,3.35,65.2,37,1016.01
151502,1680625800,2.40,2.70,3.46,3.74,3.46,3.74,65.2,37.2,1015.768
151502,1680601200,3.00,3.20,4.70,4.80,4.70,4.80,54,60,1014.87
151502,1680630600,2.30,2.30,3.22,3.15,3.22,3.15,64.6,39.2,1015.158
151502,1680640800,2.00,2.10,2.89,2.79,2.89,2.79,60,51,1016.182
151502,1680656400,3.10,3.50,5.21,5.42,5.21,5.42,56.8,49,1019.69
151502,1680665400,3.20,3.50,5.22,5.27,5.22,5.27,54,47,1021.296
151502,1680661200,2.90,3.10,4.59,4.71,4.59,4.71,54.4,47.6,1020.844
151502,1680679800,2.50,2.50,3.66,3.69,3.66,3.69,54.6,45.4,1021.734
151502,1680717600,2.90,3.10,4.73,4.84,4.73,4.84,61.2,38.4,1019.09
151502,1680685800,2.30,2.30,3.29,3.18,3.29,3.18,54,46,1022.288
151502,1680679200,2.50,2.70,3.82,3.98,3.82,3.98,54.6,45,1021.924
151502,1680673200,2.90,3.00,4.97,4.66,4.97,4.66,54.6,45.4,1021.524
151502,1680720000,3.10,3.60,5.13,5.37,5.13,5.37,61.2,39.8,1018.768
151502,1680728400,3.40,3.70,5.69,5.85,5.69,5.85,59.6,43.4,1016.992
151502,1680708600,3.20,3.30,5.16,5.00,5.16,5.00,61.2,42.8,1020.276
151502,1680729600,3.50,3.70,5.58,6.46,5.58,6.46,59,44.8,1016.794
151502,1680655200,2.20,2.40,3.24,3.20,3.24,3.20,56.8,50,1019.42
151502,1680655800,2.50,2.70,3.69,4.25,3.69,4.25,57,49,1019.746
151502,1680710400,2.80,3.30,4.33,5.15,4.33,5.15,59.4,42,1019.876
151502,1680670800,2.80,3.30,4.42,4.76,4.42,4.76,54,46.2,1021.416
151502,1680693000,2.70,2.80,4.31,4.09,4.31,4.09,53.6,46,1022.524
151502,1680666000,3.00,3.50,5.11,5.21,5.11,5.21,54,46.8,1021.402
151502,1680736200,3.60,3.60,5.79,6.45,5.79,6.45,60,51.2,1016.846
151502,1680673800,2.80,3.20,4.53,4.72,4.53,4.72,55,45,1021.63
151502,1680664200,3.20,3.50,5.21,5.58,5.21,5.58,54,47,1021.18
151502,1680699000,2.10,2.60,3.09,3.48,3.09,3.48,53.6,45,1022.088
151502,1680675600,2.90,3.10,4.72,4.92,4.72,4.92,54.4,45.4,1021.814
151502,1680725400,3.00,3.60,4.97,5.30,4.97,5.30,60.6,41,1017.764
151502,1680690600,2.70,2.80,4.35,4.43,4.35,4.43,54,45.8,1022.212
151502,1680504000,2.80,2.90,5.89,5.39,5.89,5.39,36,43.2,1018.226
151502,1680537000,1.70,1.80,2.27,2.43,2.27,2.43,54.6,23,1014.562
151502,1680515400,3.10,3.50,6.90,7.40,6.90,7.40,34.6,44.4,1017.868
151502,1680548400,3.40,3.90,5.31,5.68,5.31,5.68,64,23,1010.67
151502,1680559800,2.90,3.20,4.47,4.60,4.47,4.60,65,28,1008.748
151502,1680558600,2.60,2.80,4.05,3.88,4.05,3.88,65.8,27,1008.596
151502,1680510600,3.20,3.50,7.24,6.94,7.24,6.94,35,45.4,1017.616
151502,1680520800,2.40,3.20,4.84,5.95,4.84,5.95,37.8,39.2,1019.332
151502,1680530400,1.70,2.10,2.17,2.59,2.17,2.59,48.4,23.4,1017.018
151502,1680512400,3.10,3.50,6.51,6.97,6.51,6.97,34.4,45.2,1017.238
