sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
151502,1675137600,2.30,2.70,35.4,61,1019.338
151502,1675141800,4.80,5.00,36.6,57.6,1018.95
151502,1675150800,3.70,3.90,37.8,57,1019.318
151502,1675165200,5.30,6.10,36.2,54.2,1020.406
151502,1675156800,3.60,3.60,38,55,1019.04
151502,1675149000,3.60,3.70,36.8,56.8,1019.188
151502,1675161600,3.70,4.20,38,54,1019.91
151502,1675148400,3.60,3.90,37,56.6,1019.274
151502,1675166400,5.70,5.70,35.8,55,1020.836
151502,1675136400,3.20,3.70,37,60.4,1019.232
151502,1675151400,3.80,4.00,37.6,57,1019.518
151502,1674939000,4.00,3.90,51,32.4,1020.576
151502,1674923400,3.70,4.80,50,31,1016.747
151502,1674927000,1.90,2.20,50.2,31,1018.706
151502,1674932400,1.80,2.10,53.5,29,1018.942
151502,1674928800,1.90,2.20,51,30,1018.736
151502,1674999600,9.60,10.70,39,55.6,1020.854
151502,1674976800,7.90,9.20,34.8,55.4,1024.8
151502,1674968400,7.80,8.30,37,53,1024.6
151502,1674957000,5.50,6.00,41.6,47.2,1024.122
151502,1674975000,7.90,9.00,34.8,56,1024.634
151502,1675005000,7.10,7.40,41.6,53.2,1019.688
151502,1674958800,5.30,6.20,40,49.2,1024.346
151502,1675024200,5.60,6.00,50,43,1015.02
151502,1674997800,9.20,10.90,36.6,57.8,1020.9
151502,1674965400,7.40,7.80,38.2,52,1024.63
151502,1674979200,8.90,9.70,34,57,1024.634
151502,1675005600,7.10,8.10,42.2,52.4,1019.458
151502,1675008600,7.10,8.30,45,49,1018.736
151502,1675017600,6.70,7.20,49.6,44.4,1015.482
151502,1675024800,5.50,6.20,50,43,1015.162
151502,1675020600,6.60,7.10,51.4,42,1015.13
151502,1674978000,8.00,9.10,34.6,56.2,1024.806
151502,1675021800,5.90,6.60,51,42.8,1015.024
151502,1675018200,6.60,6.80,50,44,1015.338
151502,1674952200,6.30,7.00,44,42.6,1023.294
151502,1675030200,5.50,6.30,49,44.6,1015.912
151502,1674959400,5.80,5.90,39.8,49.4,1024.498
151502,1674952800,6.10,6.60,44,42.6,1023.244
151502,1675031400,5.60,6.10,48.8,45,1015.802
151502,1675029600,5.90,6.20,49,44,1015.84
151502,1675066800,5.10,5.20,42.8,54,1019.828
151502,1675096800,5.80,6.30,42.4,45.4,1020.898
151502,1675044600,7.30,7.90,49,45.8,1016.746
151502,1675061400,3.90,4.10,44,61,1019.036
151502,1675039200,6.40,6.70,49,45,1015.968
151502,1675119600,8.50,9.50,39,58,1018.268
151502,1675087200,5.00,5.50,36.8,53,1021.086
151502,1675045200,7.10,7.50,49,46,1017.172
151502,1675119000,7.70,8.80,39.2,57,1018.364
151502,1675093200,5.50,5.70,40.6,48,1021.38
151502,1675060800,3.40,3.70,44.2,61.4,1018.812
151502,1675110000,6.80,7.70,41.8,49,1017.964
151502,1675041000,6.60,7.60,49,45,1015.776
151502,1675056000,8.00,8.70,46.8,50,1017.624
151502,1675062000,4.80,5.10,44,60,1019.098
151502,1675054200,6.60,7.00,47,49.2,1016.984
151502,1675055400,6.90,7.60,47,49,1017.43
151502,1675085400,5.50,6.10,37.2,54,1021.516
151502,1675037400,5.80,6.30,49,45,1015.734
151502,1675102800,6.80,7.20,42.4,45.6,1018.666
151502,1675131000,6.70,7.20,37.2,63,1019.376
151502,1675161000,3.70,4.00,38,53.8,1019.858
151502,1675131600,5.80,6.60,37.4,63.2,1019.478
151502,1675156200,3.30,3.80,38,55,1019.158
151502,1675158000,3.60,4.00,38,54.2,1019.34
151502,1675124400,8.80,9.30,39,61.2,1018.734
151502,1675149600,3.40,3.70,37,57,1019.402
151502,1675163400,4.40,5.10,35.8,54.4,1019.91
151502,1675162200,4.10,4.90,37.6,54,1019.924
151502,1675134000,4.60,5.20,37,63,1019.606
151502,1675164600,4.70,5.20,36.2,54,1020.284
151502,1674946800,5.90,6.20,46.4,39.4,1022.404
151502,1674948600,8.50,9.20,45.4,41,1023.026
151502,1674937200,1.80,1.70,53.333,28,1019.993
151502,1674927600,1.90,2.30,50.6,31,1018.714
151502,1674945000,6.90,8.10,47,37.6,1021.764
151502,1674938400,3.10,3.50,51.8,30.4,1020.474
151502,1674924600,2.20,2.60,51.2,32.4,1019.034
151502,1674925200,1.90,2.10,50.2,31.2,1018.872
151502,1674941400,4.50,4.50,49.8,35,1021.096
151502,1674929400,2.10,2.40,52,29.4,1018.696
151502,1674933000,1.80,1.90,53.25,27.75,1019.14
151502,1674970800,8.20,8.90,37,54,1024.534
151502,1674999000,9.30,10.40,38,56,1020.88
151502,1674993000,11.60,12.80,34,58,1022.814
151502,1675036200,6.10,6.80,49,45,1015.726
151502,1674997200,9.60,10.80,36,57.4,1021.02
151502,1674972600,7.70,8.50,36,54,1024.196
151502,1675014000,6.80,7.60,46,48,1016.322
151502,1674988200,9.10,9.70,33.8,58.2,1023.296
151502,1675027200,5.90,6.50,49.8,44,1015.212
151502,1674996000,11.00,12.00,35.8,57,1021.766
151502,1674984600,8.60,9.50,33.2,57.6,1023.87
151502,1675010400,6.90,7.90,45.8,47.8,1018.076
151502,1675015800,6.30,6.80,47.2,47,1015.912
151502,1675003800,7.70,8.30,40,53.8,1019.904
151502,1675013400,6.60,7.80,46,48,1016.646
151502,1674973200,7.60,7.90,36,54,1024.554
151502,1674961200,6.10,6.80,38.6,51.8,1024.646
151502,1674964800,7.00,7.90,38,52.6,1024.604
151502,1674962400,6.40,7.80,37.8,54,1024.726
151502,1675026600,5.80,6.30,49.8,44,1015.254
151502,1675012800,6.90,7.50,46,48,1017.104
151502,1674993600,13.40,15.30,34,58,1022.586
151502,1675006800,6.80,7.40,44,50.4,1019.262
151502,1675021200,6.40,7.00,51.2,42.2,1015.098
151502,1675030800,5.80,6.30,49,44.8,1015.788
151502,1675111800,6.70,7.70,40.8,50.6,1018.01
151502,1675093800,5.70,6.00,40.2,48,1021.442
151502,1675060200,3.20,3.80,45.4,60.4,1018.646
151502,1675108800,6.70,7.20,41.4,48.6,1017.55
151502,1675072200,5.00,5.30,38.8,57,1020.43
151502,1675086600,5.30,5.80,37,53,1021.392
151502,1675079400,4.10,4.70,37,57,1021.576
151502,1675082400,3.80,4.10,37.2,54.4,1021.436
151502,1675099200,6.30,7.10,43,44.6,1020.008
151502,1675086000,5.40,6.00,37.6,53.6,1021.5
151502,1675116000,6.20,6.70,38.8,57,1018.404
151502,1675098600,6.30,6.80,42.8,45,1020.296
151502,1675044000,7.00,7.60,49,45,1016.3
151502,1675077000,4.00,4.70,36,58,1021.09
151502,1675046400,7.10,7.60,49,46,1016.854
151502,1675113000,5.90,6.50,40,52,1018.264
151502,1675078800,4.20,5.20,36.2,57,1021.59
151502,1675094400,5.40,6.40,41,47.4,1021.138
151502,1675107000,6.40,7.00,42,46.8,1017.758
151502,1675052400,7.00,7.70,48,48.4,1016.916
151502,1675069800,4.70,5.40,40.2,55.2,1020.08
151502,1675038000,6.40,6.30,49,45,1015.808
151502,1675095000,5.80,6.50,40.8,47.6,1021.298
151502,1675089600,5.40,6.00,38,51.8,1021.738
151502,1675122600,9.70,10.50,39,59.8,1018.692
151502,1675105800,6.70,7.50,42.4,46,1018.066
151502,1675098000,6.20,6.70,41.8,45.8,1020.706
151502,1675135800,3.30,3.40,37.2,60.4,1019.232
151502,1675144200,4.40,4.80,37,56,1018.766
151502,1675145400,4.40,4.60,37,56,1018.902
151502,1675165800,5.40,5.80,35.2,54.6,1020.53
151502,1675154400,3.40,3.90,38,56,1019.276
151502,1675147800,3.70,3.90,37,56,1019.29
151502,1675146000,4.30,4.50,36.6,56,1019.03
151502,1675126200,5.80,6.40,38,61,1018.69
151502,1675160400,3.50,3.90,38,53.4,1019.824
151502,1675134600,4.00,4.40,37.6,62.2,1019.474
151502,1675143600,4.70,4.90,37,56.8,1018.904
151502,1675152600,4.10,4.00,38,57,1019.38
151502,1675125600,5.60,6.00,38,61.2,1018.788
151502,1675133400,4.60,4.80,37,63,1019.494
151502,1675127400,5.20,5.70,38,61,1018.966
151502,1675128600,6.20,6.70,38,62.4,1019.308
151502,1675162800,4.70,5.40,37,54,1020.09
151502,1675167000,5.60,6.30,35.8,54.6,1021.092
151502,1674936600,1.60,2.00,53,27.8,1019.702
151502,1674924000,3.60,4.40,52.333,33.333,1019.033
151502,1674933600,2.20,2.50,52.4,28,1019.222
151502,1674925800,1.90,2.40,49.6,31,1018.634
151502,1674931200,1.90,2.10,52.2,29.2,1018.74
151502,1674937800,1.90,1.80,52.5,28,1020.22
151502,1674934800,1.70,1.90,54,27,1019.272
151502,1674954600,6.00,6.30,43.2,44.8,1023.672
151502,1675035600,6.10,6.30,49,44.6,1015.632
151502,1675018800,6.70,7.30,50.6,43.6,1015.196
151502,1674991200,10.40,11.50,34,58,1022.965
151502,1674984000,8.70,9.70,34,57.6,1023.902
151502,1675023600,5.60,6.50,50,43,1015.026
151502,1674975600,7.60,8.40,35,56.2,1024.636
151502,1675023000,5.80,6.20,50.4,43,1014.926
151502,1675020000,6.80,7.40,51.4,42.2,1015.27
151502,1674995400,11.00,13.00,35.6,57,1021.976
151502,1674994200,13.30,14.50,34.4,58,1022.396
151502,1674974400,8.50,9.30,35,55.6,1024.548
151502,1674978600,8.60,9.20,34.2,56.4,1024.714
151502,1674976200,8.10,8.90,34.6,56,1024.648
151502,1675016400,6.20,7.00,48.2,46,1015.764
151502,1675000200,9.70,10.40,39.4,54.6,1020.948
151502,1674998400,9.50,10.40,37.8,57,1021.044
151502,1674958200,5.20,6.00,40.6,48.2,1024.236
151502,1675004400,7.30,8.00,40.8,54,1019.724
151502,1675081800,3.80,4.50,37,55,1021.18
151502,1675063200,4.90,5.80,44,56.8,1019.514
151502,1675103400,6.20,7.00,42,46,1018.59
151502,1675117200,7.20,7.70,39,57.6,1018.196
151502,1675096200,5.60,6.30,42,46.2,1021.246
151502,1675038600,6.10,6.60,49,45,1015.852
151502,1675073400,4.60,4.80,37.6,58.2,1020.616
151502,1675047000,7.10,7.60,48.8,46,1016.608
151502,1675095600,6.10,6.70,41,47.2,1021.242
151502,1675099800,6.30,6.60,43.6,44.4,1019.624
151502,1675077600,4.40,4.70,36,58,1021.306
151502,1675057200,7.80,8.50,47,51,1017.454
151502,1675070400,4.80,5.40,40,55.4,1020.02
151502,1675117800,7.30,8.10,39,57,1018.196
151502,1675072800,4.30,4.90,38,57.8,1020.636
151502,1675113600,6.00,6.40,39,53,1018.502
151502,1675059000,5.50,6.10,47,56.6,1018.252
151502,1675057800,6.50,7.40,47,52,1017.58
151502,1675107600,6.70,7.30,42,47,1017.69
151502,1675036800,6.00,6.50,49,45,1015.796
151502,1675091400,5.20,5.90,39,50.2,1021.442
151502,1675071000,4.70,5.30,39.6,55.4,1019.922
151502,1675101600,6.30,6.90,42.6,44.8,1018.954
151502,1675041600,6.90,7.50,49,45,1015.666
151502,1675105200,6.70,6.90,42,46,1018.24
151502,1675101000,6.00,6.90,43.8,44,1019.146
151502,1675097400,6.10,6.50,42,45.4,1020.888
151502,1675048200,7.20,7.80,49,46,1016.934
151502,1675058400,6.10,6.70,47,54.4,1017.93
151502,1675074600,4.30,4.60,36.6,59,1020.808
151502,1675129800,6.90,7.50,37.8,62,1019.036
151502,1675135200,4.10,4.40,38.2,60.8,1019.288
151502,1675138200,2.50,2.90,36,60.8,1019.056
151502,1675167600,5.50,6.00,36,54.6,1021.196
151502,1675138800,2.80,2.90,36.6,60,1018.88
151502,1675143000,4.70,5.10,37,57.4,1018.92
