sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
151502,1680706800,2.90,3.10,60.6,45,1020.582
151502,1680665400,3.20,3.50,54,47,1021.296
151502,1680661200,2.90,3.10,54.4,47.6,1020.844
151502,1680724200,3.30,3.70,60,41.8,1017.832
151502,1680668400,2.90,3.30,54,46,1021.238
151502,1680732600,3.70,4.00,59.8,47,1017.012
151502,1680685800,2.30,2.30,54,46,1022.288
151502,1680735600,3.50,4.00,59.333,51.333,1016.933
151502,1680732000,3.40,4.40,59.8,46.2,1016.856
151502,1680658200,2.90,3.00,55,48,1020.036
151502,1680712800,2.80,3.10,62,38.2,1019.502
151502,1680729600,3.50,3.70,59,44.8,1016.794
151502,1680707400,3.10,3.50,60.4,44.8,1020.354
151502,1680693600,2.80,3.10,53,46.6,1022.668
151502,1680658800,2.90,3.00,55,48,1020.274
151502,1680677400,2.70,2.80,55,45,1021.97
151502,1680715200,2.70,3.10,62,37.2,1019.32
151502,1680723000,3.10,3.70,61,42,1018.378
151502,1680617400,3.40,3.80,60,44.6,1016.104
151502,1680624000,2.50,2.60,65,37.2,1016.17
151502,1680625200,2.30,2.50,65.8,36.8,1015.826
151502,1680647400,1.70,1.90,59.6,51.8,1017.76
151502,1680627000,2.50,2.60,65,39,1015.482
151502,1680640200,1.90,1.70,60.2,50.6,1016.056
151502,1680612600,5.90,6.20,57.4,57.4,1015.854
151502,1680618600,3.60,3.70,60.8,43.2,1016.308
151502,1680652200,2.00,2.20,57,50.2,1018.616
151502,1680644400,1.90,1.90,60.2,50,1017.1
151502,1680641400,2.40,2.60,60,51,1016.3
151502,1680651000,1.60,2.30,57.6,51,1018.282
151502,1680632400,1.90,2.30,64.2,40.2,1014.814
151502,1680750000,3.40,4.00,55,62.2,1018.512
151502,1680765600,2.80,3.10,54,69,1016.114
151502,1680804600,5.10,5.80,69.6,50.2,1017.198
151502,1680757200,2.50,2.60,54,64,1017
151502,1680742800,4.30,5.00,58,55,1018.162
151502,1680792600,7.30,7.80,65.8,59.2,1017.022
151502,1680777000,6.60,7.30,55.8,69,1015.94
151502,1680814200,2.70,3.00,61,54.2,1018.62
151502,1680790200,7.20,7.90,64,61.4,1017.558
151502,1680789000,7.30,8.00,63,63,1017.274
151502,1680756000,2.50,2.90,54,63.2,1017.524
151502,1680817800,2.80,3.10,61,59.6,1019.498
151502,1680807000,3.40,3.70,66,50.8,1018.128
151502,1680805800,4.90,5.20,69.2,50.8,1017.578
151502,1680743400,4.20,4.80,57.4,55,1018.108
151502,1680753000,2.50,3.10,54,64,1018.222
151502,1680741600,3.80,4.80,58.2,57,1017.798
151502,1680775200,6.30,6.60,55.6,70.4,1015.928
151502,1680748800,3.80,4.40,55,63,1018.624
