sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
151502,1684390800,2.20,2.50,42,54,1020.25
151502,1684415400,3.20,3.80,57.6,35.4,1024.41
151502,1684378200,1.70,1.90,51.4,31,1017.918
151502,1684400400,2.20,2.40,41,57,1021.576
151502,1684449600,1.80,1.80,69,21,1021.032
151502,1684375800,1.50,1.30,52.8,28,1017.04
151502,1684452000,2.00,2.20,68,21.8,1021.082
151502,1684430400,1.50,1.40,68,19.6,1023.28
151502,1684371000,1.40,1.60,56,22.8,1014.728
151502,1684381800,1.70,1.80,47.8,41.2,1018.948
151502,1684432200,1.40,1.50,72,21,1023.12
151502,1684404000,4.30,4.90,41.4,56.4,1022.404
151502,1684431600,1.40,1.30,70.4,21.2,1023.168
151502,1684447800,1.70,1.70,70,21.4,1020.986
151502,1684389000,3.90,4.30,43,52.6,1019.974
151502,1684432800,1.40,1.50,72.8,19.6,1023.048
151502,1684420200,1.70,1.80,63,29.8,1024.324
151502,1684440000,1.40,1.40,73,19.4,1021.59
151502,1684398000,2.10,2.20,41,56,1021.47
151502,1684375200,1.40,1.70,53,27.4,1016.812
151502,1684449000,1.60,1.60,69.4,21.4,1021.038
151502,1684376400,1.40,1.40,52,28,1017.16
151502,1684419000,1.80,1.60,62,31.2,1024.41
151502,1684438200,2.00,2.20,73.6,18.4,1022.004
151502,1684422600,1.60,1.80,63.2,24.8,1024.152
151502,1684307400,1.40,1.50,54,44.8,1002.884
151502,1684325400,1.60,2.00,53.6,36,1006.806
151502,1684318800,1.70,1.80,52.6,47.2,1005.324
151502,1684365000,1.30,1.40,59,18,1012.296
151502,1684357800,1.30,1.20,61,17,1010.636
151502,1684349400,1.60,1.70,62.6,20.8,1009.132
151502,1684336200,1.80,2.10,57.6,27.4,1008.514
151502,1684282800,3.10,3.50,78.4,16,995.688
151502,1684364400,1.10,1.30,59,18,1012.23
151502,1684289400,5.00,5.50,73.8,26.4,997.13
151502,1684295400,2.20,2.30,60.6,45.8,999.402
151502,1684322400,2.10,1.90,52.2,37.2,1006.18
151502,1684333800,1.70,1.90,56.4,29,1008.328
151502,1684313400,1.60,1.70,54,43,1004.106
151502,1684308600,1.40,1.60,53,44.8,1003.142
151502,1684345800,1.70,1.70,61.4,21.4,1009.084
151502,1684366800,1.30,1.20,58,18,1012.766
151502,1684281600,2.90,3.10,79.4,15,995.762
151502,1684328400,1.60,1.80,53.6,35.4,1007.496
151502,1684358400,1.20,1.40,60.6,17,1010.924
151502,1684323600,1.70,1.80,53.2,37,1006.426
151502,1684334400,1.70,1.90,57,28,1008.176
151502,1684245000,2.30,2.50,75,29.8,1004.478
151502,1684269600,2.10,2.70,86,13,996.108
151502,1684279200,2.50,2.90,80.2,14,995.554
151502,1684244400,2.40,2.60,74.6,31.2,1004.69
151502,1684248000,2.50,2.80,78,27.4,1003.452
151502,1684485000,7.50,8.50,55.6,57.2,1023.592
151502,1684479600,3.10,3.30,56,55,1023.528
151502,1684483800,8.50,9.60,55,58,1023.538
151502,1684480200,2.80,3.50,56,55,1023.512
151502,1684474800,3.10,3.20,56.8,50,1023.532
151502,1684471800,2.90,2.90,58,47,1023.654
151502,1684464600,2.50,2.80,60,38.2,1023.154
151502,1684456800,2.10,2.00,63,27.6,1021.476
151502,1684485600,6.30,7.10,55.4,57.4,1023.56
151502,1684457400,2.20,2.40,62,28,1021.65
151502,1684492200,2.80,3.10,56.8,57.6,1023.976
151502,1684474200,2.80,2.90,57,49.6,1023.764
151502,1684463400,2.50,2.70,61,36.6,1023.102
151502,1684427400,1.30,1.50,66,20.8,1023.672
151502,1684435200,1.20,1.40,73,18.2,1022.684
151502,1684384200,1.60,1.80,45.2,46.8,1019.544
151502,1684407000,4.40,5.00,47.6,51,1023.078
151502,1684423800,1.30,1.40,64.6,24.6,1024.064
151502,1684437000,1.30,1.40,74,19.6,1022.226
151502,1684416000,2.80,2.80,59,34.8,1024.422
151502,1684426200,1.20,1.40,65,21,1023.756
151502,1684448400,1.50,1.70,69.6,21.4,1021.1
151502,1684392600,6.30,7.40,41.2,56,1020.432
151502,1684378800,1.70,1.90,51,32.8,1018.126
151502,1684441200,1.30,1.50,73,20.2,1021.49
151502,1684423200,1.50,1.60,64,25.4,1024.122
151502,1684396800,3.10,3.40,41,57.2,1021.146
151502,1684452600,2.20,2.40,68,22,1021.116
151502,1684386000,1.80,1.80,44,49,1019.786
151502,1684444800,2.90,3.10,71,21,1021.266
151502,1684440600,1.40,1.50,73,19.8,1021.5
151502,1684444200,4.40,4.80,71.2,20.8,1021.298
151502,1684404600,3.70,4.40,41.4,56.8,1022.598
151502,1684410000,5.70,6.70,50.6,46.6,1023.558
151502,1684437600,1.30,1.50,74.4,18.6,1022.118
151502,1684408800,4.60,5.60,49.6,47.8,1023.29
151502,1684417800,2.10,2.50,61,31.8,1024.312
151502,1684424400,1.30,1.40,64.4,22.4,1023.998
151502,1684294200,2.70,3.20,62.8,42.8,999.042
151502,1684333200,1.80,1.90,56.2,29.4,1008.116
151502,1684304400,1.70,1.80,54.2,47.2,1002.408
151502,1684339200,1.60,1.80,58.2,24,1008.746
151502,1684356600,1.20,1.50,61,17,1010.302
151502,1684301400,2.20,2.30,55,53.2,1002.032
151502,1684314600,1.60,1.60,53,42.8,1004.326
151502,1684359000,1.00,1.10,60.2,17,1011.03
151502,1684360800,1.00,1.20,60,17,1011.354
151502,1684290600,4.40,4.70,73,27,997.238
151502,1684293000,3.30,3.90,66.8,36.8,998.502
151502,1684359600,1.20,1.10,60.2,17,1011.084
151502,1684317600,1.60,1.50,51.8,48.4,1004.982
151502,1684351200,1.40,1.40,61.6,19.4,1009.524
151502,1684360200,1.00,1.20,60,17,1011.254
151502,1684299600,2.10,2.30,55.8,52.6,1001.476
151502,1684310400,1.80,2.10,53.4,43.8,1003.608
151502,1684320600,1.80,1.90,52.2,39.2,1005.892
151502,1684365600,1.20,1.30,58.4,18,1012.498
151502,1684314000,1.60,1.70,53.4,43,1004.29
151502,1684326600,2.00,2.20,54,35.4,1007.064
151502,1684344600,1.80,1.90,61,22,1009.054
151502,1684302600,2.00,2.20,55.8,51.6,1002.278
151502,1684275600,2.60,2.80,82,13,995.744
151502,1684267200,2.20,2.40,87.6,15,996.22
151502,1684270200,2.30,2.50,86,12.8,995.934
151502,1684243200,2.40,2.70,72.4,32.4,1005.006
151502,1684255800,3.60,4.30,84.2,17.8,999.798
151502,1684271400,2.50,2.60,84.2,11,996.048
151502,1684253400,2.70,2.90,82.8,23.2,1001.184
151502,1684260000,2.90,2.90,88.4,15.8,998.274
151502,1684274400,2.70,2.90,83,13,995.598
151502,1684251600,2.30,2.50,81.4,26,1002.094
151502,1684488600,3.10,3.40,55,58.4,1023.798
151502,1684470000,2.70,2.70,58,45.2,1023.65
151502,1684461600,2.40,3.10,61.2,33.6,1022.706
151502,1684459800,2.90,2.90,61.8,30.6,1022.334
151502,1684494000,2.60,2.70,60,53.6,1024.368
151502,1684482600,4.70,5.00,55,57,1023.59
151502,1684497600,2.80,2.90,62,51,1024.156
151502,1684481400,3.10,3.40,56,56,1023.59
151502,1684472400,2.70,3.10,58,48,1023.722
151502,1684496400,2.60,3.00,61,53,1024.216
151502,1684464000,2.50,2.70,60.6,37.2,1023.162
151502,1684380000,3.30,3.40,49.8,36.4,1018.53
151502,1684428600,1.30,1.40,68.6,22,1023.578
151502,1684368600,1.20,1.20,57,19.2,1013.444
151502,1684429200,1.20,1.40,68.2,20,1023.55
151502,1684402800,2.00,2.60,41,55.8,1022.064
151502,1684392000,2.10,2.30,41.8,55,1020.378
151502,1684370400,1.70,1.90,55.6,21.8,1014.078
151502,1684425600,1.20,1.20,65.2,21.6,1023.926
151502,1684403400,4.20,4.90,41.2,55.4,1022.202
151502,1684374000,1.10,1.30,52.8,27.2,1016.36
151502,1684382400,1.70,1.80,47,42.6,1019.098
151502,1684433400,1.50,1.70,73,20.4,1022.926
151502,1684393800,3.80,4.40,41,56.6,1020.546
151502,1684439400,1.40,1.40,73,19,1021.712
151502,1684383600,1.60,1.70,45.8,46,1019.41
151502,1684401000,2.40,2.70,41,57,1021.66
151502,1684434000,1.10,1.40,73,19.2,1022.832
151502,1684453200,2.10,2.50,67.4,22,1021.088
151502,1684372200,1.30,1.50,54.8,25.8,1015.38
151502,1684450200,1.80,1.70,69,21.2,1021.076
151502,1684412400,5.10,5.70,52,42.4,1024.154
151502,1684453800,2.20,2.40,66.8,23.2,1021.092
151502,1684434600,1.20,1.40,73.6,19,1022.764
151502,1684379400,2.90,3.50,50.4,35.2,1018.334
151502,1684421400,1.50,1.40,63.4,28.4,1024.14
151502,1684357200,1.10,1.10,61,17,1010.446
151502,1684315200,1.50,1.70,53,42.8,1004.382
151502,1684353000,1.40,1.40,61.8,18.4,1009.556
151502,1684342800,1.50,1.60,59.4,22.6,1009.124
151502,1684335000,2.10,2.10,57.2,28.2,1008.28
151502,1684330200,1.60,1.80,57.2,32.2,1007.7
151502,1684341600,1.50,1.70,59,23.8,1008.988
151502,1684362000,1.30,1.50,59.8,17,1011.538
151502,1684354800,1.30,1.30,61,18,1009.886
151502,1684351800,1.30,1.30,61.4,18.8,1009.442
151502,1684347600,1.60,1.90,60,22.2,1009.126
151502,1684306800,1.40,1.50,53.8,44.8,1002.748
151502,1684305000,1.50,1.60,54,46.4,1002.504
151502,1684350000,1.40,1.40,61.4,20.2,1009.262
151502,1684300200,2.40,2.40,55,53.6,1001.798
151502,1684284600,5.70,5.70,77,20.4,996.372
151502,1684285800,5.40,6.00,76,22,996.584
151502,1684296000,2.00,2.20,59.8,47.4,999.6
151502,1684302000,2.30,2.40,55.4,52.6,1002.12
151502,1684294800,2.50,2.90,61.4,44.4,999.184
151502,1684297200,1.60,1.70,58.4,49.4,1000.246
151502,1684340400,1.50,1.80,58.2,24.4,1008.844
151502,1684329600,1.70,1.60,55.8,33.8,1007.644
151502,1684278000,2.70,3.00,81.8,14,995.634
151502,1684273800,2.20,2.30,83.2,12.6,995.584
151502,1684272600,2.40,2.60,83.6,12,995.832
151502,1684263600,2.50,3.20,87.4,12.8,997.094
151502,1684246800,2.70,2.80,77.2,29.4,1003.764
151502,1684249200,2.30,2.60,79,27,1003.028
151502,1684258800,2.90,3.00,87,16.2,998.666
151502,1684264800,2.50,2.80,87.2,12.6,996.758
151502,1684254600,3.40,3.80,83.8,23,1000.572
151502,1684270800,2.30,2.60,84.8,11.2,995.94
151502,1684267800,2.30,2.40,87.4,14.4,996.19
151502,1684266600,2.30,2.60,87.8,14.2,996.346
151502,1684257000,3.20,3.70,83.8,15.4,999.32
151502,1684255200,3.90,4.50,83.4,17.6,1000.188
151502,1684269000,2.40,2.70,86.2,13.2,996.262
151502,1684264200,2.60,2.80,87,13,996.798
151502,1684248600,2.50,2.80,78.8,26.6,1003.262
151502,1684466400,2.40,2.70,59.8,40.2,1023.368
151502,1684497000,2.70,3.20,61.6,52,1024.12
151502,1684462800,2.60,2.60,61,35.8,1023.016
151502,1684483200,7.40,8.40,55,58,1023.518
151502,1684493400,2.70,2.90,58.8,55,1024.244
151502,1684477200,3.00,3.30,56.2,53,1023.524
151502,1684465200,2.40,2.90,59.8,39,1023.098
151502,1684447200,1.60,1.70,70,21.4,1021.086
151502,1684451400,2.10,2.10,68.6,21.2,1021.118
151502,1684425000,1.20,1.60,65,22.8,1023.972
151502,1684395000,2.30,2.50,41,57,1020.784
151502,1684369800,2.30,2.30,56.6,21,1014.108
151502,1684419600,1.60,1.80,62.6,31,1024.368
151502,1684410600,5.60,6.90,51,45,1023.714
151502,1684405200,2.70,2.90,42.2,56.4,1022.664
151502,1684383000,1.60,1.50,46,44.8,1019.26
151502,1684450800,2.00,2.00,69,21,1021.052
151502,1684387800,2.10,2.40,43.2,51.4,1019.932
