sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
151502,1686856800,8.70,10.00,86,32.8,999.752
151502,1686852600,8.70,9.70,84,34.8,1000.122
151502,1686850800,8.60,9.50,83.6,36.8,1000.402
151502,1686841800,7.60,8.20,75.6,50.8,1000.45
151502,1686836400,5.90,6.70,73.4,53.6,999.662
151502,1686862200,10.10,11.90,85.6,32.6,999.874
151502,1686869400,8.50,9.70,82,36,1000.72
151502,1686873000,8.00,9.10,81,36.2,1001.41
151502,1686843600,6.80,7.40,77.2,45.8,1000.68
151502,1686855000,8.30,9.40,85.6,34.4,999.944
151502,1686863400,9.60,10.60,84.4,31.8,1000.146
151502,1686867600,8.60,10.00,82.8,35.4,1000.414
151502,1686840600,7.30,8.60,74.4,50.8,1000.118
151502,1686868200,8.60,9.80,82.2,35.8,1000.51
151502,1686870600,9.60,10.70,82,36,1000.972
151502,1686859200,10.40,11.50,87.8,33,999.794
151502,1687030800,5.90,7.10,73.6,47.6,1002.8
151502,1687011600,22.90,26.60,71.6,56.6,1002.72
151502,1687008000,21.60,24.70,70.6,61.8,1003.048
151502,1687001400,12.60,14.80,67.2,70.8,1003.062
151502,1686975600,16.30,18.80,67.8,70,1003.484
151502,1686989400,17.40,20.50,68,68.8,1002.628
151502,1687044600,7.50,9.00,69,62.4,1003.736
151502,1687018800,14.90,16.50,73.6,50,1002.714
151502,1686972600,16.30,19.20,69,70,1004.152
151502,1686985800,15.90,19.00,68,68.8,1002.48
151502,1686979200,15.50,18.70,67,70,1003.086
151502,1687010400,23.80,26.60,72,59.2,1002.776
151502,1687029000,7.30,8.40,73,49.4,1002.888
151502,1687008600,21.80,25.30,71,61.6,1003.02
151502,1686987000,16.00,18.60,68,68.8,1002.494
151502,1686978000,15.70,18.10,68,69.2,1003.372
151502,1686961800,14.30,16.10,71,68,1004.176
151502,1687003200,14.00,16.20,66.8,69.8,1002.766
151502,1686984000,15.00,17.60,68,69.4,1002.63
151502,1686973200,16.40,19.10,69,69.8,1004.164
151502,1686966000,14.00,16.40,71,68,1004.512
151502,1686990000,16.50,18.80,68,68.4,1002.542
151502,1687033200,4.60,5.40,75,46,1002.692
151502,1686971400,17.20,19.80,69,69.6,1004.334
151502,1686994800,13.80,15.80,68,69.4,1002.71
151502,1687020000,14.20,15.90,73,51,1002.628
151502,1686970200,17.40,20.40,69,70,1004.504
151502,1687042800,5.90,6.40,69.8,61,1003.584
151502,1687018200,15.60,17.30,74.2,51.2,1002.634
151502,1687041600,5.80,6.70,70,60.4,1003.646
151502,1686962400,14.50,16.80,71,68.2,1004.196
151502,1686954600,14.30,16.00,73,61.6,1003.324
151502,1686936600,10.40,11.70,76.4,55.6,1004.686
151502,1686955200,14.70,17.10,73,64.2,1003.492
151502,1686924600,8.90,10.10,77.2,49.6,1005.284
151502,1686957000,15.10,17.10,72,66.8,1003.702
151502,1686946800,13.60,15.50,75,59.4,1003.716
151502,1686903000,13.20,15.60,64,64,1004.502
151502,1686880800,7.20,8.00,77,39.2,1003.308
151502,1686932400,9.20,10.70,76,52.8,1005.066
151502,1686927600,9.60,10.80,80,42,1005.272
151502,1686882000,7.10,7.60,76.6,40.4,1003.614
151502,1686874200,7.60,8.60,80,37,1001.594
151502,1686873600,7.50,9.30,80.8,36.8,1001.494
151502,1686948000,13.60,16.00,74,58.8,1003.284
151502,1686919800,13.60,15.50,73,54,1005.388
151502,1686886200,7.20,8.20,74.2,45.8,1004.128
151502,1686891000,9.70,11.30,70.2,53.8,1004.56
151502,1686921000,11.20,12.50,73.2,54,1005.432
151502,1686943800,13.00,14.80,75.2,57.8,1004.222
151502,1686889200,7.40,8.50,71,51.2,1004.296
151502,1686906600,10.70,12.20,63,65.6,1004.912
151502,1686900000,9.60,11.00,65.2,61.6,1004.216
151502,1686892200,8.10,9.00,69.4,55,1004.486
151502,1686925800,8.70,9.60,80,44.2,1005.386
151502,1686916200,12.90,14.50,71,55.8,1005.23
151502,1687069800,5.40,6.30,68,62.2,1004.952
151502,1687062000,6.90,7.90,68.4,62.4,1004.948
151502,1687077600,5.80,7.40,68.6,61.4,1005.624
151502,1687081200,5.20,6.20,68,62.8,1006.004
151502,1687074600,5.40,6.10,68.4,63.4,1005.22
151502,1687072800,5.10,5.90,68.2,63.4,1005.156
151502,1687072200,4.70,5.50,68.2,63,1005.144
151502,1687085400,4.50,5.40,68.6,61.8,1007.072
151502,1687054800,9.20,11.60,69,63,1005.024
151502,1686837600,6.50,7.40,73.2,52.4,999.936
151502,1686856200,9.10,10.70,86,33.8,999.84
151502,1686847800,8.80,9.80,80.2,41.2,1000.95
151502,1686867000,8.80,9.90,83,35.2,1000.368
151502,1686835200,5.80,6.60,71.8,56.2,999.432
151502,1686849600,8.80,10.10,82,40.6,1000.578
151502,1686842400,7.30,8.30,77.8,49.2,1000.602
151502,1686833400,5.30,6.20,70,58.4,999.436
151502,1686976200,16.70,19.20,68,69.8,1003.576
151502,1687005000,16.50,19.20,68,68.4,1002.94
151502,1686995400,13.30,16.10,68,70,1002.802
151502,1686968400,16.30,18.40,70,68.6,1004.598
151502,1686963600,14.50,16.90,70.8,68.8,1004.358
151502,1687017600,16.90,18.90,72.8,53.2,1002.614
151502,1686981600,15.70,18.40,67,70,1002.698
151502,1687015200,21.60,24.00,71.2,55.4,1002.662
151502,1687036800,3.90,4.50,71,55.4,1003.31
151502,1687035000,3.20,3.50,73.4,47.8,1002.96
151502,1687013400,22.30,26.20,71,55.4,1002.594
151502,1686961200,14.10,16.80,71,68,1004.052
151502,1687000800,12.40,14.80,67.8,70,1003.078
151502,1686967200,89.70,106.70,70.8,67,1004.346
151502,1687014600,21.40,24.80,71.8,55,1002.636
151502,1686998400,13.00,14.60,68,69,1002.708
151502,1686969000,15.80,18.50,70,69,1004.592
151502,1686985200,16.00,18.90,68,69.2,1002.532
151502,1687006800,20.10,23.00,69.6,65.4,1003.096
151502,1686885600,6.90,7.70,75,43.6,1004.032
151502,1686915000,16.50,18.40,70,57.2,1005.168
151502,1686898200,8.30,10.20,66,61,1004.376
151502,1686939600,11.40,13.30,75,60,1004.652
