sensor_index,time_stamp,pm2.5_alt,pm2.5_atm,pm2.5_cf_1,temperature,humidity,pressure
166653,1695807600,3.7,6.84,6.838,48,68,990.366
166653,1695794400,12.1,27.45,27.616,49.2,67,991.194
166653,1695721800,9.3,18.81,18.813000000000002,53,69.4,989.752
166653,1695718800,10.4,20.77,20.768,54,69,989.416
166653,1695730800,8.8,16.98,16.985,57.6,71,991.288
166653,1695735000,9.6,17.61,17.61,62,63.6,992.054
166653,1695756000,7.2,11.89,11.886,71.6,41.6,990.098
166653,1695700200,20.6,37.73,41.538,58,68.4,988.8
166653,1695859800,3.5,5.68,5.683,58,63,988.312
166653,1695822000,3.8,5.97,5.973,57.6,72,990.598
166653,1695645000,8.8,15.60,15.927,62.2,71.8,981.93
166653,1695612600,7.7,13.06,13.207,64,72.4,980.152
166653,1695648000,10.8,19.99,19.986,62,69.6,982.202
166653,1695610800,4.9,7.60,7.6,64,72,980.316
166653,1695757800,6.4,10.68,10.679,72,39.2,989.948
166653,1695734400,9.5,17.75,17.75,61,64,991.802
166653,1695715200,12.1,24.06,24.055999999999997,55,69,989.278
166653,1695753000,8.3,13.89,13.887,70,41.8,990.546
166653,1695839400,3.6,5.45,5.454000000000001,74.6,35.4,988.37
166653,1695843600,3.5,5.13,5.125,75,33,987.644
166653,1695841800,3.7,5.65,5.647,75,33.4,987.908
166653,1695801600,3.7,6.73,6.7330000000000005,48,67.4,990.596
166653,1695810000,3.5,6.60,6.598,47.4,68,990.476
166653,1695754200,7.6,12.64,12.641,71,42.2,990.322
166653,1695716400,11.4,22.92,22.923000000000002,55,69,989.378
166653,1695771600,7.3,13.12,13.117999999999999,59.4,64,990.336
166653,1695786000,9.1,18.85,18.848,51,67,990.982
166653,1695774600,6.5,11.99,11.989,57,65,990.734
166653,1695860400,3.7,6.14,6.143000000000001,57.8,64,988.338
166653,1695828600,4.2,6.53,6.53,65.6,55.2,990.436
166653,1695822600,3.6,5.92,5.917,58.6,72,990.56
166653,1695667800,12,21.30,21.316,66,70,984.512
166653,1695628200,5,8.23,8.232,62.4,72,979.614
166653,1695623400,5.1,8.49,8.486,63,72,979.414
166653,1695684600,21,35.50,39.66,62.2,67.6,987.012
166653,1695682200,18.8,31.30,34.553,64,67.4,986.754
166653,1695715800,11.2,22.35,22.347,55,69,989.322
166653,1695755400,7.1,12.14,12.139,71,41.6,990.198
166653,1695696000,25.3,42.81,51.015,58,70,988.738
166653,1695687600,16.7,31.11,31.991,60.8,67,987.76
166653,1695777000,5.4,9.76,9.764,55,66,990.796
166653,1695859200,3.5,5.51,5.511,58.4,62.4,988.302
166653,1695828000,4.2,6.85,6.8469999999999995,65,55.4,990.5
166653,1695820800,3.8,5.74,5.737,55.8,72.6,990.598
166653,1695825600,4,6.52,6.523,62,61.6,990.822
166653,1695608400,3.4,5.25,5.245,64,73,980.296
166653,1695604800,4.6,7.71,7.707000000000001,64.2,72,980.572
166653,1695631200,4.4,7.28,7.284000000000001,62,72,979.634
166653,1695606600,4,6.23,6.227,64,72,980.412
166653,1695685200,17.4,31.62,33.119,62,66.4,987.068
166653,1695666600,16.1,29.37,30.057,65.8,71,984.512
166653,1695668400,9.5,16.78,16.779,66.6,69.2,984.48
166653,1695805800,3.6,7.04,7.036,48,68,990.396
166653,1695808800,3.7,6.68,6.677,48,68,990.32
166653,1695700800,19.7,36.55,39.66,58,69,988.758
166653,1695739800,11.1,19.84,19.837,64,57,992.096
166653,1695728400,8.4,16.62,16.616,54.2,71.8,990.97
166653,1695732600,9.5,17.00,16.997,59.8,67.6,991.678
166653,1695723000,9.3,18.88,18.875999999999998,53,69.8,989.908
166653,1695688800,22.3,37.87,42.96,60,67.6,987.844
166653,1695759600,6.4,10.80,10.799,71,40.6,989.896
166653,1695862200,3.8,6.08,6.082000000000001,57,65,988.556
166653,1695858600,3.5,5.65,5.649,59,61.8,988.278
166653,1695850800,3.4,5.23,5.227,70.4,47.8,987.642
166653,1695841200,3.4,4.91,4.907,75,33.2,988.05
166653,1695810600,3.4,6.33,6.335,47,68,990.406
166653,1695708000,19.1,34.60,37.429,59.6,64,989.016
166653,1695736800,9.9,18.00,17.997,63,61.4,992.126
166653,1695765000,6,9.61,9.608,69,51.8,989.984
166653,1695699600,21.4,38.37,42.657,58,68,988.748
166653,1695793800,19.5,38.63,44.408,49.6,67,991.238
166653,1695790200,32.8,55.99,75.082,50,67,991.18
166653,1695852000,4.2,6.51,6.509,68.2,50.2,987.698
166653,1695849000,3.4,5.10,5.0969999999999995,73,40.4,987.706
166653,1695846000,3.4,4.96,4.961,75.2,33.6,987.496
166653,1695642600,4.7,7.54,7.542999999999999,62,71,981.322
166653,1695676800,13.1,23.46,23.612000000000002,66,64,985.778
166653,1695640800,4.1,6.55,6.547000000000001,62,72,980.826
166653,1695742200,11.3,19.95,19.947000000000003,67.2,54.8,991.828
166653,1695744000,11.4,19.48,19.483,66.4,52.4,991.936
166653,1695717000,11.3,22.71,22.706000000000003,55,69,989.432
166653,1695699000,21.8,38.98,43.613,58,68,988.678
166653,1695630600,5.4,9.44,9.440999999999999,62,72,979.734
166653,1695645600,8.6,15.34,15.591,62.6,71,982.034
166653,1695621000,5.3,8.66,8.655999999999999,62.8,72.2,979.764
166653,1695669600,12.6,21.65,22.238999999999997,67,67.2,984.512
166653,1695804000,3.9,7.16,7.16,48,68,990.304
166653,1695799800,8.9,19.18,19.205,49,67,990.448
166653,1695745800,11.1,19.77,19.775,67.8,52,991.794
166653,1695747600,11.2,19.12,19.116,68.8,50.4,991.394
166653,1695744600,11.1,19.23,19.225,67,52.8,991.87
166653,1695693000,41.6,59.47,82.477,58,68.4,988.252
166653,1695772800,6.8,11.73,11.731,58.4,64.6,990.564
166653,1695660000,13.4,24.17,24.177,66,67,983.962
166653,1695661200,13,23.60,23.609,66,68,984.032
166653,1695617400,6.1,10.34,10.34,63.4,72,979.594
166653,1695619800,5.4,8.84,8.837,63,72,979.612
166653,1695609000,3.7,5.82,5.818,64,72.8,980.474
166653,1695677400,12.5,22.11,22.107,66,65.4,985.83
166653,1695649800,11.3,21.38,21.384,62.6,69,982.514
166653,1695808200,3.6,7.06,7.063000000000001,48,68,990.372
166653,1695767400,6.5,10.88,10.885,64.8,59.6,990.274
166653,1695726600,8.1,16.18,16.179000000000002,53.6,71,990.67
166653,1695711600,23.7,40.64,48.196,57.6,67,989.156
166653,1695758400,6.6,10.83,10.834,72,40.2,989.922
166653,1695713400,12.6,24.92,24.936,56.2,68.6,989.152
166653,1695789600,13,27.77,28.712000000000003,50,67,991.106
166653,1695847800,3.5,4.92,4.917,73.6,36.4,987.534
166653,1695636000,3,4.87,4.872999999999999,62,72,980.182
166653,1695615000,5.1,8.46,8.477,64,72,979.482
166653,1695662400,14.2,25.63,25.68,65.2,69,984.328
166653,1695663000,15,27.32,27.5,65,70,984.43
166653,1695683400,21.3,34.81,39.742999999999995,63.2,67.4,986.832
166653,1695702000,19.9,36.19,39.519999999999996,58.4,68.8,988.732
166653,1695738600,10.9,19.70,19.703,63.6,58.8,992.084
166653,1695721200,9.4,18.83,18.834,53,69,989.668
166653,1695762000,6.1,9.84,9.844000000000001,72,44.8,989.81
166653,1695837600,3.4,5.12,5.119999999999999,73.8,36.6,988.628
166653,1695821400,3.6,5.97,5.975,56.6,72.4,990.6
166653,1695658200,12.9,23.28,23.279,66.8,68,983.688
166653,1695632400,4.3,7.24,7.237,62,72,979.87
166653,1695604200,4.6,7.24,7.239,64.6,72,980.624
166653,1695678600,13.3,23.63,23.645,66,65,985.836
166653,1695607800,4.4,7.06,7.0600000000000005,64,72.8,980.274
166653,1695803400,3.7,7.10,7.102,48,68,990.436
166653,1695712200,14.9,29.05,29.601,57,68,989.198
166653,1695695400,29.7,47.01,59.705,58,69.8,988.63
166653,1695710400,20.3,35.44,40.184,58.2,65.6,989.176
166653,1695842400,4,6.12,6.115,75.8,33,987.794
166653,1695819600,3.5,5.86,5.859,53.6,73.8,990.644
166653,1695639000,4,6.61,6.614,62,72,980.57
166653,1695637800,4,6.45,6.446,62,72,980.396
166653,1695679800,13.8,24.98,25,65.8,66.2,986.078
166653,1695649200,11.6,21.81,21.813000000000002,62,69,982.444
166653,1695648600,11.4,20.84,20.844,62,69.2,982.3
166653,1695625200,5.1,8.77,8.774999999999999,63,72,979.326
166653,1695802800,3.7,6.87,6.869,48,68,990.418
166653,1695768600,7.1,12.15,12.149999999999999,63,62,990.282
166653,1695724800,8.4,16.74,16.736,53,70,990.428
166653,1695717600,11,22.37,22.37,54,69,989.464
166653,1695760800,6.2,10.31,10.312000000000001,71.2,46,989.9
166653,1695771000,7.7,13.88,13.883,60,64,990.49
166653,1695780600,5.5,10.77,10.773,53,66,991.22
166653,1695777600,5.2,9.45,9.447,55,66,990.818
166653,1695820200,3.9,6.59,6.591,54.8,74,990.642
166653,1695671400,17.3,26.70,31.531,67.4,65.2,984.586
166653,1695655800,13.1,23.46,23.459,65.2,67.2,983.344
166653,1695806400,3.8,6.84,6.845,48,68,990.336
166653,1695800400,3.9,7.31,7.3149999999999995,48.4,67.4,990.526
166653,1695725400,8.5,16.88,16.878999999999998,53,70,990.532
166653,1695697200,23.5,40.74,46.955,58,69.8,988.678
166653,1695733200,9.3,17.30,17.302999999999997,60,66,991.722
166653,1695858000,3.6,5.50,5.495,59.6,61,988.2
166653,1695849600,3.5,5.24,5.24,72,41.4,987.742
166653,1695833400,3.3,4.90,4.897,72,41.6,989.582
166653,1695631800,4.3,7.31,7.314,62,72,979.846
166653,1695627000,5,8.49,8.486,63,72,979.44
166653,1695675600,46.7,62.91,83.994,66.4,61.8,985.446
166653,1695609600,3.4,5.06,5.064,64,72,980.444
166653,1695694200,28.2,45.37,56.204,58,69,988.37
166653,1695729600,8.9,17.22,17.22,55.8,72,991.018
166653,1695746400,11.1,19.74,19.741999999999997,67.6,50.4,991.694
166653,1695693600,48.3,63.82,95.24199999999999,58,69,988.372
166653,1695763800,6.1,9.81,9.811,71.2,47.8,989.872
166653,1695741600,11.3,19.91,19.912,66,56,991.824
166653,1695768000,6.8,11.65,11.65,64,61,990.244
166653,1695778200,5.1,9.16,9.158000000000001,54.4,66,990.952
166653,1695844200,3.4,5.06,5.061,75.2,33,987.54
166653,1695830400,3.3,5.07,5.072,68.2,46.4,990.24
166653,1695831600,3.4,4.80,4.805,70.2,46.4,990.038
166653,1695663600,16.3,29.57,30.105,65,70.8,984.408
166653,1695652200,15.1,28.72,29.006999999999998,63.2,67.4,983.012
166653,1695607200,3.9,6.16,6.162,64,72.4,980.258
166653,1695618600,7.8,13.65,13.797999999999998,63.4,72,979.534
166653,1695618000,4.2,6.42,6.420999999999999,63.4,72,979.612
166653,1695720600,9.8,19.52,19.522,53.4,69.2,989.552
166653,1695718200,10.5,20.91,20.907,54,68.8,989.35
166653,1695727800,8,16.24,16.239,54,71,990.78
166653,1695691800,19.9,35.98,39.168,59,68.2,987.928
166653,1695754800,7.2,11.99,11.991,71,39.8,990.242
166653,1695785400,16.1,32.40,35.19,51,67,991.01
166653,1695861000,3.8,5.97,5.974,57,64,988.394
166653,1695850200,3.4,5.06,5.064,71.4,44.4,987.696
166653,1695843000,3.7,5.44,5.439,75.2,32.6,987.724
166653,1695844800,3.4,4.94,4.942,75,33.2,987.56
166653,1695819000,3.7,6.42,6.4190000000000005,52.6,73,990.68
166653,1695613200,9.5,15.73,16.215,64,72.2,980.082
166653,1695634200,4.8,7.89,7.8919999999999995,62,72,979.868
166653,1695622800,5.1,8.59,8.591000000000001,63,72.4,979.536
166653,1695676200,17.7,29.01,32.314,66,62.4,985.628
166653,1695621600,4.8,8.27,8.274000000000001,63,72.2,979.752
166653,1695765600,5.9,9.87,9.867,67.8,53.2,990.09
166653,1695752400,8.5,14.23,14.234,70,42.4,990.694
166653,1695701400,19.6,36.00,39.01,58,69,988.738
166653,1695726000,8.1,16.73,16.731,53,70.8,990.528
166653,1695694800,32,49.34,64.44200000000001,58,69.4,988.46
166653,1695741000,11,19.34,19.343,65,57.4,991.914
166653,1695774000,6.4,11.82,11.821000000000002,57.4,65,990.646
166653,1695845400,3.3,5.12,5.117,75,33.2,987.522
166653,1695836400,3.3,4.98,4.982,73.4,36.8,988.928
166653,1695827400,3.3,5.09,5.087999999999999,64.8,53.4,990.456
166653,1695826200,4,6.46,6.462,63,60.8,990.692
166653,1695684000,17.1,30.55,31.718,63,68,986.958
166653,1695680400,14.5,25.69,25.776,65.2,66,986.24
166653,1695610200,3.8,5.68,5.683,64,72,980.402
166653,1695612000,3.5,5.58,5.585,64,72.6,980.25
166653,1695745200,11.2,19.95,19.946,67.4,52.8,991.928
166653,1695727200,8.3,16.11,16.107,53.8,71,990.784
166653,1695706200,18.5,34.27,36.53,59.8,65,989.016
166653,1695789000,7,14.00,13.998000000000001,50,67,990.992
166653,1695783600,26.4,46.18,58.302,52,66,991.092
166653,1695776400,5.7,10.24,10.244,56,65.8,990.824
166653,1695834000,3.3,4.91,4.907,72,40.6,989.438
166653,1695835200,3.2,4.75,4.7490000000000006,72.6,37.2,989.212
166653,1695814800,3.4,6.37,6.373,48,69.4,990.676
166653,1695655200,13.4,24.50,24.509999999999998,65.2,66.8,983.392
166653,1695748200,10.7,18.39,18.389,69,47,991.292
166653,1695722400,9.2,18.88,18.884999999999998,53,69.8,989.832
166653,1695743400,11.3,20.09,20.087000000000003,67,53,991.974
166653,1695690000,39.9,57.00,78.42500000000001,60,67,987.822
166653,1695793200,13.1,27.81,29.225,50,67,991.304
166653,1695784200,11.5,23.52,24.642,52,66,991.116
166653,1695855000,3.5,5.72,5.72,63,56.6,987.954
166653,1695846600,3.4,5.05,5.05,74.2,34.6,987.478
166653,1695832800,3.4,5.07,5.073,71,42.6,989.732
166653,1695624000,5.9,10.07,10.075,63,72,979.39
166653,1695667200,15.4,27.38,27.752,65.8,70.8,984.544
166653,1695697800,23.9,40.97,47.476,58,68.8,988.61
166653,1695730200,9.2,17.83,17.834,56.6,72,991.222
166653,1695687000,16.5,30.45,31.076,61,66.8,987.528
166653,1695708600,19.4,34.81,37.903,59,64,989.01
166653,1695797400,6.4,13.20,13.2,49,67.2,990.864
166653,1695792000,13.9,27.86,31.213,50,67,991.25
166653,1695857400,3.5,5.71,5.709,60,60.8,988.182
166653,1695775800,5.8,10.61,10.608,56,65.2,990.792
166653,1695855600,3.4,5.39,5.393,62.2,57.8,988.002
166653,1695840000,3.3,4.94,4.941000000000001,75,32.2,988.21
166653,1695840600,3.3,4.89,4.895,75,32.2,988.168
166653,1695823200,3.5,5.40,5.403,59.6,68.6,990.562
166653,1695675000,17.1,28.54,30.563000000000002,67,62.6,985.258
166653,1695665400,17.1,30.87,31.911,66,70.6,984.342
166653,1695644400,6.2,10.93,10.932,62,72,981.828
166653,1695679200,13.5,24.39,24.408,66,66,985.906
166653,1695630000,4.2,6.70,6.697,62,72,979.668
166653,1695614400,11.2,19.09,19.917,64,72,979.654
166653,1695813000,3.4,6.43,6.428000000000001,47,68,990.584
166653,1695750000,10.2,17.80,17.799,68.8,45.2,991.136
166653,1695749400,10.8,18.86,18.858,69,45,991.244
166653,1695795600,8.7,19.13,19.128,49,67,990.994
166653,1695782400,24.8,43.47,55.153,53,66.6,991.33
166653,1695775200,6.5,11.98,11.977,56.6,65,990.756
166653,1695831000,3.4,4.99,4.994,69.6,46.8,990.168
166653,1695613800,16.4,25.83,29.842,64,72,979.918
166653,1695681600,15.8,28.25,29.328000000000003,64.4,67,986.518
166653,1695642000,4.7,7.80,7.798,62,71,981.106
166653,1695657600,13,23.55,23.561999999999998,66.4,67.4,983.502
166653,1695661800,13.4,23.35,23.355,65.8,68.6,984.162
166653,1695658800,13.3,23.93,23.933999999999997,66.8,67.4,983.792
166653,1695804600,4,7.56,7.558,48,68,990.306
166653,1695798600,6.6,13.85,13.852,49,68,990.59
166653,1695792600,12.2,26.41,27.028,50,67,991.304
166653,1695764400,6,10.24,10.241,70,48.4,989.932
166653,1695756600,6.8,10.64,10.637,72,41.6,990.052
166653,1695714000,12.7,25.81,25.813000000000002,56,69,989.19
166653,1695791400,7.5,15.73,15.732,50,67,991.224
166653,1695786600,14.3,29.52,31.661,51,67,991.006
166653,1695787800,13.2,27.87,28.617,51,67,991.048
166653,1695783000,13,26.83,27.708,52.2,66,991.214
166653,1695856800,3.5,5.54,5.541,61,60,988.158
166653,1695829200,3.4,5.14,5.136,66.4,49.2,990.344
166653,1695818400,3.3,5.77,5.765000000000001,51.8,72.4,990.74
166653,1695669000,12.9,21.66,22.572,66.8,69.2,984.446
166653,1695656400,13.4,24.76,24.786,65.4,66.8,983.364
166653,1695672600,17.8,28.35,32.497,67,61.8,984.872
166653,1695816000,3.6,6.57,6.567,49,70.2,990.704
166653,1695812400,3.5,6.77,6.773,47,68,990.424
166653,1695799200,6,12.63,12.626000000000001,49,67.8,990.474
166653,1695736200,9.9,18.11,18.111,62.4,61.6,992.046
166653,1695760200,6.4,10.55,10.547,71,42.8,989.914
166653,1695837000,3.4,5.07,5.071,74,36.6,988.838
166653,1695681000,13.6,23.99,23.994999999999997,64.8,66.8,986.392
166653,1695652800,15,28.26,28.509,64,67.2,983.044
166653,1695650400,11.9,22.23,22.28,62.8,69.2,982.646
166653,1695664200,16.8,30.30,31.046,65,70.2,984.362
166653,1695654000,13.9,25.62,25.677,64.8,65.2,983.248
166653,1695640200,4.1,6.50,6.5,62,72,980.716
166653,1695805200,4,7.71,7.708,48,68,990.292
166653,1695735600,9.5,17.38,17.375,62,62.6,992.108
166653,1695720000,10.1,20.39,20.395,54,69.6,989.394
166653,1695711000,16.3,31.28,32.622,58,66.6,989.116
166653,1695796200,13.3,27.73,29.601,49,67,991.01
166653,1695834600,3.1,4.67,4.6690000000000005,72,38.8,989.34
166653,1695832200,3.3,4.84,4.843999999999999,71,43.4,989.928
166653,1695817800,3.5,6.19,6.187,51,72.2,990.654
166653,1695616800,9.4,16.47,16.813000000000002,63,72,979.492
166653,1695629400,4.6,7.39,7.391,62,71.8,979.718
166653,1695636600,3.4,5.50,5.503,62,72,980.268
166653,1695646800,10.4,19.22,19.217,62,69,982.116
166653,1695714600,12.6,25.45,25.454,56,69,989.224
166653,1695769200,6.8,11.57,11.575,62.2,62.8,990.33
166653,1695772200,7.2,13.03,13.026,59,64,990.59
166653,1695705600,21.6,37.80,42.669,59.6,65.6,988.958
166653,1695698400,25.9,43.17,52.078,58,68,988.616
166653,1695784800,14.1,28.56,30.308999999999997,51,66,991.042
166653,1695781800,18.6,31.18,40.993,53,67,991.378
166653,1695780000,5.5,10.32,10.317,53.4,66.4,991.116
166653,1695854400,3.9,5.96,5.963,64.2,55,987.874
166653,1695835800,3.4,5.18,5.18,72.8,36.6,989.116
166653,1695633000,5.3,9.27,9.272,62,72,979.848
166653,1695606000,4.2,6.61,6.609,64,72,980.516
166653,1695670800,9.6,16.40,16.404,67.6,67.2,984.684
166653,1695659400,13.5,24.47,24.481,66.8,67.2,983.856
166653,1695709200,23.1,38.63,45.059,59,64,989.052
166653,1695769800,7,12.38,12.377,61.6,63.2,990.326
166653,1695742800,11.2,20.29,20.294,67.4,52.6,991.944
166653,1695703200,22.7,39.16,45.341,59,67.4,988.826
166653,1695753600,7.7,13.26,13.258,70.8,41.6,990.384
166653,1695740400,11.2,19.95,19.945999999999998,64.4,56.8,991.988
166653,1695790800,12,24.74,26.85,50,67,991.174
166653,1695853800,3.9,6.22,6.221,65.2,53.6,987.858
166653,1695848400,3.5,5.11,5.109999999999999,73.2,37.2,987.578
166653,1695817200,3.4,6.06,6.064,50.4,72,990.606
166653,1695646200,9.8,17.86,18.092,62.2,70,982.096
166653,1695619200,7.7,13.66,13.661999999999999,63.2,72,979.584
166653,1695634800,4,6.48,6.478,62,72,979.93
166653,1695641400,4.3,6.76,6.76,62,71.8,980.926
166653,1695674400,33.6,46.87,61.835,67,62,985.074
166653,1695615600,4,6.66,6.66,63.2,72,979.4
166653,1695643200,4.8,8.37,8.367,62,71.2,981.582
166653,1695637200,3.7,6.38,6.385,62,72,980.376
166653,1695651000,14.6,27.36,27.493000000000002,63,67.4,982.812
166653,1695628800,8.9,16.11,16.353,62.2,72,979.734
166653,1695664800,16.8,30.78,31.741999999999997,65.2,71,984.332
166653,1695685800,16.5,30.23,30.923000000000002,62,65.6,987.252
166653,1695611400,3.8,5.86,5.8580000000000005,64,72,980.302
166653,1695689400,24.2,40.05,46.733000000000004,60,67,987.812
166653,1695796800,7.1,15.32,15.315999999999999,49,67,990.916
166653,1695851400,3.5,5.55,5.552,69.2,49.4,987.664
166653,1695626400,4.9,8.04,8.045,63,72,979.384
166653,1695673200,38.1,51.83,72.12700000000001,67,61.2,984.84
166653,1695670200,9.4,16.19,16.189,67,67,984.56
166653,1695809400,3.5,6.35,6.351,48,68,990.436
166653,1695814200,3.3,6.13,6.128,48,69,990.624
166653,1695766800,6,9.88,9.876000000000001,65.8,57.8,990.232
166653,1695757200,6.6,10.26,10.263,72,38.4,989.958
166653,1695762600,6.3,10.08,10.083,72,43.8,989.85
166653,1695692400,21.5,37.96,42.182,58.4,68,988.094
166653,1695788400,7.5,15.98,16.146,51,67,990.986
166653,1695781200,6.1,11.65,11.652999999999999,53,66,991.338
