time_stamp,humidity,temperature,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-12-28T00:00:00Z,53.666,30.633,1029.964,17,18.4,44.9,47.865,45.971,50.565
2024-12-28T01:00:00Z,54.133,31.834,1029.459,17.7,19.5,46.425,49.594,48.102,53.393
2024-12-28T02:00:00Z,55.067,30.867,1029.338,16.3,17.8,43.197,46.818,43.704,48.841
2024-12-28T03:00:00Z,56.167,31.367,1028.507,16.8,18.4,44.544,47.846,45.361,50.532
2024-12-28T04:00:00Z,55.834,31.733,1028.069,16.8,18.2,44.54,48.016,45.494,50.686
2024-12-28T05:00:00Z,56.334,32.233,1027.833,18,19.7,46.705,49.822,48.619,53.779
2024-12-28T06:00:00Z,54,33.867,1027.357,20.6,23.1,51.435,55.178,56.388,62.782
2024-12-28T07:00:00Z,55.666,34.933,1027.532,23.3,25.3,55.442,58.854,63.325,69.284
2024-12-28T08:00:00Z,57.334,34.867,1026.594,22.6,25.1,54.013,58.155,61.1,68.013
2024-12-28T09:00:00Z,56.467,36.7,1025.897,23.8,25.9,55.106,59.038,63.317,69.93
2024-12-28T10:00:00Z,56.233,37,1025.577,24.3,26.8,56.09,60.352,65.194,72.689
2024-12-28T11:00:00Z,56.833,36.567,1025.454,24.2,26.6,56.072,59.956,64.988,71.814
2024-12-28T12:00:00Z,57.367,36.933,1025.479,24.1,26.2,55.745,59.64,64.597,71.284
2024-12-28T13:00:00Z,57.434,37.533,1025.497,24.5,26.7,55.63,59.925,64.743,72.174
2024-12-28T14:00:00Z,56.8,38.934,1025.713,25.7,28,56.282,60.404,66.79,74.144
2024-12-28T15:00:00Z,56.767,40.467,1025.464,27.1,29.7,57.078,60.974,69.283,76.507
2024-12-28T16:00:00Z,57.3,41.7,1024.687,28,30.3,57.502,60.913,70.71,77.219
2024-12-28T17:00:00Z,56.567,42.7,1023.618,28.4,31.3,57.126,61.104,70.749,78.848
2024-12-28T18:00:00Z,56.3,44.7,1022.891,28.7,31.3,55.746,59.698,69.189,76.972
2024-12-28T19:00:00Z,55.367,47.033,1022.688,26.8,29.4,53.338,56.195,65.205,70.566
2024-12-28T20:00:00Z,55.834,46.233,1023.263,27.1,29.6,54.441,56.871,67.075,71.645
2024-12-28T21:00:00Z,59.8,44.133,1023.203,25.3,27.9,52.371,55.956,62.231,68.522
2024-12-28T22:00:00Z,61.733,43.767,1023.466,24.1,26.3,50.397,54.537,58.386,65.382
2024-12-28T23:00:00Z,62.5,43.767,1023.657,24.2,26.2,50.489,54.236,58.601,64.924
2024-12-29T00:00:00Z,61.7,44,1023.55,23.1,25,49.131,52.614,56.121,61.834
2024-12-29T01:00:00Z,62.3,43.767,1023.64,24.7,27.1,51.377,55.768,59.998,67.897
2024-12-29T02:00:00Z,63.666,43.6,1023.551,26.1,28.5,53.479,57.341,64.183,70.971
2024-12-29T03:00:00Z,65.5,43.566,1023.449,28.5,31.6,56.935,60.911,71.047,79.096
2024-12-29T04:00:00Z,65.733,43.233,1023.308,28.9,31.4,57.432,61.364,72.021,80.069
2024-12-29T05:00:00Z,65.534,43.434,1023.163,27.9,31,56.52,61.169,70.084,79.532
2024-12-29T06:00:00Z,66.5,43.067,1023.179,28.6,32.6,57.409,62.63,71.953,83.029
2024-12-29T07:00:00Z,66.4,42.9,1023.207,27.3,31.1,56.064,60.985,68.995,78.995
2024-12-29T08:00:00Z,66.633,43.034,1023.221,26.1,29.5,54.668,59.392,66.056,75.248
2024-12-29T09:00:00Z,66.6,43.267,1022.94,23.8,27.2,51.049,56.578,59.42,69.22
2024-12-29T10:00:00Z,66.2,43.2,1022.727,23.6,26.5,51.026,55.554,59.101,67.002
2024-12-29T11:00:00Z,66.166,43.133,1022.316,22.2,24.8,48.745,53.457,54.989,62.819
2024-12-29T12:00:00Z,66.333,43.067,1021.543,21.3,23.6,47.53,51.984,52.98,60.071
2024-12-29T13:00:00Z,66.6,43.9,1021.399,21.8,24.5,48.162,52.418,54.311,61.246
2024-12-29T14:00:00Z,67.4,44.6,1021.032,19.3,21.5,43.947,47.849,47.799,53.703
2024-12-29T15:00:00Z,66.8,45.7,1020.171,15.6,17.4,37.482,40.64,38.371,42.467
2024-12-29T16:00:00Z,66.666,45.966,1018.577,12.3,13,29.037,31.075,29.041,31.104
2024-12-29T17:00:00Z,66.7,46.8,1016.703,12.3,13.3,28.277,31.399,28.279,31.431
2024-12-29T18:00:00Z,66.7,47.966,1015.541,10.6,11.6,23.726,26.332,23.726,26.349
2024-12-29T19:00:00Z,67.066,47.933,1014.482,9.3,9.6,20.018,21.374,20.018,21.374
2024-12-29T20:00:00Z,67.466,48,1013.802,8.3,8.9,17.761,19.792,17.761,19.792
2024-12-29T21:00:00Z,68.067,47.966,1012.882,7.8,8.3,16.137,17.944,16.137,17.944
2024-12-29T22:00:00Z,67.8,47.133,1011.64,8.2,8.7,17.35,18.783,17.35,18.783
2024-12-29T23:00:00Z,67.967,45.6,1010.997,9.2,9.7,20.277,22.05,20.277,22.05
2024-12-30T00:00:00Z,72.433,46.133,1009.688,7.5,8.1,16.014,17.839,16.014,17.839
2024-12-30T01:00:00Z,72.767,58.633,1008.465,1.3,1.6,1.505,2.047,1.505,2.047
2024-12-30T02:00:00Z,66.767,60.9,1007.522,1.3,1.6,1.645,2.285,1.645,2.285
2024-12-30T03:00:00Z,64.7,62.933,1006.691,1.1,1.3,1.353,1.669,1.353,1.669
2024-12-30T04:00:00Z,64.367,63.666,1005.553,0.8,1,0.662,1.021,0.662,1.021
2024-12-30T05:00:00Z,64.9,63.7,1004.16,0.9,1,0.842,1.09,0.842,1.091
2024-12-30T06:00:00Z,67.8,62.933,1003.201,0.6,0.6,0.318,0.403,0.318,0.403
2024-12-30T07:00:00Z,70.9,62.067,1002.249,0.5,0.5,0.151,0.196,0.151,0.196
2024-12-30T08:00:00Z,72.133,62,1001.08,0.6,0.7,0.274,0.439,0.274,0.439
2024-12-30T09:00:00Z,70.8,62.733,1000.355,0.3,0.3,0.024,0.083,0.024,0.083
2024-12-30T10:00:00Z,68.667,62.933,999.592,0.3,0.4,0.042,0.211,0.042,0.211
2024-12-30T11:00:00Z,69.066,62.233,999.099,0.5,0.5,0.199,0.241,0.199,0.241
2024-12-30T12:00:00Z,67.966,62.833,998.927,0.7,0.8,0.46,0.557,0.46,0.557
2024-12-30T13:00:00Z,67.433,62.7,999.074,0.8,1,0.581,0.852,0.581,0.852
2024-12-30T14:00:00Z,69.767,61.3,999.608,1.2,1.6,1.415,1.842,1.415,1.842
2024-12-30T15:00:00Z,59.4,60.534,1000.037,0.8,0.9,0.6,0.725,0.6,0.725
2024-12-30T16:00:00Z,49.334,61.233,999.654,0.7,0.7,0.422,0.454,0.422,0.454
2024-12-30T17:00:00Z,43.234,60.767,999.531,0.6,0.5,0.365,0.192,0.365,0.192
2024-12-30T18:00:00Z,39.233,59.9,1000.098,0.4,0.3,0.036,0.033,0.036,0.033
2024-12-30T19:00:00Z,36.633,59.867,1000.351,0.3,0.2,0.032,0.035,0.032,0.035
2024-12-30T20:00:00Z,36.9,58.867,1001.168,0.3,0.2,0.034,0.051,0.034,0.051
2024-12-30T21:00:00Z,39.7,57.166,1002.587,0.3,0.2,0.019,0.021,0.019,0.021
2024-12-30T22:00:00Z,42.2,55.8,1003.524,0.4,0.3,0.079,0.1,0.079,0.1
2024-12-30T23:00:00Z,44.834,54.867,1004.225,0.6,0.7,0.4,0.43,0.4,0.43
2024-12-31T00:00:00Z,46.433,54.567,1004.992,0.6,0.7,0.316,0.455,0.316,0.455
2024-12-31T01:00:00Z,53.666,52.234,1006.565,0.4,0.4,0.083,0.157,0.083,0.157
2024-12-31T02:00:00Z,56.934,51.2,1007.236,0.4,0.4,0.118,0.128,0.118,0.128
2024-12-31T03:00:00Z,51.2,51.6,1007.995,0.5,0.5,0.134,0.106,0.134,0.106
2024-12-31T04:00:00Z,48.3,51.867,1008.374,0.5,0.5,0.145,0.141,0.145,0.141
2024-12-31T05:00:00Z,49.6,50.834,1008.592,0.5,0.5,0.149,0.112,0.149,0.112
2024-12-31T06:00:00Z,50.966,50.733,1009.154,0.5,0.5,0.183,0.107,0.183,0.107
2024-12-31T07:00:00Z,52.9,48.533,1009.868,0.7,0.7,0.493,0.437,0.493,0.437
2024-12-31T08:00:00Z,57.6,45.733,1010.233,1.1,1.3,1.173,1.288,1.173,1.288
2024-12-31T09:00:00Z,58.733,46.466,1010.897,1.6,1.7,2.089,2.279,2.089,2.279
2024-12-31T10:00:00Z,58.267,45.633,1011.736,1.8,2.1,2.425,2.987,2.425,2.987
2024-12-31T11:00:00Z,58.267,42.633,1012.221,1.9,2,2.87,3.212,2.87,3.212
2024-12-31T12:00:00Z,60.166,40.833,1012.605,2.5,2.7,4.668,5.109,4.668,5.109
2024-12-31T13:00:00Z,61.633,42,1013.09,4.2,4.5,8.612,9.54,8.612,9.54
2024-12-31T14:00:00Z,57.433,46.067,1013.493,3.5,3.8,6.599,7.505,6.599,7.505
2024-12-31T15:00:00Z,51.967,50,1013.15,3.7,4.2,6.702,7.505,6.702,7.505
2024-12-31T16:00:00Z,44.534,54.633,1011.916,2.8,3.2,4.436,5.23,4.436,5.23
2024-12-31T17:00:00Z,39.3,56.467,1010.724,2.4,2.8,3.549,4.103,3.549,4.103
2024-12-31T18:00:00Z,37.767,57.7,1009.873,2.2,2.5,3.164,3.515,3.164,3.515
2024-12-31T19:00:00Z,36.7,58.333,1009.245,2.3,2.7,3.378,4.016,3.378,4.016
2024-12-31T20:00:00Z,39.534,56.233,1009.256,2.8,3.1,4.279,4.954,4.279,4.957
2024-12-31T21:00:00Z,44.367,52.8,1009.181,2.4,2.6,3.683,4.024,3.683,4.024
2024-12-31T22:00:00Z,49.633,49.733,1009.448,3.3,3.7,5.933,6.806,5.933,6.806
2024-12-31T23:00:00Z,53.334,47.9,1009.268,4.3,4.4,8.059,8.929,8.059,8.929
2025-01-01T00:00:00Z,55.267,47.4,1008.701,5.3,5.7,10.64,11.838,10.64,11.838
2025-01-01T01:00:00Z,55.633,47.133,1007.063,7.4,7.7,15.717,16.905,15.717,16.905
2025-01-01T02:00:00Z,56.567,46.433,1005.594,7,7.5,14.91,16.456,14.91,16.456
2025-01-01T03:00:00Z,57.967,45.233,1004.353,7.4,7.7,16.133,17.248,16.133,17.248
2025-01-01T04:00:00Z,59.067,45.367,1003.215,7.8,7.8,16.727,17.585,16.727,17.585
2025-01-01T05:00:00Z,61.534,46.034,1002.88,15.8,17,35.879,38.617,37.145,40.602
2025-01-01T06:00:00Z,65.334,45.633,1001.779,14.4,15.2,32.78,35.7,33.11,36.589
2025-01-01T07:00:00Z,68.833,45.567,999.454,4.8,5,9.662,10.654,9.662,10.654
2025-01-01T08:00:00Z,67.633,46.6,999.507,3.3,3.7,6.181,7.106,6.181,7.106
2025-01-01T09:00:00Z,69.233,46.133,999.459,3.6,4,6.87,7.851,6.87,7.851
2025-01-01T10:00:00Z,69.3,46.5,999.403,3.7,3.9,6.978,7.59,6.978,7.59
2025-01-01T11:00:00Z,67.367,47.067,999.244,5,5.3,9.849,10.837,9.849,10.837
2025-01-01T12:00:00Z,66.9,47,998.895,6.2,6.4,12.421,13.468,12.421,13.468
2025-01-01T13:00:00Z,67.034,47.767,998.889,6.9,7.2,14.03,15.146,14.03,15.146
2025-01-01T14:00:00Z,66.833,48.334,999.373,5.3,5.6,10.285,11.23,10.285,11.23
2025-01-01T15:00:00Z,65.434,49.733,999.241,5.7,6.2,11.079,12.216,11.079,12.216
2025-01-01T16:00:00Z,64.133,50.567,998.65,6.6,6.7,12.468,13.857,12.468,13.857
