time_stamp,humidity,temperature,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-12-28T00:00:00Z,50.966,29.934,1026.856,18.5,16.9,47.197,41.355,49.688,41.785
2024-12-28T01:00:00Z,51.933,30,1026.361,18.2,16.9,46.627,40.953,48.772,41.239
2024-12-28T02:00:00Z,51.5,30,1026.253,17.7,16,45.952,38.795,47.792,39.008
2024-12-28T03:00:00Z,52.433,30,1025.406,17.6,16.4,45.791,39.689,47.61,39.927
2024-12-28T04:00:00Z,52.7,30,1024.96,17.3,15.8,44.972,38.517,46.332,38.554
2024-12-28T05:00:00Z,53,30,1024.765,18.3,16.7,46.99,40.352,49.312,40.573
2024-12-28T06:00:00Z,52.667,30.434,1024.294,21.6,19.8,51.849,46.36,57.746,48.637
2024-12-28T07:00:00Z,54.067,31.067,1024.476,23.8,22,54.535,49.705,62.546,54.239
2024-12-28T08:00:00Z,55.466,32.1,1023.551,23.5,21.8,53.434,48.879,61.001,53.174
2024-12-28T09:00:00Z,56,32.367,1022.841,24.9,23.5,55.495,51.133,64.867,56.987
2024-12-28T10:00:00Z,56.733,32.2,1022.553,25,23.3,55.583,50.927,65.098,56.631
2024-12-28T11:00:00Z,57,32.7,1022.41,24.2,22.7,54.392,49.799,62.93,54.867
2024-12-28T12:00:00Z,57,33.1,1022.429,24.5,23.1,54.55,50.195,63.377,55.711
2024-12-28T13:00:00Z,57,34.133,1022.476,36.6,33.4,73.654,65.601,95.334,81.493
2024-12-28T14:00:00Z,56.966,35.034,1022.715,26.1,24.8,55.603,51.666,66.237,58.81
2024-12-28T15:00:00Z,57.933,35.7,1022.476,31.8,30.3,62.475,58.535,79.852,72.103
2024-12-28T16:00:00Z,58.966,36.4,1021.687,35.7,33.8,67.512,62.196,89.834,79.572
2024-12-28T17:00:00Z,59.034,37.7,1020.644,38.4,36.5,69.34,64.31,94.883,84.822
2024-12-28T18:00:00Z,58.6,39.6,1019.933,33.1,32.2,60.367,57.48,79.132,72.847
2024-12-28T19:00:00Z,58.2,41.034,1019.719,29.9,29,55.477,52.985,69.738,63.993
2024-12-28T20:00:00Z,58.933,41,1020.312,28.4,27.6,53.983,51.658,66.571,61.371
2024-12-28T21:00:00Z,59.433,41,1020.309,25.8,25.1,50.929,48.291,60.279,55.192
2024-12-28T22:00:00Z,59.833,41.067,1020.465,24.8,24.3,49.618,47.069,57.778,53.123
2024-12-28T23:00:00Z,60,40.933,1020.654,23.7,23.5,48.57,45.992,55.793,51.302
2024-12-29T00:00:00Z,59.966,41,1020.532,24.4,23.9,48.998,46.428,56.66,52.072
2024-12-29T01:00:00Z,60.034,41,1020.602,27.1,26.7,52.48,50.126,63.258,58.664
2024-12-29T02:00:00Z,61.233,40.933,1020.558,27.4,26.8,52.877,50.523,64.179,59.505
2024-12-29T03:00:00Z,62.7,40.733,1020.484,30.4,29.2,56.6,53.692,72.125,65.379
