time_stamp,humidity,temperature,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-12-28T00:00:00Z,48.266,33.4,1025.284,15.6,15.7,43.571,44.383,44.847,45.428
2024-12-28T01:00:00Z,49.133,33.633,1024.82,16.9,16.9,46.937,46.794,49.535,48.959
2024-12-28T02:00:00Z,49.4,32.733,1024.415,16.6,16.7,46.397,46.385,48.803,48.212
2024-12-28T03:00:00Z,50.584,33.083,1023.771,17.6,17.6,48.221,48.376,51.627,51.364
2024-12-28T04:00:00Z,50.767,33.175,1023.378,17,17.2,47.087,47.272,49.752,49.668
2024-12-28T05:00:00Z,51.6,33.7,1023.225,17.9,17.9,47.913,48.877,51.385,52.249
2024-12-28T06:00:00Z,51.466,34.8,1022.82,18.7,18.4,48.919,49.347,53.325,52.927
2024-12-28T07:00:00Z,54.733,34.767,1022.959,20.1,19.9,50.677,52.138,56.42,57.572
2024-12-28T08:00:00Z,55.933,36.8,1022.063,20.6,20.1,51.06,51.692,57.653,57.461
2024-12-28T09:00:00Z,55.633,37,1021.409,21.1,20.5,51.219,52.172,58.123,58.428
2024-12-28T10:00:00Z,56.4,37.166,1020.922,21.7,21.3,51.865,53.118,59.381,60.084
2024-12-28T11:00:00Z,56.966,37.267,1020.92,21.8,21.3,52.197,53.12,59.862,60.124
2024-12-28T12:00:00Z,57.7,36.834,1020.899,23.2,22.6,54.245,55.483,63.679,64.095
2024-12-28T13:00:00Z,57.267,38.166,1020.935,24.7,24.3,55.469,56.907,66.543,67.264
2024-12-28T14:00:00Z,56.767,39.167,1021.204,26.1,25.3,56.687,57.882,69.556,69.796
2024-12-28T15:00:00Z,56.3,40.374,1020.62,27.9,27,57.968,58.273,73.692,71.621
2024-12-28T16:00:00Z,55.867,42.367,1020.218,29.8,28.8,58.775,59.363,76.647,75.194
2024-12-28T17:00:00Z,55.633,44.233,1019.101,31.5,30.3,58.615,60.004,78.008,78.138
2024-12-28T18:00:00Z,54.566,46.867,1018.407,32.5,31.6,57.886,59.013,78.206,77.997
2024-12-28T19:00:00Z,53.867,47.933,1018.236,33.3,32.2,57.908,58.977,78.967,78.676
2024-12-28T20:00:00Z,56.6,46.633,1018.865,32.8,31.5,57.948,59.229,78.269,78.419
2024-12-28T21:00:00Z,60.1,45.567,1018.947,30.5,29.4,56.587,57.87,73.99,74.236
2024-12-28T22:00:00Z,60.633,44.4,1019.054,29,28,55.697,56.988,71.409,71.431
2024-12-28T23:00:00Z,60.1,44.933,1019.277,29,27.8,55.649,56.534,71.353,70.645
2024-12-29T00:00:00Z,60.167,44.733,1019.067,27.7,27,54.508,55.816,68.497,68.965
2024-12-29T01:00:00Z,61.933,44.433,1019.013,28.3,27.1,55.061,55.704,69.674,68.649
2024-12-29T02:00:00Z,63.034,44.834,1019.25,29.9,28.5,57.183,57.891,74.554,73.357
