time_stamp,humidity,temperature,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-12-28T00:00:00Z,50.067,32.667,1025.76,13.2,16.5,32.576,42.152,32.576,43.183
2024-12-28T01:00:00Z,52.3,32.133,1025.32,14.1,18.3,35.628,45.823,35.631,48.09
2024-12-28T02:00:00Z,52.633,32.367,1025.219,14.7,18.1,37.209,46.319,37.246,48.574
2024-12-28T03:00:00Z,54.333,32.2,1024.353,15.9,19.6,39.837,49.389,40.358,53.392
2024-12-28T04:00:00Z,54.333,32.534,1023.934,16.6,19.1,41.052,49.148,41.892,52.71
2024-12-28T05:00:00Z,55.067,33,1023.633,15.6,18.1,38.948,47.081,39.041,49.609
2024-12-28T06:00:00Z,54.233,34.067,1023.212,16.5,17.2,40.715,45.277,41.07,46.947
2024-12-28T07:00:00Z,57.6,35.067,1023.404,17.5,18.6,42.323,47.608,43.124,50.785
2024-12-28T08:00:00Z,58.067,36.333,1022.463,17.9,18.8,42.502,46.986,43.659,50.377
2024-12-28T09:00:00Z,58.8,36.666,1021.795,18.6,19.4,43.387,47.65,45.029,51.517
2024-12-28T10:00:00Z,58.833,37.034,1021.415,18.7,19.2,43.189,47.059,44.918,50.8
2024-12-28T11:00:00Z,60,36.767,1021.299,19,19.8,43.947,48.248,46.022,52.679
2024-12-28T12:00:00Z,61,36.233,1021.413,19.8,20.7,45.469,50.276,48.375,55.913
2024-12-28T13:00:00Z,60.7,37.433,1021.425,21.6,22.4,47.181,52.214,51.653,59.569
2024-12-28T14:00:00Z,59.8,38.6,1021.648,22.6,23.7,48.36,53.37,53.825,62.004
2024-12-28T15:00:00Z,59.666,39.967,1021.384,23.8,25.2,49.545,54.242,56.336,64.409
2024-12-28T16:00:00Z,58.933,41.934,1020.645,25.4,27,50.201,55.421,58.271,67.662
2024-12-28T17:00:00Z,57.133,44.7,1019.542,26.2,31.2,49.952,56.93,58.914,73.336
2024-12-28T18:00:00Z,55.8,47.4,1018.777,28.3,30,50.449,54.859,61.219,70.055
2024-12-28T19:00:00Z,55.534,48.434,1018.611,29.5,31,50.992,55.128,62.965,71.55
2024-12-28T20:00:00Z,58.3,46.933,1019.166,28.7,30.5,50.933,55.533,62.185,71.392
2024-12-28T21:00:00Z,61.633,45.666,1019.214,27.3,28.8,50.056,54.645,59.891,68.629
2024-12-28T22:00:00Z,62.433,44.3,1019.479,29.7,35.3,52.637,60.567,65.403,82.151
