time_stamp,humidity,temperature,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-12-28T00:00:00Z,44.6,37,1028.85,21.8,18.1,37.608,32.462,40.745,34.611
2024-12-28T01:00:00Z,45.467,36.1,1028.367,22.8,19.2,39.35,33.522,43.438,36.447
2024-12-28T02:00:00Z,47.9,34.767,1028.286,23.3,19.9,40.791,35.102,45.48,38.706
2024-12-28T03:00:00Z,46.2,36,1027.351,23.7,20.1,40.571,34.858,45.464,38.498
2024-12-28T04:00:00Z,46.6,35.6,1026.967,23.4,19.9,40.549,34.752,45.272,38.312
2024-12-28T05:00:00Z,46.466,35.4,1026.73,24.5,20.7,41.897,35.649,47.548,39.877
2024-12-28T06:00:00Z,47.3,34.4,1026.341,28.5,24.1,47.007,39.906,56.71,47.082
2024-12-28T07:00:00Z,49.1,35.4,1026.472,28.4,24.1,46.353,39.285,55.718,46.304
2024-12-28T08:00:00Z,50.133,35.733,1025.57,30.1,25.2,47.983,40.404,59.163,48.483
2024-12-28T09:00:00Z,50.067,36.367,1024.892,30.4,25.1,47.626,40.026,58.8,47.822
2024-12-28T10:00:00Z,48.7,37.933,1024.593,30.4,24.9,46.929,39.376,57.983,46.712
2024-12-28T11:00:00Z,49.966,37.067,1024.452,31,25.9,47.759,40.318,59.716,48.546
2024-12-28T12:00:00Z,49.833,38,1024.495,31.1,25.3,47.296,39.765,59.025,47.537
2024-12-28T13:00:00Z,51.733,37.4,1024.522,33.5,27.8,49.841,42.318,64.503,52.559
2024-12-28T14:00:00Z,51.767,38.166,1024.802,37,31.1,52.722,44.986,71.093,58.35
2024-12-28T15:00:00Z,51.933,39.3,1024.548,36.4,29.9,51.174,43.965,69.082,56.423
2024-12-28T16:00:00Z,51.566,40.767,1023.718,37.2,29.8,51.035,43.776,69.317,56.043
2024-12-28T17:00:00Z,52.5,41.666,1022.715,42.1,34.1,54.839,46.957,78.221,63.192
2024-12-28T18:00:00Z,52.367,43.5,1022,39.9,31.3,51.33,44.722,72.155,58.291
