time_stamp,humidity,temperature,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-12-28T00:00:00Z,43.867,33.7,1029.248,17.3,15.1,42.651,42.285,43.582,42.506
2024-12-28T01:00:00Z,44.133,35.067,1028.762,18.1,16.1,43.24,44.069,44.748,44.963
2024-12-28T02:00:00Z,43.566,35.166,1028.645,17,15.3,41.608,41.8,42.454,42.212
2024-12-28T03:00:00Z,45.167,34.4,1027.8,17,15.4,41.819,42.222,42.635,42.554
2024-12-28T04:00:00Z,44.467,35.267,1027.335,17.5,15.6,41.62,42.316,42.454,42.773
2024-12-28T05:00:00Z,45.1,34.867,1027.15,18.8,16.8,44.313,45.175,46.401,46.682
2024-12-28T06:00:00Z,45.733,34.7,1026.697,20.8,18.4,47.89,48.528,52.023,51.819
2024-12-28T07:00:00Z,46,36.267,1026.895,23.2,21,50.656,51.468,57.375,57.512
2024-12-28T08:00:00Z,47.633,37.233,1025.972,22.9,20.8,49.849,50.835,56.305,56.558
2024-12-28T09:00:00Z,47.7,37.867,1025.267,23.6,21.6,50.349,51.516,57.212,58.067
2024-12-28T10:00:00Z,48.4,37.133,1024.938,24.5,22.1,52.039,52.605,60.126,59.752
2024-12-28T11:00:00Z,49.834,36.633,1024.872,24.2,21.9,52.308,52.9,60.279,59.898
2024-12-28T12:00:00Z,49.433,37.8,1024.836,24.4,22.1,51.686,52.124,59.68,59.08
2024-12-28T13:00:00Z,48.9,38.666,1024.909,24.5,22.5,51.221,52.145,59.136,59.407
2024-12-28T14:00:00Z,48.166,39.8,1025.062,26,23.9,52.352,53.56,61.903,62.695
2024-12-28T15:00:00Z,49.334,40.5,1024.946,27.1,25,53.147,54.315,63.828,64.553
2024-12-28T16:00:00Z,50.533,41.267,1024.13,28.1,25.9,53.787,54.998,65.617,66.262
2024-12-28T17:00:00Z,50.367,42.466,1023.114,28.7,26.4,53.638,55.152,65.898,67.006
2024-12-28T18:00:00Z,49.867,44.4,1022.328,28.8,26.5,52.479,53.553,64.511,64.981
2024-12-28T19:00:00Z,49.367,46.767,1022.137,27.8,25.8,50.198,51.177,60.98,61.325
2024-12-28T20:00:00Z,50.166,45.867,1022.727,27.9,25.9,50.341,51.719,61.061,62.103
2024-12-28T21:00:00Z,50.933,46.166,1022.762,26.2,24.1,48.429,49.768,57.222,58.244
2024-12-28T22:00:00Z,51.067,46.733,1022.92,25.1,23.2,47.093,48.244,54.775,55.686
2024-12-28T23:00:00Z,50.767,46.666,1023.081,25.1,23,46.953,47.828,54.489,54.867
2024-12-29T00:00:00Z,51.267,45.966,1022.996,23.7,21.9,45.361,46.452,51.584,52.352
2024-12-29T01:00:00Z,52,45.933,1023.054,24.6,22.7,46.641,47.867,53.859,54.763
2024-12-29T02:00:00Z,51.933,46.467,1023.038,26.7,24.6,49.097,50.017,58.547,58.882
2024-12-29T03:00:00Z,54.034,45.933,1022.954,29.2,26.7,52.108,53.312,64.456,64.948
2024-12-29T04:00:00Z,54.834,45.2,1022.749,29.5,26.6,52.939,53.751,66.151,65.737
2024-12-29T05:00:00Z,54.8,45.8,1022.625,28.7,25.7,52.23,52.709,64.65,63.834
2024-12-29T06:00:00Z,54,46,1022.64,30.6,27.1,54.047,54.452,69.004,67.509
2024-12-29T07:00:00Z,54.166,45.933,1022.644,29.4,25.6,52.908,53.01,66.259,64.393
2024-12-29T08:00:00Z,54.233,45.8,1022.645,28.5,25.2,52.083,52.433,64.478,63.24
2024-12-29T09:00:00Z,54.8,45.7,1022.333,26.4,23.3,49.443,49.684,59.103,57.822
2024-12-29T10:00:00Z,54.9,45.334,1022.144,25.3,22.2,48.635,48.222,57.261,55.096
2024-12-29T11:00:00Z,55.367,45.133,1021.747,23.7,20.9,46.436,46.421,53.205,51.943
2024-12-29T12:00:00Z,55.3,45.267,1021.012,23,20.5,45.62,45.474,51.823,50.463
2024-12-29T13:00:00Z,55.733,46.133,1020.869,23.7,21,45.91,45.776,52.478,51.259
2024-12-29T14:00:00Z,56.034,46.567,1020.539,21.2,18.5,42.231,42.176,46.541,45.391
2024-12-29T15:00:00Z,56.133,47.433,1019.644,16.6,14.8,34.499,34.449,35.311,34.972
2024-12-29T16:00:00Z,56,47.733,1018.043,12.9,11.6,26.175,26.754,26.175,26.754
2024-12-29T17:00:00Z,57.1,47.867,1016.232,12.6,11.4,25.056,25.601,25.056,25.601
2024-12-29T18:00:00Z,58.666,48.034,1015.035,10.8,9.9,21.302,21.964,21.302,21.964
2024-12-29T19:00:00Z,58.033,49.166,1014.05,9.1,8.5,17.398,18.422,17.398,18.422
2024-12-29T20:00:00Z,58.2,49,1013.294,8.2,7.8,15.325,16.835,15.325,16.835
2024-12-29T21:00:00Z,58.767,49,1012.397,7.8,7.3,14.413,15.39,14.413,15.39
2024-12-29T22:00:00Z,57.966,48.666,1011.152,7.9,7.6,14.576,16.204,14.576,16.204
2024-12-29T23:00:00Z,58.2,47.933,1010.458,8.5,7.8,15.89,16.908,15.89,16.908
2024-12-30T00:00:00Z,59,47.933,1009.158,7.1,6.8,13.248,14.662,13.248,14.662
2024-12-30T01:00:00Z,63.934,58.067,1008.09,1.3,1.4,1.41,1.737,1.41,1.737
2024-12-30T02:00:00Z,58.2,61.3,1007.149,1.2,1.2,1.343,1.569,1.343,1.569
2024-12-30T03:00:00Z,57,62.966,1006.34,1,1,0.97,1.191,0.97,1.191
2024-12-30T04:00:00Z,56.834,63.834,1005.244,0.7,0.8,0.447,0.635,0.447,0.635
2024-12-30T05:00:00Z,57.2,63.966,1003.9,0.5,0.6,0.086,0.292,0.086,0.293
2024-12-30T06:00:00Z,58.966,63.833,1002.893,0.3,0.4,0.037,0.113,0.037,0.113
2024-12-30T07:00:00Z,61.3,63.033,1001.917,0.3,0.4,0.02,0.108,0.02,0.108
2024-12-30T08:00:00Z,62,63,1000.796,0.3,0.4,0.058,0.126,0.058,0.126
2024-12-30T09:00:00Z,61.733,63,1000.063,0.2,0.2,0.003,0.035,0.003,0.035
2024-12-30T10:00:00Z,60.5,63,999.285,0.3,0.4,0.043,0.112,0.043,0.112
2024-12-30T11:00:00Z,60.534,62.9,998.729,0.4,0.5,0.139,0.316,0.139,0.316
2024-12-30T12:00:00Z,59.933,63,998.599,0.6,0.7,0.199,0.516,0.199,0.516
2024-12-30T13:00:00Z,59.334,63,998.732,0.7,0.8,0.348,0.682,0.348,0.682
2024-12-30T14:00:00Z,60.1,62.833,999.25,1.4,1.4,1.441,1.795,1.441,1.795
2024-12-30T15:00:00Z,52,62.034,999.717,0.8,0.8,0.51,0.741,0.51,0.741
2024-12-30T16:00:00Z,44.5,62.4,999.391,0.7,0.8,0.372,0.682,0.372,0.682
2024-12-30T17:00:00Z,39.9,61.3,999.282,0.5,0.6,0.153,0.309,0.153,0.309
2024-12-30T18:00:00Z,36.433,60.267,999.784,0.3,0.4,0.022,0.104,0.022,0.104
2024-12-30T19:00:00Z,33.7,60.333,1000.038,0.2,0.3,0.031,0.087,0.031,0.087
2024-12-30T20:00:00Z,33.067,59.933,1000.898,0.2,0.3,0.036,0.088,0.036,0.088
2024-12-30T21:00:00Z,34.734,59.1,1002.256,0.2,0.2,0.013,0.031,0.013,0.031
2024-12-30T22:00:00Z,36.334,58.233,1003.118,0.3,0.4,0.033,0.097,0.033,0.097
2024-12-30T23:00:00Z,37.633,57.9,1003.876,0.4,0.5,0.118,0.222,0.118,0.222
2024-12-31T00:00:00Z,38.567,57.433,1004.569,0.5,0.6,0.128,0.278,0.128,0.278
2024-12-31T01:00:00Z,45.734,54,1006.151,0.2,0.4,0,0.073,0,0.073
2024-12-31T02:00:00Z,47.267,54.466,1006.747,0.4,0.4,0.024,0.095,0.024,0.095
2024-12-31T03:00:00Z,42.934,54.8,1007.524,0.3,0.4,0.031,0.107,0.031,0.107
2024-12-31T04:00:00Z,40.834,55,1007.962,0.4,0.5,0.046,0.096,0.046,0.096
2024-12-31T05:00:00Z,41.666,53.5,1008.148,0.4,0.5,0.029,0.091,0.029,0.091
2024-12-31T06:00:00Z,42.166,53.667,1008.729,0.4,0.5,0.012,0.121,0.012,0.121
2024-12-31T07:00:00Z,42.666,52.166,1009.298,0.5,0.7,0.146,0.451,0.146,0.451
2024-12-31T08:00:00Z,46.667,48.734,1009.648,1,1.1,0.829,1.19,0.829,1.189
2024-12-31T09:00:00Z,47.967,49.234,1010.362,1.3,1.4,1.408,1.783,1.408,1.783
2024-12-31T10:00:00Z,47.4,48.966,1011.221,1.9,2.1,2.526,3.181,2.526,3.181
