time_stamp,humidity,temperature,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-12-28T00:00:00Z,41.5,-235,565.579,18.4,16.2,35.377,30.956,36.921,31.382
2024-12-28T01:00:00Z,42,-235,565.748,20.4,18,38.307,33.834,41.297,35.441
2024-12-28T02:00:00Z,42.567,-235,565.913,20.2,17.9,38.054,33.582,40.734,34.956
2024-12-28T03:00:00Z,43,-235,565.601,23.3,20.8,41.772,37.04,47.503,40.858
2024-12-28T04:00:00Z,43,-235,565.515,24.1,21.3,42.523,37.578,48.712,41.981
2024-12-28T05:00:00Z,43,-235,565.24,24.6,21.9,42.294,37.992,48.823,42.549
2024-12-28T06:00:00Z,43.933,-235,564.826,27.9,24.7,45.53,40.273,55.381,47.496
2024-12-28T07:00:00Z,45.566,-235,564.551,27.9,25.3,44.599,40.24,54.05,47.163
2024-12-28T08:00:00Z,46.6,-235,564.437,27.8,25.1,44.161,40.011,53.634,46.745
2024-12-28T09:00:00Z,46.966,-235,564.386,27.5,24.7,43.644,39.57,52.629,46.007
2024-12-28T10:00:00Z,47.6,-235,564.422,27.7,24.7,43.819,39.341,52.954,45.756
2024-12-28T11:00:00Z,48,-235,564.237,27.9,25.4,43.964,39.609,53.046,46.812
2024-12-28T12:00:00Z,48.067,-235,564.15,28.7,25.7,44.511,39.73,54.12,47.17
2024-12-28T13:00:00Z,48.1,-235,563.981,29,26.2,44.239,39.892,54.298,47.373
2024-12-28T14:00:00Z,48,-235,563.673,30,27,44.614,40.657,55.622,48.933
2024-12-28T15:00:00Z,49.067,-235,563.259,32.9,29.2,46.419,42.202,60.403,52.42
2024-12-28T16:00:00Z,49.834,-235,562.95,39.4,33.2,54.023,47.877,73.691,62.915
2024-12-28T17:00:00Z,48.733,-235,562.397,34.5,30,45.993,42.921,61.007,53.846
2024-12-28T18:00:00Z,48.567,-235,562.138,34.6,29.7,45.627,42.483,60.285,52.918
2024-12-28T19:00:00Z,49.666,-235,561.74,32.3,27.9,43.785,40.855,55.862,49.511
2024-12-28T20:00:00Z,50.3,-235,562.048,32.1,27.4,43.649,40.789,55.534,49.384
2024-12-28T21:00:00Z,51,-235,562.235,34.4,29.4,45.498,42.612,60.009,53.172
2024-12-28T22:00:00Z,51.534,-235,562.413,35.6,30.6,46.503,43.83,62.486,55.96
2024-12-28T23:00:00Z,51.4,-235,562.499,34.3,29.6,45.788,43.063,60.583,54.132
2024-12-29T00:00:00Z,51.2,-235,562.582,34.9,30,46.335,43.503,61.944,55.184
2024-12-29T01:00:00Z,52.3,-235,562.702,37.3,31.9,48.123,45.184,66.422,59.391
2024-12-29T02:00:00Z,52.666,-235,562.727,37.3,31.9,48.165,45.283,66.455,59.608
2024-12-29T03:00:00Z,53.034,-235,562.82,36.9,31.4,48.488,45.487,66.724,59.913
2024-12-29T04:00:00Z,53,-235,562.855,33.8,29,45.857,43.058,60.679,54.389
