time_stamp,humidity,temperature,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-12-28T00:00:00Z,53.567,27.434,1010.629,16.2,14.3,44.816,38.99,46.305,39.308
2024-12-28T01:00:00Z,55.534,26.7,1010.176,15.2,13.5,42.103,36.171,42.881,36.328
2024-12-28T02:00:00Z,56.375,28.066,1009.972,15.1,13.8,41.918,37.21,42.436,37.328
2024-12-28T03:00:00Z,54.3,30.1,1009.171,16.1,15,45.332,40.809,46.813,41.182
2024-12-28T04:00:00Z,54,30.367,1008.813,15.1,14,42.885,38.058,43.421,38.135
2024-12-28T05:00:00Z,54.466,32.133,1008.403,21.8,20.5,54.468,51.406,63.197,57.169
2024-12-28T06:00:00Z,53.834,33.3,1008.054,18.9,17.8,49.053,46.306,53.523,48.613
2024-12-28T07:00:00Z,59.633,34.434,1008.175,19.4,18.3,49.651,46.1,54.776,48.724
2024-12-28T08:00:00Z,59.567,34.767,1007.395,20.3,18.9,51.222,47.638,57.572,51.279
2024-12-28T09:00:00Z,58.933,35.767,1006.766,20,18.9,50.162,46.727,56.165,50.02
2024-12-28T10:00:00Z,59.6,36.3,1006.254,20.8,19.6,50.915,47.507,57.692,51.645
2024-12-28T11:00:00Z,61,36.267,1006.146,21.9,20.2,52.586,48.664,60.596,53.566
2024-12-28T12:00:00Z,61.6,36.834,1006.247,21,19.9,50.743,48.215,57.548,52.919
2024-12-28T13:00:00Z,61,36.633,1006.39,21.5,20.1,52.048,48.222,59.73,52.977
2024-12-28T14:00:00Z,61,38.4,1006.635,22.7,21.4,52.668,49.654,61.667,55.913
2024-12-28T15:00:00Z,61.7,40.2,1006.311,21.8,20.2,49.821,46.49,57.587,51.58
2024-12-28T16:00:00Z,61.534,43.091,1005.681,21.8,20.1,48.883,44.32,57.004,48.931
2024-12-28T17:00:00Z,62,46.35,1004.616,12.2,11.3,28.373,24.958,29.057,25.362
2024-12-28T18:00:00Z,62.233,48.067,1003.981,7.2,6.7,15.651,13.527,15.654,13.527
2024-12-28T19:00:00Z,62.933,47.166,1004.099,8.9,8.3,19.357,17.315,19.529,17.404
2024-12-28T20:00:00Z,66.333,45.334,1004.436,9.1,8.6,21.628,18.282,21.818,18.327
2024-12-28T21:00:00Z,68.2,43.5,1004.623,11.2,10.6,26.583,23.313,27.442,24.07
2024-12-28T22:00:00Z,69.85,42.108,1004.706,16.4,15.9,36.138,32.974,41.621,37.813
2024-12-28T23:00:00Z,69.667,42.6,1004.92,51.8,47.6,90.4,82.192,127.974,115.098
2024-12-29T00:00:00Z,70.4,43,1004.804,12,11.5,28.52,25.497,30.086,26.747
2024-12-29T01:00:00Z,69.767,43.567,1004.758,7,6.7,16.6,14.466,16.6,14.466
2024-12-29T02:00:00Z,69.9,43,1004.938,7.3,6.9,17.56,14.538,17.56,14.538
2024-12-29T03:00:00Z,70.416,43.267,1004.706,7.3,7,16.989,14.88,16.989,14.88
2024-12-29T04:00:00Z,70.1,44.133,1004.543,6.8,6.5,15.784,13.861,15.784,13.861
2024-12-29T05:00:00Z,68.934,44.267,1004.242,6.3,5.9,14.247,12.482,14.247,12.482
2024-12-29T06:00:00Z,69.133,43.433,1004.323,5.3,5.3,12.088,10.899,12.088,10.899
2024-12-29T07:00:00Z,69.733,43.8,1004.627,4.8,4.6,10.325,9.471,10.325,9.471
2024-12-29T08:00:00Z,69.6,44.133,1004.408,3.7,3.6,7.522,6.966,7.522,6.966
2024-12-29T09:00:00Z,68.733,44.6,1004.189,3.4,3.2,6.565,6.029,6.565,6.029
2024-12-29T10:00:00Z,68.7,43.933,1003.974,3.3,3.1,6.689,6.115,6.689,6.115
2024-12-29T11:00:00Z,68.775,43.166,1003.54,3.2,3,6.296,5.636,6.296,5.636
2024-12-29T12:00:00Z,69.433,42.966,1002.767,3,2.7,5.777,4.838,5.777,4.838
2024-12-29T13:00:00Z,69.958,43.517,1002.641,12.4,11.2,22.34,19.386,29.317,25.279
2024-12-29T14:00:00Z,67.733,45.467,1002.231,4.2,4,8.305,7.628,8.457,7.763
2024-12-29T15:00:00Z,66.633,46.3,1001.436,5.5,5,11.701,10.063,11.814,10.142
2024-12-29T16:00:00Z,67.267,47.567,999.946,6,5.8,12.372,11.456,12.405,11.493
2024-12-29T17:00:00Z,69,49.466,998.075,11.3,11.1,21.429,20.433,24.559,23.375
2024-12-29T18:00:00Z,70.567,51.5,996.824,5.1,5.2,9.754,9.631,10.185,10.129
2024-12-29T19:00:00Z,73.8,52.834,995.874,4.6,4.6,8.683,8.132,8.683,8.132
2024-12-29T20:00:00Z,74.2,53.767,995.542,6.5,6.4,11.69,11.159,12.497,11.948
2024-12-29T21:00:00Z,74.3,55.834,994.921,5.7,5.7,10.329,9.961,10.329,9.961
2024-12-29T22:00:00Z,73.667,56.633,993.703,5.1,5.1,8.909,8.549,8.909,8.549
2024-12-29T23:00:00Z,73,56.733,992.964,6.2,6.4,10.11,9.869,11.713,11.472
2024-12-30T00:00:00Z,71.466,56.933,992.036,3,3,5.066,4.81,5.075,4.826
2024-12-30T01:00:00Z,71.5,57.367,991.23,1.8,1.6,2.599,2.141,2.599,2.141
2024-12-30T02:00:00Z,72.166,57.733,990.193,1.7,1.6,2.599,2.099,2.599,2.099
2024-12-30T03:00:00Z,74.5,57.633,989.418,1.6,1.4,2.144,1.893,2.144,1.893
2024-12-30T04:00:00Z,77.2,57.767,988.014,1.1,1,1.168,0.996,1.168,0.996
2024-12-30T05:00:00Z,77.666,58.2,986.582,1,0.9,1.032,0.864,1.032,0.864
2024-12-30T06:00:00Z,77.7,58.5,985.361,0.7,0.6,0.426,0.24,0.426,0.24
2024-12-30T07:00:00Z,78.733,58.667,984.446,0.6,0.6,0.309,0.188,0.309,0.188
2024-12-30T08:00:00Z,78.1,59.034,983.722,0.5,0.4,0.239,0.15,0.239,0.15
2024-12-30T09:00:00Z,77.767,59.034,983.014,0.4,0.3,0.112,0.046,0.112,0.046
2024-12-30T10:00:00Z,77.167,59.334,982.306,0.5,0.4,0.161,0.034,0.161,0.034
2024-12-30T11:00:00Z,76.767,59.034,981.724,0.5,0.5,0.155,0.105,0.155,0.105
2024-12-30T12:00:00Z,76.2,59,981.658,0.8,0.8,0.663,0.63,0.663,0.63
2024-12-30T13:00:00Z,74.633,59.367,981.888,1,0.9,0.914,0.742,0.914,0.742
2024-12-30T14:00:00Z,71.233,61,982.41,1.4,1.2,1.696,1.396,1.696,1.396
2024-12-30T15:00:00Z,53.7,65.666,982.532,0.8,0.6,0.612,0.416,0.612,0.416
2024-12-30T16:00:00Z,42.567,65.934,982.359,0.7,0.6,0.455,0.363,0.455,0.363
2024-12-30T17:00:00Z,33.3,69,982.289,0.3,0.3,0.019,0.009,0.019,0.009
2024-12-30T18:00:00Z,37,61.133,982.711,0.2,0.2,0.042,0.025,0.042,0.025
2024-12-30T19:00:00Z,38.2,57.566,983.274,0.3,0.2,0.068,0.018,0.068,0.018
2024-12-30T20:00:00Z,40.1,56.8,983.904,0.3,0.2,0.089,0.024,0.089,0.024
2024-12-30T21:00:00Z,44.6,53.066,984.798,0.4,0.2,0.115,0.006,0.115,0.006
2024-12-30T22:00:00Z,49.044,50.534,986.056,2,1.8,3.359,2.665,3.359,2.665
2024-12-30T23:00:00Z,52.813,50,986.594,4,3.5,8.152,6.181,8.237,6.181
2024-12-31T01:00:00Z,54.416,48.459,987.326,1.1,0.8,1.031,0.758,1.031,0.758
2024-12-31T02:00:00Z,53.5,49.5,988.94,1.2,0.9,1.262,0.894,1.262,0.894
2024-12-31T03:00:00Z,56,47.834,990.288,0.8,0.6,0.56,0.272,0.56,0.272
2024-12-31T04:00:00Z,53.288,48.344,990.394,0.6,0.5,0.296,0.159,0.296,0.159
2024-12-31T06:00:00Z,55,44,990.56,1.3,0.9,1.13,0.95,1.13,0.95
2024-12-31T12:00:00Z,66.083,36.3,994.319,2.4,2.2,4.701,4.071,4.701,4.071
2024-12-31T15:00:00Z,39.058,56.492,994.73,2.5,2.4,3.918,3.51,3.918,3.51
2024-12-31T16:00:00Z,37.733,56.855,993.745,2.1,1.8,2.982,2.509,2.982,2.509
2024-12-31T17:00:00Z,34.233,59.1,992.714,3.8,3.8,6.526,6.162,6.909,6.574
