time_stamp,humidity,temperature,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-12-28T00:00:00Z,45.034,32.966,1010.274,17.2,18,43.963,44.269,44.718,45.099
2024-12-28T01:00:00Z,45.966,33,1009.785,16.9,17.5,43.285,43.081,43.91,43.609
2024-12-28T02:00:00Z,46.334,33.3,1009.661,18.3,19.4,45.931,46.784,47.659,48.852
2024-12-28T03:00:00Z,48.367,32.166,1008.823,18.4,19.2,46.109,46.236,47.695,47.984
2024-12-28T04:00:00Z,48.3,33.2,1008.377,18.4,19.1,45.999,46.305,47.618,48.072
2024-12-28T05:00:00Z,49.534,33.067,1008.181,19.5,20,47.924,47.814,50.627,50.392
2024-12-28T06:00:00Z,49,35,1007.638,19.2,19.9,47.492,47.7,49.861,50.158
2024-12-28T07:00:00Z,52.733,34.7,1008.06,20.1,20.8,48.896,48.947,52.171,52.288
2024-12-28T08:00:00Z,56.333,35.367,1007.051,19.8,20.7,48.514,49.045,51.466,52.43
2024-12-28T09:00:00Z,55.233,37.733,1006.377,20.9,21.7,50.136,50.572,54.263,54.981
2024-12-28T10:00:00Z,54.433,37.966,1006.093,22.4,23,52.33,52.407,58.142,58.05
2024-12-28T11:00:00Z,54.633,38.166,1005.976,22.2,23.2,52.135,52.984,57.713,58.943
2024-12-28T12:00:00Z,54.633,38.1,1006.101,22.7,23.5,52.942,53.187,59.075,59.334
2024-12-28T13:00:00Z,56.367,38.934,1006.13,22,23,51.136,52.419,56.603,58.203
2024-12-28T14:00:00Z,58.834,41.633,1006.413,18.3,19.1,42.345,44.364,44.731,47.189
2024-12-28T15:00:00Z,62.133,44.334,1006.241,13.1,13.6,29.468,30.811,29.708,31.068
2024-12-28T16:00:00Z,60.5,46.334,1005.482,18.6,18.6,38.659,39.639,42.305,43.252
2024-12-28T17:00:00Z,58.966,47.867,1004.523,15.1,15.5,32.74,34.19,33.121,34.57
2024-12-28T18:00:00Z,57.133,51.3,1003.967,12.5,12.6,24.639,25.34,25.869,26.607
2024-12-28T19:00:00Z,51.466,56.7,1003.777,6.9,6.9,12.335,12.716,12.708,13.076
2024-12-28T20:00:00Z,49.4,52.1,1004.401,22.8,23.2,43.329,45.017,48.477,50.233
