id,time_stamp,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b,temperature,humidity,pressure
166371,1697828400,1.70,1.80,2.21,2.08,2.21,2.08,68,70,1004.564
166371,1697734200,5.10,5.00,8.54,8.22,8.57,8.23,68.6,45,1018.402
166371,1697754000,4.70,4.60,7.41,7.17,7.41,7.17,68,43.8,1015.92
166371,1697717400,7.90,8.30,14.89,14.33,14.89,14.33,58,66,1021.566
166371,1697725200,7.00,7.50,12.30,12.20,12.30,12.20,61,61.8,1021.198
166371,1697781000,6.10,6.80,10.20,10.19,10.20,10.19,64,58.6,1013.302
166371,1697733600,4.50,4.80,7.02,7.46,7.02,7.46,68,47.4,1018.366
166371,1697712000,5.70,5.60,10.61,9.74,10.61,9.74,57,65.4,1021.466
166371,1697751600,4.20,4.40,6.43,6.58,6.43,6.58,69,41.6,1016.192
166371,1697724600,7.70,7.60,13.53,12.71,13.53,12.71,60.6,62.6,1021.332
166371,1697714400,6.40,7.00,12.05,11.60,12.05,11.60,57,65.4,1021.462
166371,1697803800,4.60,4.90,7.42,6.96,7.42,6.96,65.4,59,1010.062
166371,1697776800,5.70,5.50,9.31,8.51,9.31,8.51,64,55.2,1014.224
166371,1697774400,5.20,5.20,8.56,7.61,8.56,7.61,64,52,1014.498
166371,1697829000,2.70,2.30,3.89,3.07,3.89,3.07,68,70,1004.232
166371,1697818800,2.30,2.20,3.41,2.83,3.41,2.83,66.2,68.6,1007.342
166371,1697728800,6.50,6.40,10.78,9.86,10.78,9.86,64,57.4,1020.084
166371,1697727000,6.00,6.40,10.42,9.72,10.42,9.72,62.4,59.8,1020.866
166371,1697707800,4.30,4.60,7.75,7.39,7.75,7.39,57,66,1021.415
166371,1697749800,4.20,4.40,6.76,6.41,6.76,6.41,69.8,40,1016.118
166371,1697806200,5.10,5.30,8.38,7.92,8.38,7.92,66,59,1010.008
166371,1697775600,5.50,5.60,9.07,8.48,9.07,8.48,64,53.6,1014.312
166371,1697775000,5.30,5.70,8.50,8.20,8.50,8.20,64,52.6,1014.45
166371,1697776200,5.50,5.50,9.19,8.39,9.19,8.39,63.8,54.4,1014.282
166371,1697785800,5.00,5.30,8.36,7.90,8.36,7.90,64,59.2,1012.23
166371,1697840400,2.80,3.00,4.68,4.37,4.68,4.37,68,67.2,1002.516
166371,1697819400,2.50,2.60,3.89,3.49,3.89,3.49,67,68.8,1007.326
166371,1697838000,1.30,1.10,1.48,1.23,1.48,1.23,68,68,1002.948
166371,1697739000,4.40,4.70,7.21,6.77,7.21,6.77,71,39,1017.402
166371,1697727600,5.80,6.30,9.92,9.42,9.92,9.42,63.2,59,1020.624
166371,1697748600,4.00,4.50,6.45,6.66,6.45,6.66,70.6,38.6,1016.13
166371,1697739600,4.10,4.30,6.10,5.96,6.10,5.96,71,38.2,1017.272
166371,1697766000,5.50,6.00,9.19,8.95,9.19,8.95,65,48.4,1015.146
166371,1697781600,6.00,6.30,10.03,9.51,10.03,9.51,64,58.8,1013.212
166371,1697786400,5.30,5.50,8.72,8.27,8.72,8.27,64,59.6,1012.122
166371,1697777400,5.80,6.10,9.75,9.21,9.75,9.21,63.8,56,1014.106
166371,1697830200,1.80,1.70,2.24,2.00,2.24,2.00,68,70,1004.16
166371,1697742000,4.40,4.60,6.50,6.66,6.50,6.66,72,37,1016.77
166371,1697710200,4.90,5.00,8.82,8.11,8.82,8.11,57,66,1021.504
166371,1697785200,5.50,5.50,8.89,8.37,8.89,8.37,63.8,59,1011.872
166371,1697782200,6.00,5.90,9.49,9.20,9.49,9.20,64,58.6,1013.114
166371,1697767200,5.20,5.60,8.40,8.45,8.40,8.45,65,48,1015.128
166371,1697762400,5.50,5.80,9.19,8.69,9.19,8.69,65,48,1015.694
166371,1697760000,6.40,6.50,10.78,10.10,10.78,10.10,66,47,1016.068
166371,1697825400,1.30,1.40,1.39,1.58,1.39,1.58,67.8,68,1005.428
166371,1697815200,2.00,2.30,2.96,2.96,2.96,2.96,66,65.8,1008.494
166371,1697755200,5.30,5.30,8.60,7.98,8.60,7.98,68,44.4,1015.994
166371,1697769600,5.00,5.30,8.74,7.89,8.74,7.89,64.4,48.8,1014.874
166371,1697772600,4.80,5.00,7.93,7.24,7.93,7.24,64,50,1014.802
166371,1697823600,1.20,1.10,1.34,1.00,1.34,1.00,68,68,1005.864
166371,1697842200,1.00,0.90,1.03,0.71,1.03,0.71,67.2,68,1002.232
166371,1697820600,2.00,1.80,2.71,2.29,2.71,2.29,67,69,1006.84
166371,1697707200,4.10,4.30,6.69,6.64,6.69,6.64,57,65.8,1021.292
166371,1697729400,6.00,7.00,10.66,10.72,10.66,10.72,65,56.8,1019.904
166371,1697716200,7.40,7.40,13.84,12.53,13.84,12.53,57,66,1021.498
166371,1697758800,5.20,5.90,8.85,8.92,8.85,8.92,66.6,46.6,1016.19
166371,1697713200,6.70,6.90,12.79,11.51,12.79,11.51,57,66,1021.485
166371,1697795400,4.60,4.80,7.76,7.26,7.76,7.26,64,60,1011.39
166371,1697788200,5.10,5.30,8.08,7.80,8.08,7.80,64,60,1011.89
166371,1697833800,4.40,4.50,6.45,6.44,6.84,6.79,69,69,1003.642
166371,1697826600,1.70,1.40,2.12,1.53,2.12,1.53,68,69,1005.16
166371,1697746800,4.40,4.50,6.56,6.62,6.56,6.62,72,37,1016.308
166371,1697719200,9.00,9.50,17.16,16.58,17.16,16.58,57.4,65.8,1021.166
166371,1697756400,5.00,5.50,8.12,8.20,8.12,8.20,67,45,1016.112
166371,1697721000,10.00,10.70,19.46,18.59,19.46,18.59,58.2,65,1021.546
166371,1697731800,6.60,7.20,11.78,11.27,11.78,11.27,66.8,52,1019.312
166371,1697706000,4.10,4.30,6.97,6.79,6.97,6.79,57,65,1021.198
166371,1697745600,4.50,4.60,7.02,6.52,7.02,6.52,72,36,1016.274
166371,1697792400,4.40,4.50,7.08,6.83,7.08,6.83,64,60,1011.616
166371,1697842800,1.00,0.90,1.00,0.77,1.00,0.77,67,68.2,1002.058
166371,1697830800,1.80,1.70,2.27,2.06,2.27,2.06,68,70,1003.904
166371,1697829600,1.70,1.80,2.26,2.29,2.26,2.29,68,70,1004.204
166371,1697718600,8.80,9.10,17.17,16.21,17.17,16.21,58,65.75,1021.65
166371,1697715600,6.70,6.80,12.85,11.39,12.85,11.39,57,65.8,1021.488
166371,1697703000,4.10,4.10,6.86,6.69,6.86,6.69,57,65.8,1021.258
166371,1697733000,5.50,5.40,9.28,8.31,9.28,8.31,68,48.8,1018.872
166371,1697711400,5.60,5.40,10.34,9.01,10.34,9.01,57,65.8,1021.454
166371,1697808000,3.20,3.20,4.94,4.79,4.94,4.79,66.6,58,1010.016
166371,1697768400,5.30,5.40,8.71,8.11,8.71,8.11,65,48,1015.02
166371,1697764800,5.40,5.60,9.35,8.50,9.35,8.50,65,49,1015.362
166371,1697845200,0.90,0.80,1.01,0.49,1.01,0.49,67,69,1001.53
166371,1697832000,1.60,1.60,2.12,2.10,2.12,2.10,68.4,70,1003.852
166371,1697831400,1.70,1.50,2.35,1.90,2.35,1.90,68.4,70,1003.886
166371,1697824800,1.10,1.00,1.19,1.14,1.19,1.14,67.8,68,1005.6
166371,1697755800,5.10,5.10,8.13,7.63,8.13,7.63,67,45,1016.096
166371,1697749200,4.30,4.60,6.82,6.72,6.82,6.72,70,39,1016.126
166371,1697697000,3.80,4.40,7.21,6.90,7.21,6.90,57,65,1021.566
166371,1697712600,6.40,6.70,12.08,10.97,12.08,10.97,57,65.8,1021.466
166371,1697709600,4.70,5.00,8.61,8.12,8.61,8.12,57.6,66,1021.412
166371,1697809800,3.30,3.10,4.81,4.25,4.81,4.25,67,61.6,1009.72
166371,1697806800,4.60,4.80,7.67,7.14,7.67,7.14,66,58.2,1010.104
166371,1697844600,1.00,1.00,0.90,0.83,0.90,0.83,67,69,1001.79
166371,1697790000,4.70,4.80,7.58,7.03,7.58,7.03,64.4,59.4,1011.784
166371,1697817000,2.40,2.30,3.26,3.23,3.26,3.23,66,67,1008.174
166371,1697703600,4.00,4.20,6.51,6.59,6.51,6.59,57.2,65.6,1021.252
166371,1697708400,4.60,4.50,8.22,6.84,8.22,6.84,57.2,65.2,1021.346
166371,1697699400,4.00,4.00,7.46,6.45,7.46,6.45,57,65,1021.358
166371,1697809200,3.30,3.20,5.08,4.64,5.08,4.64,67,59.6,1009.776
166371,1697796600,4.60,5.00,7.47,7.49,7.47,7.49,64.4,60,1011.274
166371,1697796000,4.80,4.90,7.85,7.40,7.85,7.40,64,60,1011.38
166371,1697789400,4.80,4.80,7.73,7.10,7.73,7.10,64.2,59.8,1011.496
166371,1697847000,0.70,0.60,0.27,0.16,0.27,0.16,67,67.4,1001.256
166371,1697823000,1.10,1.20,1.37,1.20,1.37,1.20,67.8,68,1005.95
166371,1697706600,4.00,4.20,6.94,6.60,6.94,6.60,57,66,1021.218
166371,1697713800,6.80,7.30,13.46,12.15,13.46,12.15,57,65.8,1021.45
166371,1697757000,5.10,5.40,8.57,8.06,8.57,8.06,67,45.6,1016.142
166371,1697731200,6.40,6.70,11.22,10.67,11.22,10.67,66.2,53.6,1019.578
166371,1697805000,5.10,5.20,8.53,7.84,8.53,7.84,66,59,1010.128
166371,1697779200,6.20,6.40,10.38,9.55,10.38,9.55,64,57.8,1013.74
166371,1697779800,6.60,6.50,10.97,9.80,10.97,9.80,63.6,58,1013.072
166371,1697787600,5.00,5.40,8.29,8.26,8.29,8.26,64,59.6,1012.088
166371,1697812800,2.20,2.10,3.11,2.81,3.11,2.81,66,65,1008.812
166371,1697811600,2.40,2.50,3.67,3.24,3.67,3.24,66.4,63.6,1009.498
166371,1697754600,4.80,4.90,7.95,7.41,7.95,7.41,67.8,44,1015.886
166371,1697732400,7.00,7.10,12.25,11.46,12.25,11.46,67.6,50.4,1019.096
166371,1697783400,5.70,5.90,9.34,8.54,9.34,8.54,64.2,58.6,1012.812
166371,1697764200,5.60,5.60,9.69,8.56,9.69,8.56,65,49,1015.436
