sensor_index,time_stamp,pm2.5_alt_a,pm2.5_alt_b,temperature,humidity,pressure
166371,1694347800,3.10,3.00,74,66.2,1020.278
166371,1694305200,7.30,7.20,82,59.6,1019.942
166371,1694309400,10.40,11.00,81,62,1019.54
166371,1694314800,8.30,8.40,80,64,1019.972
166371,1694325600,6.40,6.70,78,67,1019.316
166371,1694340600,3.20,2.90,74,68,1019.682
166371,1694326800,6.60,6.60,78,67,1019.12
166371,1694310000,8.30,8.40,81,62,1019.588
166371,1694334000,3.60,3.90,76,67.2,1018.854
166371,1694338800,3.50,3.30,74,68,1019.422
166371,1694322000,8.90,9.20,78.8,67,1019.844
166371,1694335800,3.60,3.50,75,67.4,1018.928
166371,1694094000,16.20,17.30,86.8,58,1009.786
166371,1694104200,11.60,13.80,96,41.6,1008.384
166371,1694101200,12.50,14.10,93.4,45.2,1009.38
166371,1694114400,12.40,13.30,100,34.6,1006.904
166371,1694105400,12.70,13.80,98,39.8,1008.668
166371,1694120400,13.60,15.70,99.2,36,1007.044
166371,1694106000,13.50,14.80,98,39.4,1008.63
166371,1694127000,12.70,14.60,93,44.8,1007.858
166371,1694097600,15.00,16.10,90,51.8,1009.512
166371,1694165400,18.70,20.30,77,69.8,1012.28
166371,1694169000,13.50,13.80,76,70,1012.85
166371,1694178600,8.30,8.60,80,66.6,1014.438
166371,1694195400,11.30,12.50,92,44.6,1013.83
166371,1694170800,12.10,12.90,76,70,1013.318
166371,1694139600,7.50,7.70,80,65.8,1011.698
166371,1694182800,10.10,10.90,83.8,59.6,1014.54
166371,1694145000,11.40,11.10,79,67.8,1012.958
166371,1694173800,12.50,13.10,77,71,1013.722
166371,1694137800,6.80,7.30,81,65.2,1012.286
166371,1694202000,5.80,6.20,86,52.8,1013.136
166371,1694188800,9.90,10.60,88.2,50,1014.48
166371,1694166600,14.90,15.60,77,70,1012.6
166371,1694211000,6.40,5.90,81,65.6,1014.132
166371,1694206800,4.50,4.90,82.6,66,1013.522
166371,1694138400,7.30,7.20,81,65.8,1012.004
166371,1694146800,10.40,10.60,78.2,68,1010.522
166371,1694181000,9.70,10.20,82,62.6,1014.52
166371,1694144400,9.50,10.30,79.4,68,1012.598
166371,1694164200,21.70,23.60,76.6,70,1011.45
166371,1694185200,10.10,10.70,85,55.8,1014.712
166371,1694197800,11.00,12.30,93,45.4,1013.074
166371,1694140800,8.80,8.80,80,66.8,1011.014
166371,1694185800,10.00,10.70,85.6,55.6,1014.754
166371,1694143200,9.00,9.30,79.6,68.2,1011.612
166371,1694176800,9.30,9.90,78.2,68.2,1014.166
166371,1694208000,5.00,4.60,82,66,1013.636
166371,1694264400,3.40,3.00,76.8,68.4,1020.696
166371,1694257200,4.20,3.90,73.6,71,1019.276
166371,1694251800,8.70,8.80,75,71,1018.676
166371,1694262600,3.80,3.60,76,70.8,1020.518
166371,1694287800,5.40,5.50,87,50.6,1019.374
166371,1694260800,4.00,4.30,75,71,1020.064
166371,1694277600,5.20,5.10,85,51.2,1020.698
166371,1694247600,11.00,11.10,75.4,72,1018.414
166371,1694296200,6.00,6.10,86.4,50,1018.816
166371,1694268000,2.90,2.90,78,64.4,1020.74
166371,1694236800,10.10,9.80,77,71,1017.838
166371,1694254200,5.40,5.50,74.6,70,1019.094
166371,1694278800,5.50,5.20,85,51.6,1020.55
166371,1694226000,5.90,5.90,77.6,71,1016.48
166371,1694272800,3.90,4.10,82,57.8,1021.032
166371,1694254800,4.50,4.50,74,70,1019.29
166371,1694221800,5.30,5.50,78,70.6,1017.062
166371,1694227800,6.10,6.20,77,71,1017.062
166371,1694231400,7.60,7.30,77,71,1017.73
166371,1694248800,11.40,11.10,76,72,1018.54
166371,1694284800,4.90,5.50,86,50.6,1019.794
166371,1694241600,11.00,10.90,76,71,1018.06
166371,1694256000,4.50,4.60,74,71,1019.436
166371,1694248200,11.00,11.60,75.8,72,1018.552
166371,1694295600,5.70,6.10,87,50,1018.738
166371,1694238600,9.60,10.00,76,71,1017.926
166371,1694281800,5.20,5.60,85,51.8,1020.294
166371,1694218200,4.10,3.90,78,70,1016.796
166371,1694269200,3.20,3.10,79,63,1020.954
166371,1694271600,3.60,4.10,81,59.4,1020.996
166371,1694295000,5.60,6.00,87,50.4,1018.706
166371,1694265000,2.70,2.60,76.8,67,1020.762
166371,1694331000,4.20,4.30,76.2,67,1018.878
166371,1694343600,3.10,3.00,74,67.4,1020.128
166371,1694345400,3.20,3.00,74,67,1020.252
166371,1694319600,8.30,8.60,79,66.8,1020.16
166371,1694336400,3.40,3.40,74.8,67.8,1018.916
166371,1694311200,8.30,8.30,81,63,1019.876
166371,1694346000,3.20,3.20,74,67,1020.362
166371,1694125200,12.30,14.10,94.6,42.4,1008.134
166371,1694122200,14.30,17.20,97,38.6,1007.092
166371,1694115600,12.10,14.40,100,34.2,1006.82
166371,1694124000,13.40,15.50,95.8,41,1007.676
166371,1694110800,12.40,14.30,100,34.2,1007.688
166371,1694110200,11.50,14.10,100,34.4,1007.884
166371,1694107200,12.80,14.20,99,37,1008.482
166371,1694107800,12.10,14.00,99.6,37,1008.15
166371,1694113200,11.90,13.80,100,34.8,1007.144
166371,1694089800,18.50,19.20,82.8,64.4,1009.716
166371,1694125800,12.00,14.20,94,43.2,1007.96
166371,1694116800,12.00,13.70,100,34,1006.794
166371,1694094600,16.30,17.50,87,57,1009.67
166371,1694112600,12.40,13.90,99.8,34.4,1007.25
166371,1694162400,21.50,23.80,77,70,1011.544
166371,1694176200,10.40,11.10,78,69.2,1014.012
166371,1694139000,7.50,8.10,80.4,65.4,1011.84
166371,1694143800,9.10,9.70,79.6,68.8,1011.702
166371,1694184000,10.00,11.20,84,57.2,1014.588
166371,1694167800,14.00,14.60,76,70,1012.722
166371,1694159400,23.60,25.20,77.8,69,1011.31
166371,1694200800,11.60,12.60,91.2,49.8,1013.142
166371,1694174400,12.60,13.80,77,70.6,1013.916
166371,1694161800,22.30,23.90,77,69.4,1011.644
166371,1694155800,25.80,28.20,78,69,1010.958
166371,1694136000,7.60,8.00,82,63.4,1012.644
166371,1694151600,13.30,14.00,77.6,69,1010.978
166371,1694210400,6.30,6.50,81,65.2,1014.518
166371,1694203200,5.50,5.70,83,60.4,1012.426
166371,1694148000,8.50,9.00,78,68,1010.316
166371,1694204400,5.90,6.40,82.6,64.6,1012.56
166371,1694196000,11.00,12.10,92,45.6,1013.74
166371,1694199000,11.30,12.20,93,44.6,1013.046
166371,1694175600,11.00,12.20,78,70,1014.016
166371,1694149200,8.60,9.30,77.8,69,1010.64
166371,1694153400,19.20,20.30,78,69,1011.772
166371,1694190600,9.80,10.50,89.6,47.6,1013.82
166371,1694131200,12.30,13.60,91,44.8,1008.508
166371,1694192400,11.40,13.20,91,44.8,1014.052
166371,1694173200,12.50,13.10,76.6,71,1013.254
166371,1694211600,6.20,6.50,80.2,66,1013.828
166371,1694190000,9.50,10.20,89.4,48.6,1014.324
166371,1694133000,14.60,15.90,89.8,48.4,1009.892
166371,1694179800,8.50,9.20,81,63.6,1014.554
166371,1694142000,8.90,9.50,80,67.8,1011.66
166371,1694258400,4.80,5.00,75,72,1019.954
166371,1694226600,6.40,6.00,77,71,1016.576
166371,1694263200,3.90,3.80,76,70.2,1020.522
166371,1694261400,4.10,3.80,75,70.8,1020.27
166371,1694303400,6.50,6.90,83,57,1019.66
166371,1694219400,4.00,3.90,78,69.8,1017.204
166371,1694299800,5.90,6.10,85,53.4,1019.282
166371,1694297400,5.80,5.90,86,51.4,1018.902
166371,1694301600,6.50,7.00,84,56,1019.444
166371,1694269800,3.20,3.50,79,62,1020.942
166371,1694227200,6.30,6.30,77,71,1016.806
166371,1694256600,4.30,4.30,74,71,1019.548
166371,1694282400,5.20,5.60,85.4,51.6,1020.342
166371,1694220600,4.60,4.80,78,70,1017.292
166371,1694259000,5.60,5.80,75,72,1020.04
166371,1694268600,2.90,3.10,78,63.6,1020.902
166371,1694294400,5.60,6.00,87,51,1018.7
166371,1694240400,10.50,10.60,76,71,1017.864
166371,1694218800,3.60,3.30,78,70,1016.882
166371,1694280000,5.20,5.10,85,51,1020.486
166371,1694235600,9.70,9.40,77,71,1017.728
166371,1694263800,3.60,3.20,76,69,1020.594
166371,1694259600,5.30,5.30,75,72,1020.07
166371,1694233800,9.10,9.40,77,71.2,1017.458
166371,1694252400,8.20,8.00,75,70.8,1018.756
166371,1694284200,5.40,5.40,86,50.8,1019.956
166371,1694289600,5.60,5.80,86,50.4,1018.874
166371,1694275800,4.60,4.80,84.6,54.8,1020.844
166371,1694342400,2.90,2.90,74,68,1020.004
166371,1694312400,9.20,9.30,81,62.4,1019.892
166371,1694329200,4.50,4.70,77,67,1018.912
166371,1694344200,2.90,2.90,74,67,1020.206
166371,1694348400,3.20,3.20,74.2,66.4,1020.198
166371,1694335200,3.70,3.70,75,68,1018.99
166371,1694339400,3.20,3.10,74,68,1019.462
